Sport,Country,League,Participants,Odds
soccer,ukraine,persha-liga,Arsenal Kiev - Rukh Vynnyky,1.38,4.27,6.42
soccer,austria,tipico-bundesliga,Salzburg - St. Polten,1.27,5.65,9.96
soccer,netherlands,eredivisie,Breda - PSV,8.24,5.28,1.34
soccer,slovenia,prva-liga,Ankaran Hrvatini - NK Olimpija Ljubljana,11.48,6.75,1.16
soccer,croatia,2-hnl-2017-2018,Hajduk Split 2 - Kustosija,1.50,3.73,5.45
soccer,czech-republic,division-c,Kolin - Pardubice B,1.37,4.91,5.21
soccer,fyr-of-macedonia,first-league,Vardar - Pobeda,1.25,5.77,8.28
soccer,jordan,shield-cup,Al Faisaly Amman - Al Yarmouk,1.29,4.20,10.07
soccer,montenegro,division-2,Bokelj - Celik Niksic,1.29,4.63,8.10
soccer,nigeria,premier-league,Enugu Rangers - Katsina United FC,1.43,3.56,8.79
soccer,nigeria,premier-league,Lobi - El Kanemi,1.35,4.10,8.73
soccer,nigeria,premier-league,Kano - Abia Warriors,1.35,4.07,8.85
soccer,nigeria,premier-league,Sunshine Stars - Niger Tornadoes,1.39,3.77,9.09
soccer,nigeria,premier-league,Shooting - Nasarawa,1.42,3.85,7.33
soccer,nigeria,premier-league,MFM FC - Gombe,1.22,5.04,13.14
soccer,nigeria,premier-league,Ifeanyi Ubah - Akwa,1.42,3.85,7.33
soccer,nigeria,premier-league,Rivers United FC - Enyimba,1.47,3.71,6.79
soccer,belarus,vysshaya-liga,BATE - Krumkachy,1.05,9.83,20.73
soccer,finland,kakkonen-group-c,Narpes Kraft - OTP,1.29,5.36,6.45
soccer,finland,veikkausliiga,JJK Jyvaskyla - HJK,13.75,6.58,1.20
soccer,azerbaijan,premier-league,Gabala - SumQayit,1.45,4.14,5.77
soccer,norway,obos-ligaen,Start - Tromsdalen,1.42,4.44,6.96
soccer,norway,toppserien-women,Grand Bodo W - Stabaek W,9.32,6.75,1.19
soccer,serbia,super-liga,Borac - FK Crvena zvezda,16.00,7.60,1.09
soccer,spain,tercera-division-2017-2018,Almeria B - Velez,1.35,4.95,6.86
soccer,greece,super-league,AEK Athens FC - Panetolikos,1.30,4.71,11.17
soccer,greece,super-league,Levadiakos - PAOK,6.68,4.06,1.49
soccer,luxembourg,national-division,Fola - Racing Luxembourg,1.25,5.95,8.52
soccer,georgia,erovnuli-liga,Dinamo Tbilisi - Chikhura,1.39,4.19,7.30
soccer,spain,tercera-division-2017-2018,Cayon - Atletico Albericia,1.41,4.41,6.18
soccer,ukraine,premier-league,Dyn. Kiev - Stal Kamianske,1.10,8.29,16.30
soccer,costa-rica,primera-division,Saprissa - U.C.R.,1.46,3.96,6.26
soccer,croatia,1-hnl,Rudes - Hajduk Split,6.92,4.07,1.45
soccer,moldova,divizia-nationala,Sheriff Tiraspol - Spicul Chiscareni,1.27,5.10,9.12
soccer,portugal,primeira-liga,FC Porto - Moreirense,1.16,7.12,17.10
soccer,spain,tercera-division-2017-2018,Alcudia - Manacor,1.43,4.06,6.55
soccer,spain,segunda-division-b-group-1,Toledo - CF Talavera,1.39,4.01,7.22
soccer,bosnia-and-herzegovina,premier-league,Borac Banja Luka - NK Vitez,1.47,3.49,7.39
soccer,bulgaria,parva-liga,Dunav Ruse - Ludogorets,6.32,4.17,1.44
soccer,romania,liga-1,CFR Cluj - Voluntari,1.39,4.38,8.36
soccer,serbia,super-liga,Partizan - Napredak,1.09,7.60,16.00
soccer,slovenia,prva-liga,Domzale - Aluminij,1.32,4.90,7.63
soccer,spain,segunda-division-b-group-4,Murcia - Ecija,1.36,4.16,8.26
soccer,tunisia,ligue-professionnelle-1,Esperance Tunis - Ben Guerdane,1.24,5.02,10.86
soccer,tunisia,ligue-professionnelle-1,Etoile Sahel - Gabes,1.26,5.38,8.50
soccer,spain,laliga,Barcelona - Betis,1.20,7.42,15.00
soccer,uruguay,primera-division,Sisley - Penarol,7.75,4.53,1.35
soccer,italy,serie-a,Lazio - Spal,1.30,5.60,11.34
soccer,turkey,tff-1-lig,Gaziantep - Gaziantepspor,1.14,7.07,16.83
soccer,croatia,1-hnl,D. Zagreb - Belupo,1.22,5.61,11.96
soccer,france,ligue-1,Paris SG - Toulouse,1.09,11.84,29.90
soccer,spain,laliga,Dep. La Coruna - Real Madrid,9.84,5.68,1.32
soccer,peru,primera-division,U. de Deportes - Union Comercio,1.46,4.01,6.44
soccer,peru,segunda-division,Alfredo Salinas - Sport Ancash,1.39,4.42,6.26
soccer,brazil,serie-a,Palmeiras - Chapecoense-SC,1.42,4.41,7.83
soccer,ecuador,serie-a,Barcelona SC - Guayaquil City,1.37,4.29,7.98
soccer,colombia,liga-aguila,Junior - Once Caldas,1.41,4.08,7.47
soccer,colombia,liga-aguila,Atl. Nacional - Petrolera,1.49,3.84,6.45
