Sport,Country,League,Participants,SportId,CountryId,LeagueId,Bet,HomeTeamId,AwayTeamId,HomeOdd,DrawOdd,AwayOdd,IsPlayoffs,IsCup,IsWomen,Prediction,Probability,Kelly
soccer,portugal,segunda-liga,Academico Viseu - FC Porto B,9,263,2518,1,58048,58052,2.01,3.31,3.55,0,0,0,1,0.45119022384070395,-0.0921857921585992
hockey,sweden,hockeyettan-sodra,HA 74 Savsjo - Grastorps,5,283,3356,2,79175,79194,2.4,4.27,2.19,0,0,0,2,0.4064747439600325,-0.09228597540128475
soccer,cyprus,first-division,Paphos - Ermis,9,186,2104,1,44050,44044,2.24,3.31,2.84,0,0,0,1,0.395180889643136,-0.09257645741885094
soccer,chile,primera-b,Magallanes - Union La Calera,9,181,2084,1,43498,43489,2.2,3.25,2.96,0,0,0,1,0.4036103200096523,-0.09338107998230408
soccer,germany,regionalliga-nordost,Oberlausitz - Babelsberg,9,204,2243,1,48833,48826,2.04,3.39,3.32,0,0,0,1,0.44256150038683756,-0.09343705693351095
soccer,south-korea,k-league-challenge,Seoul E. - Daejeon,9,279,2609,1,61179,61176,1.96,3.59,3.38,0,0,0,1,0.4643570671391604,-0.09360432125754745
basketball,switzerland,lna,Neuchatel - Fribourg Olympic,7,284,3017,2,71387,71386,2.36,0.0,1.63,0,0,0,2,0.5770526242256185,-0.09429241668609821
soccer,france,ligue-2,Reims - Clermont,9,200,2224,1,47956,47949,1.73,3.54,4.98,0,0,0,1,0.5381404480150044,-0.0945438697726608
soccer,qatar,premier-league,Al Ahli Doha - Umm-Salal,9,264,2527,2,58482,58488,2.57,3.72,2.22,0,0,0,2,0.3983968773518334,-0.09472043629420472
soccer,portugal,primeira-liga,Boavista - Feirense,9,263,2517,1,58023,58026,2.04,3.1,4.1,0,0,0,1,0.4416729802763069,-0.09517992330416714
soccer,bulgaria,parva-liga,Dunav Ruse - Pirin Blagoevgrad,9,176,2071,1,43177,43184,2.15,3.33,3.03,0,0,0,1,0.41417382904343425,-0.09524023265792733
hockey,norway,get-ligaen,Stavanger - Valerenga,5,254,3334,1,78778,78787,1.49,5.2,4.65,0,0,0,1,0.6397242688199006,-0.09553232542520015
soccer,united-arab-emirates,uae-league,Dibba Al Fujairah - Ajman,9,296,2704,1,64689,64699,2.02,3.64,2.99,0,0,0,1,0.4465386668722699,-0.09607048325295568
soccer,norway,division-2-group-1,K. Oslo - Skeid,9,254,2475,1,56739,56738,2.14,3.9,2.6,0,0,0,1,0.4160908012904382,-0.09611025020917738
soccer,italy,serie-c-group-c,Akragas - Siracusa,9,220,2346,2,52154,52165,4.43,3.37,1.75,0,0,0,2,0.5300546334811387,-0.09653918854400967
soccer,bulgaria,parva-liga,Bistritsa - Botev Plovdiv,9,176,2071,2,43176,43186,3.55,3.44,1.91,0,0,0,2,0.47726639851856034,-0.09716613058192287
soccer,russia,division-2-south,Legion Dynamo - Afips,9,266,2537,2,58922,58919,3.61,3.29,1.88,0,0,0,2,0.4864324518573555,-0.09716703466837692
soccer,brazil,serie-a,Vasco - Chapecoense-SC,9,175,2042,1,42503,42491,2.1,3.16,3.66,0,0,0,1,0.4251405030342766,-0.09745903966183557
soccer,germany,regionalliga-west,Wiedenbruck - Dusseldorf II,9,204,2244,1,48888,48889,1.99,3.6,3.32,0,0,0,1,0.45382521951041044,-0.0978664779538214
soccer,england,championship,Cardiff - Derby,9,193,2147,1,45357,45365,1.94,3.47,4.09,0,0,0,1,0.4679354325883738,-0.09809070295590941
soccer,england,championship,Hull City - Birmingham,9,193,2147,1,45370,45355,1.98,3.41,4.03,0,0,0,1,0.45648870226270666,-0.0981146627753478
soccer,netherlands,eredivisie,Zwolle - Groningen,9,248,2444,1,55939,55930,1.95,3.64,3.75,0,0,0,1,0.4649609911369927,-0.09823796556090979
soccer,england,championship,Middlesbrough - Brentford,9,193,2147,1,45374,45352,1.92,3.59,4.06,0,0,0,1,0.4737586081414139,-0.09824290474835362
soccer,england,league-one,Southend - Blackpool,9,193,2148,1,45424,45433,2.02,3.48,3.61,0,0,0,1,0.44531615837013794,-0.0984915295022758
soccer,sweden,division-2-norra-svealand,Habo - Lidingo IFK,9,283,2636,1,62405,62396,2.09,3.72,2.71,0,0,0,1,0.4269998242203775,-0.09868841043982667
hockey,canada,ohl,Guelph Storm - Oshawa Generals,5,180,3249,2,77620,77607,3.3,4.58,1.75,0,0,0,2,0.5286971829144591,-0.09970657319959535
soccer,belgium,first-amateur-division,Deinze - ASV Geel,9,170,2025,1,42095,42097,2.26,3.35,2.59,0,0,0,1,0.3866642221665896,-0.10011020468532356
soccer,france,national,Rodez - Lyon Duchere,9,200,2225,1,48037,48004,2.05,3.12,3.63,0,0,0,1,0.43635603940918394,-0.10044773258206954
soccer,romania,liga-1,Din. Bucuresti - Astra,9,265,2528,1,58501,58502,1.9,3.3,4.18,0,0,0,1,0.47858193748215916,-0.10077146531544186
soccer,denmark,2nd-division-group-2,Dalum IF - Avarta,9,188,2129,2,44795,44789,2.48,3.64,2.33,0,0,0,2,0.3716169015001834,-0.10085159361246065
soccer,russia,youth-league,Lokomotiv Moscow U21 - Dynamo Moscow U21,9,266,2542,2,59051,59055,2.55,3.77,2.2,0,0,0,2,0.3995038888132862,-0.10090953717564187
soccer,spain,laliga2,Valladolid - Cordoba,9,280,2614,1,61344,61336,1.93,3.33,4.06,0,0,0,1,0.4694937528107141,-0.10094307212400193
soccer,argentina,superliga,San Lorenzo - Colon Santa FE,9,160,1950,1,39712,39717,1.77,3.36,4.9,0,0,0,1,0.5210070727838106,-0.10106166386059115
soccer,ukraine,persha-liga,FC Poltava - Helios,9,295,2699,1,64555,64557,1.98,3.41,3.19,0,0,0,1,0.45490608050888054,-0.10131220468613936
soccer,england,southern-premier-league,Basingstoke - Redditch,9,193,2153,2,45722,45736,2.5,3.56,2.31,0,0,0,2,0.37535082669070596,-0.10148060331638872
soccer,poland,division-2,Wisla Pulawy - Pruszkow,9,262,2499,1,57587,57588,2.01,3.26,3.21,0,0,0,1,0.44642737924830556,-0.10166432446624354
soccer,belarus,vysshaya-liga,Dnepr Mogilev - FC Minsk,9,169,2019,1,41897,41904,2.1,3.2,3.17,0,0,0,1,0.42291474169264387,-0.10170822040495262
soccer,england,league-one,Rotherham - Northampton,9,193,2148,1,45441,45416,1.71,3.76,4.85,0,0,0,1,0.5425384701034389,-0.10177354383537955
soccer,germany,regionalliga-bayern,Ingolstadt II - Garching,9,204,2246,1,49003,48996,1.97,3.56,3.38,0,0,0,1,0.45734313273553256,-0.10209693660927922
soccer,argentina,primera-b-nacional,Instituto - Ferro,9,160,1951,1,39759,39761,2.09,2.99,3.61,0,0,0,1,0.42511308710793394,-0.10230609903157624
soccer,brazil,serie-b,Juventude - Paysandu PA,9,175,2043,1,42573,42537,1.89,3.18,4.44,0,0,0,1,0.4809047937056229,-0.10234824707457621
soccer,poland,division-2,Legionowo - Kluczbork,9,262,2499,1,57576,57593,2.02,3.35,3.09,0,0,0,1,0.4430736412451212,-0.10293259282828932
soccer,germany,2-bundesliga,Nurnberg - Arminia Bielefeld,9,204,2240,1,48644,48637,1.8,3.62,4.38,0,0,0,1,0.5097972106768361,-0.10295627597711868
soccer,malta,premier-league,St. Andrews - Senglea Athletics,9,240,2422,2,55421,55423,2.56,3.78,2.19,0,0,0,2,0.4005462817166154,-0.10319633868959018
soccer,sweden,division-2-norra-svealand,Sundbybergs - Eskilstuna City,9,283,2636,1,62406,62398,2.05,3.78,2.74,0,0,0,1,0.4347287364415754,-0.10362484789978145
soccer,england,northern-premier-league,Halesowen - Workington,9,193,2154,2,45782,45775,2.76,3.61,2.11,0,0,0,2,0.41921108585472483,-0.10402217013200961
soccer,mexico,primera-division,Atlas - Veracruz,9,242,2428,1,55538,55546,1.87,3.42,4.16,0,0,0,1,0.48632344095426383,-0.104109385535088
volleyball,russia,cup-of-siberia-and-far-east-women,Tyumen W - Primorochka W,2,266,3780,2,86498,86495,2.6,0.0,1.46,0,1,1,2,0.6520286992565845,-0.10443065018562327
soccer,slovakia,2-liga,Komarno - Zvolen,9,275,2574,1,0,0,2.39,3.21,2.59,0,0,0,1,0.3571860095909485,-0.10527009861700223
soccer,uzbekistan,professional-football-league,Buxoro - Met. Bekobod,9,298,2713,1,64830,64835,1.59,3.5,5.85,0,0,0,1,0.5898532970836405,-0.10531060616442625
basketball,switzerland,lna,Regio Basel - Lugano Tigers,7,284,3017,2,71390,71385,2.93,0.0,1.44,0,0,0,2,0.6622518690555829,-0.1053575194544561
hockey,russia,mhl,Sarmaty - Reaktor,5,266,3343,2,78932,78924,3.31,4.59,1.76,0,0,0,2,0.5226510255380373,-0.10543973033296619
basketball,spain,liga-femenina-women,Campus Promete W - Al-Qazeres W,7,280,3013,1,71334,71328,1.76,0.0,2.11,0,0,1,1,0.5224115739264462,-0.10599424985454557
soccer,russia,premier-league,Spartak Moscow - Ural,9,266,2535,1,58826,58837,1.5,4.29,6.24,0,0,0,1,0.6312991144753788,-0.10610265657386364
basketball,italy,lega-a,Trento - Virtus Segafredo Bologna,7,220,2936,1,70048,70064,1.43,0.0,2.8,0,0,0,1,0.6673865158498703,-0.1061332147318269
soccer,argentina,primera-b-nacional,Los Andes - Boca Unidos,9,160,1951,1,39768,39769,2.07,3.0,3.7,0,0,0,1,0.4278912042000566,-0.10678991336998399
soccer,sweden,division-2-norra-gotaland,Vanersborgs IF - Skoftebyns,9,283,2640,1,62588,62578,2.0,3.75,2.87,0,0,0,1,0.4465623645519305,-0.10687527089613902
soccer,belgium,second-amateur-division-group-vfv-a,Ronse - KRC Harelbeke,9,170,2027,1,42155,42125,2.18,3.34,2.7,0,0,0,1,0.4005217943819387,-0.10751058326048606
soccer,japan,j-league-division-2,Shonan - Kanazawa,9,223,2381,1,54555,54574,1.59,3.74,5.66,0,0,0,1,0.589035763546029,-0.10751378976578603
soccer,montenegro,prva-crnogorska-liga,Zeta - Rudar,9,244,2436,1,55723,55713,1.94,3.37,3.88,0,0,0,1,0.4632066431864107,-0.10785011938123752
soccer,portugal,segunda-liga,Varzim - Oliveirense,9,263,2518,1,58062,58077,1.83,3.32,4.3,0,0,0,1,0.4975161157883028,-0.10788615434627204
soccer,england,league-two,Wycombe - Barnet,9,193,2149,1,45495,45483,1.92,3.55,3.89,0,0,0,1,0.46903241405993695,-0.10810626630969684
soccer,spain,segunda-division-b-group-2,Izarra - Santander,9,280,2616,2,61592,61511,4.87,3.46,1.66,0,0,0,2,0.5593997975506659,-0.10817626676650693
soccer,sweden,superettan,Osters - Orgryte,9,283,2631,1,62200,62193,1.69,3.78,4.76,0,0,0,1,0.5474300752507404,-0.10846836641485327
soccer,russia,division-2-south,FK Chayka - Armavir,9,266,2537,2,58914,58920,4.4,3.55,1.71,0,0,0,2,0.5397583776195395,-0.10846925953603875
soccer,russia,division-1,Luch Energiya - R. Volgograd,9,266,2536,1,58866,58891,1.98,3.07,3.94,0,0,0,1,0.4513556103726103,-0.10848560353288943
soccer,brazil,serie-a,Palmeiras - Santos,9,175,2042,1,42506,42493,1.8,3.47,4.48,0,0,0,1,0.5073389291366545,-0.10848740944252741
soccer,portugal,segunda-liga,Gil Vicente - Guimaraes B,9,263,2518,1,58056,58058,1.93,3.3,3.92,0,0,0,1,0.46578870950555834,-0.10863203296158332
soccer,czech-republic,1-liga,Slovacko - Karvina,9,187,2110,1,44167,44159,1.88,3.44,4.11,0,0,0,1,0.48095331852060713,-0.10887245588779396
soccer,russia,division-1,Tomsk - Yenisey,9,266,2536,2,58878,58856,5.55,3.63,1.58,0,0,0,2,0.5929381964613938,-0.10889249929482377
soccer,germany,regionalliga-sudwest,Freiburg II - Ulm,9,204,2245,1,48959,48949,1.95,3.52,3.47,0,0,0,1,0.45973752224986414,-0.10895982275027896
soccer,norway,division-2-group-1,Kjelsas - Alta,9,254,2475,2,56741,56744,2.73,4.02,2.02,0,0,0,2,0.4399571017804846,-0.10910456314060893
soccer,chile,primera-b,Copiapo - San Marcos de Arica,9,181,2084,1,43496,43486,2.02,3.33,3.28,0,0,0,1,0.4399341340492717,-0.10915004825536388
soccer,portugal,segunda-liga,Academica - Benfica B,9,263,2518,1,58051,58059,1.92,3.29,3.94,0,0,0,1,0.4683304276292079,-0.10957128146947923
soccer,finland,ykkonen,Jaro - Haka,9,199,2211,1,47464,47458,1.94,3.62,3.51,0,0,0,1,0.46226814380159714,-0.10978702236691656
soccer,finland,kakkonen-group-a,Legirus Inter - Lahti Akatemia,9,199,2212,1,47503,47511,2.11,4.23,2.47,0,0,0,1,0.4159345997637445,-0.11025044549414341
handball,czech-republic,extraliga,Dukla Prague - Zubri,6,187,3103,1,73827,73826,1.5,8.52,3.1,0,0,0,1,0.6298029296217695,-0.11059121113469139
soccer,venezuela,primera-division,Zulia - Trujillanos,9,299,2715,1,64889,64880,1.92,3.37,3.65,0,0,0,1,0.4675948572924402,-0.11110638478099434
soccer,norway,norway-cup-women,Valerenga W - LSK Kvinner W,9,254,2484,2,57192,57188,6.18,4.96,1.36,0,1,1,2,0.7056574204240386,-0.11196085617585409
soccer,colombia,torneo-aguila,Fortaleza - Pereira,9,183,2093,2,43776,43767,4.16,3.25,1.79,0,0,0,2,0.5091757335447874,-0.11212080627193734
soccer,belarus,vysshaya-liga,Naftan - FC Gomel,9,169,2019,2,41899,41910,4.18,3.25,1.79,0,0,0,2,0.5090153757214679,-0.11248414868173713
soccer,ukraine,premier-league,Oleksandriya - Zirka Kropyvnytskyi,9,295,2698,1,64524,64529,1.79,3.22,4.51,0,0,0,1,0.5089268022148843,-0.11268484055108488
rugby-union,france,top-14,RC Toulonnais - La Rochelle,3,200,3527,1,82007,82009,1.36,21.11,3.2,0,0,0,1,0.705390247053261,-0.11297017779879129
soccer,germany,junioren-bundesliga-west,Duisburg U19 - Dusseldorf U19,9,204,2275,2,50092,50087,2.95,4.0,1.93,0,0,0,2,0.46349246354346013,-0.113397360603357
soccer,uzbekistan,professional-football-league,Bunyodkor - Mashal Muborak,9,298,2713,1,64838,64837,1.24,5.02,11.75,0,0,0,1,0.784474361402135,-0.11354913275563594
soccer,saudi-arabia,saudi-professional-league,Al-Faisaly - Al-Ettifaq,9,269,2550,1,59271,59280,1.91,3.59,3.28,0,0,0,1,0.4692641242802948,-0.11396211277432633
handball,czech-republic,extraliga,Brno - Jicin,6,187,3103,1,73832,73830,1.53,8.42,2.99,0,0,0,1,0.6140946384826498,-0.1140286851349921
soccer,england,bostik-league,Merstham - Metropolitan,9,193,2155,1,45831,45829,2.0,3.64,3.04,0,0,0,1,0.4428499326603895,-0.11430013467922095
soccer,poland,division-1,Chrobry Glogow - Odra Opole,9,262,2498,1,57506,57555,1.9,3.47,3.79,0,0,0,1,0.4720651905607781,-0.1145290421494685
soccer,denmark,2nd-division-group-1,AB Copenhagen - B.93,9,188,2128,1,44771,44761,2.07,3.88,2.72,0,0,0,1,0.42383610167173347,-0.11463483134533814
soccer,france,division-1-women,Montpellier W - Lyon W,9,200,2233,2,48511,48516,6.17,4.17,1.4,0,0,1,2,0.6813385114225307,-0.115315210021143
handball,spain,liga-asobal,La Rioja - Cuenca,6,280,3198,1,76232,76228,1.36,9.87,4.16,0,0,0,1,0.7047280055226146,-0.11547197913678892
soccer,south-africa,premier-league,Kaizer Chiefs - Baroka,9,277,2589,1,60349,60340,1.93,3.2,3.68,0,0,0,1,0.46188193003615496,-0.11673965057013003
handball,spain,liga-asobal,Teucro - Granollers,6,280,3198,2,76238,76231,2.63,7.98,1.76,0,0,0,2,0.5176121578581615,-0.11710868706531018
soccer,hungary,otp-bank-liga,Haladas - Mezokovesd-Zsory,9,212,2304,1,50759,50766,1.9,3.43,3.79,0,0,0,1,0.4707193376817992,-0.11737028711620179
soccer,denmark,3f-ligaen-women,Varde W - Vejle W,9,188,2139,2,45151,45157,5.92,4.5,1.4,0,0,1,2,0.6806520365670682,-0.11771787201526165
soccer,mexico,liga-de-ascenso,UAEM Potros - Zacatepec,9,242,2429,1,55561,55563,1.96,3.04,3.81,0,0,0,1,0.4525050048961176,-0.11780228167042653
soccer,argentina,torneo-federal-a,Gimnasia y Tiro - Sarmiento Resistencia,9,160,1955,1,39924,39922,2.0,3.3,3.25,0,0,0,1,0.44101999736490394,-0.11796000527019213
rugby-union,world,rugby-championship,South Africa - Australia,3,302,3546,1,82267,82264,1.4,24.28,3.06,0,0,0,1,0.680428926618389,-0.11849875683563857
soccer,england,vanarama-national-league,Eastleigh - Chester,9,193,2150,1,45547,45544,1.72,3.75,4.49,0,0,0,1,0.5316703116395635,-0.11878758886104278
soccer,colombia,liga-aguila,Millonarios - Envigado,9,183,2092,1,43746,43744,1.37,4.33,8.39,0,0,0,1,0.6977820363209498,-0.11902327091972605
soccer,scotland,league-two,Stirling - Elgin City,9,270,2556,1,59421,59419,1.87,3.67,3.6,0,0,0,1,0.47924970784696486,-0.11931384635192602
soccer,czech-republic,first-league-women,Lok. Brno W - Hradec Kralove W,9,187,2124,1,0,44677,1.73,5.0,3.0,0,0,1,1,0.5273105149402404,-0.12020932760737552
handball,germany,2-bundesliga,Lubeck-Schwartau - Hamm-Westfalen,6,204,3148,1,75311,75300,1.35,9.94,3.76,0,0,0,1,0.7095089735982916,-0.12046538754944655
handball,spain,liga-asobal,Benidorm - CD Bidasoa Irun,6,280,3198,1,76226,76235,1.35,9.94,4.28,0,0,0,1,0.7094493456095622,-0.12069538122025997
soccer,morocco,botola-pro,Hassania Agadir - Olympique Khouribga,9,245,2439,1,55788,55799,1.93,3.16,3.8,0,0,0,1,0.45990824389789464,-0.12083557986781007
soccer,austria,regionalliga-west,Wals-Grunau - Wacker Innsbruck (Am),9,165,2009,1,41622,41598,2.01,3.57,2.99,0,0,0,1,0.43649626462840313,-0.12142822583852458
soccer,hungary,otp-bank-liga,Honved - Vasas,9,212,2304,1,50761,50765,1.76,3.66,4.19,0,0,0,1,0.5156494554110699,-0.12165389273225924
soccer,england,premier-league,Huddersfield - Tottenham,9,193,2146,2,0,45315,8.58,4.8,1.41,0,0,0,2,0.6738404202789171,-0.12167074977250482
soccer,luxembourg,national-division,Mondorf - Victoria Rosport,9,235,2413,1,55211,55201,1.82,3.98,3.64,0,0,0,1,0.4946161652900272,-0.12170558435628097
hockey,united-kingdom,elite-league,Cardiff - Braehead,5,307,3392,1,79912,79917,1.76,4.75,3.0,0,0,0,1,0.5155942860449477,-0.12178165336959473
soccer,iceland,pepsideild,Akranes - Olafsvik,9,213,2312,2,51048,51044,3.66,4.0,1.77,0,0,0,2,0.5117139271303173,-0.12242382984329661
soccer,paraguay,primera-division,Guarani - Diaz,9,259,2491,1,57341,57340,1.79,3.59,4.04,0,0,0,1,0.5046210642688959,-0.12244087969452709
rugby-union,australia,nrc,Queensland Country - Melbourne Rising,3,163,3513,1,81806,81800,1.45,23.14,2.81,0,0,0,1,0.6514487646026954,-0.12310953628020373
soccer,algeria,ligue-1,USM Blida - Hussein Dey,9,158,1945,1,39596,39581,2.0,3.02,3.59,0,0,0,1,0.4381265047034785,-0.12374699059304295
soccer,south-korea,k-league-classic,Pohang - Sangju Sangmu,9,279,2608,1,61161,61157,1.75,3.74,4.15,0,0,0,1,0.5183188854687021,-0.12392260057302851
soccer,montenegro,prva-crnogorska-liga,Kom Podgorica - OFK Petrovac,9,244,2436,1,55735,55712,1.91,3.23,3.72,0,0,0,1,0.46412802726627744,-0.12474227244111001
soccer,scotland,league-two,Annan - Cowdenbeath,9,270,2556,1,59415,59413,1.82,3.65,3.81,0,0,0,1,0.4929500153306048,-0.12540362451012105
soccer,belgium,first-amateur-division,K. Berchem Sport - Chatelet,9,170,2025,1,0,0,1.8,3.64,3.39,0,0,0,1,0.4997638009706845,-0.12553144781595985
handball,romania,liga-nationala,CSM Bucuresti - Timisoara,6,265,3186,1,76039,76046,1.52,8.9,2.96,0,0,0,1,0.6148894105048438,-0.1257078769858411
soccer,south-africa,premier-league,Golden Arrows - Chippa Utd.,9,277,2589,1,60345,60344,1.83,3.26,4.03,0,0,0,1,0.4893606361673477,-0.1258675130286189
baseball,usa,mlb,St.Louis Cardinals - Milwaukee Brewers,8,293,3460,2,81096,81082,2.18,0.0,1.72,0,0,0,2,0.528660467757075,-0.12597777146920977
soccer,scotland,league-one,Arbroath - Alloa,9,270,2555,1,59399,59380,1.8,3.78,3.81,0,0,0,1,0.499501126954622,-0.12612246435210042
handball,poland,superliga,Zabrze - Gwardia Opole,6,262,3179,1,75949,75951,1.5,9.03,3.02,0,0,0,1,0.6246114076037254,-0.12616577718882382
soccer,northern-ireland,nifl-premiership,Cliftonville - Linfield,9,253,2467,2,56501,56503,4.34,3.88,1.67,0,0,0,2,0.548169597491268,-0.12620413759639174
soccer,belarus,vysshaya-liga,Krumkachy - Neman,9,169,2019,2,41909,41896,3.9,3.42,1.79,0,0,0,2,0.5029020914500749,-0.12633576747388084
soccer,spain,segunda-division-b-group-1,Real Madrid B - Guijuelo,9,280,2615,1,61432,61418,1.69,3.46,4.69,0,0,0,1,0.5400842242279646,-0.12646037834020254
soccer,germany,oberliga-baden-wurttemberg,Karlsruher II - Freiberg,9,204,2260,2,49607,49625,2.5,3.99,2.13,0,0,0,2,0.40221716089612725,-0.12679420114269827
soccer,latvia,synottip-virsliga,Metta/LU - RFS,9,230,2401,2,54962,54959,5.04,3.46,1.62,0,0,0,2,0.5685584104752437,-0.12731512101629863
soccer,germany,regionalliga-north,SC Weiche-08 - Norderstedt,9,204,2242,1,48755,48749,1.63,3.73,5.0,0,0,0,1,0.5642753566076024,-0.12735106147556846
soccer,egypt,premier-league,Misr Elmaqasah - El Daklyeh,9,191,2142,1,45217,45214,1.58,3.44,5.75,0,0,0,1,0.5861351048294035,-0.12742505925783193
soccer,czech-republic,division-2,Trinec - Znojmo,9,187,2111,1,44184,44192,1.93,3.34,3.52,0,0,0,1,0.45638699039729425,-0.1281431274550776
soccer,belgium,proximus-league,Leuven - KSV Roeselare,9,170,2024,1,42046,42034,1.83,3.65,3.84,0,0,0,1,0.488253749557341,-0.12830799796393483
soccer,england,fa-cup,Ashton Athletic - Chorley,9,193,3863,2,88770,88735,5.67,4.71,1.41,0,1,0,2,0.6716589981938896,-0.12917271352833093
rugby-union,france,top-14,Union Sportive Oyonnax - Bordeaux Begles,3,200,3527,1,82021,82016,1.58,19.83,2.43,0,0,0,1,0.5854479953784595,-0.12929684017592058
soccer,honduras,liga-nacional,Marathon - Vida,9,210,2302,1,50724,50727,1.62,3.46,5.23,0,0,0,1,0.5677135670792033,-0.1295226150511138
hockey,sweden,hockeyettan-ostra,Vasby - Hammarby,5,283,3358,1,79273,79289,1.65,5.84,3.03,0,0,0,1,0.5549387282274105,-0.12977092065349652
soccer,england,southern-premier-league,Gosport - Hitchin,9,193,2153,2,45755,45717,3.3,3.7,1.85,0,0,0,2,0.480571384532431,-0.13052110425294422
soccer,finland,ykkonen,KPV Kokkola - Ekenas,9,199,2211,1,47463,47462,1.67,3.97,4.45,0,0,0,1,0.5464222367005269,-0.13055949956734347
soccer,england,southern-premier-league,St Ives - Merthyr Town,9,193,2153,2,45728,45719,3.3,3.7,1.85,0,0,0,2,0.48052234792028214,-0.1306278309970329
soccer,croatia,1-hnl,Hajduk Split - Zapresic,9,185,2100,1,43893,43887,1.22,5.68,11.8,0,0,0,1,0.7961040474981085,-0.13069573660139844
soccer,russia,division-1,FK Krylya Sovetov Samara - Zenit Petersburg 2,9,266,2536,1,58886,58868,1.37,4.26,8.14,0,0,0,1,0.6942329339791392,-0.13216454175291675
soccer,turkey,tff-1-lig,Eskisehirspor - Manisaspor,9,292,2668,1,63405,63412,1.68,3.72,4.5,0,0,0,1,0.5416543550314072,-0.1323833581576999
soccer,scotland,championship,Livingston - Dumbarton,9,270,2554,1,59365,59356,1.47,4.29,6.25,0,0,0,1,0.6379339205628133,-0.1324194399418394
soccer,algeria,ligue-1,JS Kabylie - Tadjenant,9,158,1945,1,39587,39592,1.74,3.09,4.7,0,0,0,1,0.5182643882154482,-0.1327296817636759
rugby-league,england,super-league,Leigh Centurions - Catalans Dragons,4,193,3500,1,81565,81564,1.57,20.18,2.44,0,0,0,1,0.588607870953502,-0.13313270632105595
soccer,germany,regionalliga-west,RW Essen - Verl,9,204,2244,1,48885,48883,1.62,3.8,4.94,0,0,0,1,0.566321492194232,-0.13315997200861954
soccer,uzbekistan,professional-football-league,Olmaliq - Neftchi Fargona,9,298,2713,1,64840,64839,1.26,5.1,10.5,0,0,0,1,0.766034929275009,-0.13383072735957147
soccer,russia,division-2-center,T. Moscow - D. Bryansk,9,266,2539,1,58973,58965,1.84,3.28,3.8,0,0,0,1,0.48201121326233876,-0.134642104282496
handball,sweden,allsvenskan,Hallby - Onnereds,6,283,3205,1,76424,76413,1.53,9.26,2.87,0,0,0,1,0.6067599953459619,-0.13520227758618536
handball,sweden,allsvenskan,IFK Ystads - Varberg,6,283,3205,1,76429,76425,1.52,9.27,2.9,0,0,0,1,0.6115337861050862,-0.13551662523128646
soccer,south-africa,premier-league,Supersport Utd - Amazulu,9,277,2589,1,60355,60361,1.81,3.25,3.96,0,0,0,1,0.4917786263233494,-0.13565516833918217
soccer,finland,veikkausliiga,HJK - PS Kemi,9,199,2210,1,47433,47442,1.2,6.47,11.82,0,0,0,1,0.8106463369454355,-0.13612197832738707
american-football,usa,ncaa,Washington State - USC,1,293,3488,2,81382,81345,2.73,0.0,1.45,0,0,0,2,0.6473508717342409,-0.136313857745224
soccer,england,northern-premier-league,Rushall - Warrington,9,193,2154,2,45783,45787,3.39,3.73,1.82,0,0,0,2,0.4880220803311928,-0.13634123633808418
soccer,spain,tercera-division-2017-2018,Santfeliuenc - Terrassa,9,280,0,2,0,0,3.07,3.07,2.14,0,0,0,2,0.3946332384246755,-0.13639023664139854
soccer,azerbaijan,premier-league,Sabail - SumQayit,9,166,2013,2,0,41805,3.04,3.0,2.23,0,0,0,2,0.37267223218329876,-0.13735034327743398
soccer,ukraine,persha-liga,Hirnyk-Sport - Mykolaiv,9,295,2699,1,64556,64561,1.74,3.35,4.27,0,0,0,1,0.5162307224830909,-0.13751154443165117
soccer,south-korea,national-league,Daejeon Korail - Changwon,9,279,2610,1,61196,61192,1.78,3.5,3.91,0,0,0,1,0.5014363862336463,-0.13774773397962767
soccer,denmark,2nd-division-group-3,Kjellerup - Aarhus Fremad,9,188,2130,1,44822,44824,1.89,3.39,3.52,0,0,0,1,0.4642115230117514,-0.13779800169414594
basketball,japan,b-league,Yokohama - Shiga,7,223,2944,2,70258,70275,1.99,0.0,1.75,0,0,0,2,0.512065620799193,-0.1385135514685496
soccer,scotland,championship,St. Mirren - Brechin,9,270,2554,1,59358,59351,1.25,5.58,10.36,0,0,0,1,0.7722878680100915,-0.13856065994954214
hockey,czech-republic,wsm-liga,Karlovy Vary - Litomerice,5,187,3258,1,77700,77706,1.4,5.5,5.07,0,0,0,1,0.67456706599757,-0.13901526900850533
soccer,england,fa-cup,Banbury - Shildon,9,193,3863,1,88745,88806,1.59,4.08,4.47,0,1,0,1,0.5772442523038126,-0.13929091328294568
soccer,peru,segunda-division,Deportivo Coopsol - Willy Serrato,9,260,2493,1,57400,57391,1.58,3.7,5.25,0,0,0,1,0.5817029617389792,-0.139498828366229
soccer,england,fa-cup,Swindon Supermarine - Paulton Rovers,9,193,3863,1,88747,88915,1.6,4.05,4.38,0,1,0,1,0.572372246027571,-0.14034067725981073
basketball,france,lnb,Hyeres-Toulon - Limoges,7,200,2910,2,69544,69541,2.28,0.0,1.64,0,0,0,2,0.5548059253687752,-0.1408098162425138
soccer,kenya,premier-league,Gor Mahia - Bandari,9,226,2394,1,54881,54889,1.63,3.33,5.04,0,0,0,1,0.5590489403015232,-0.1408733766801861
