Sport,Country,League,Participants,Odds
soccer,netherlands,tweede-divisie-2017-2018,Katwijk - TEC,1.50,4.60,3.80
soccer,netherlands,tweede-divisie-2017-2018,Lienden - Lisse,1.45,4.60,4.20
soccer,belarus,pershaya-liga,Smolevichi STI - Chimik Svetlogorsk,1.29,5.49,6.58
soccer,belarus,pershaya-liga,Orsha - Smorgon,1.50,3.60,6.06
soccer,england,bostik-league,Billericay - Burgess Hill,1.23,5.38,8.74
soccer,england,southern-premier-league,Royston - Dunstable Town,1.23,5.32,8.74
soccer,england,vanarama-national-league,Aldershot - Chester,1.46,4.27,6.54
soccer,europe,premier-league-crimea-2017-2018,Kafa - SKCHF Sevastopol,7.00,4.10,1.35
soccer,finland,kakkonen-group-b,Peimari United - EsPa,1.45,4.48,4.94
soccer,finland,kakkonen-group-b,KaPa - NuPS,1.36,4.72,5.94
soccer,finland,veikkausliiga,Lahti - PS Kemi,1.35,4.70,8.93
soccer,germany,oberliga-bayern-nord,Aubstadt - Weiden,1.50,4.25,4.63
soccer,germany,regionalliga-bayern,Seligenporten - Munich 1860,10.27,5.93,1.23
soccer,northern-ireland,nifl-premiership,Linfield - Ballymena,1.38,4.82,6.37
soccer,norway,division-2-group-1,Ham-Kam - Kjelsas,1.26,5.50,7.64
soccer,scotland,premiership,Celtic - St Johnstone,1.18,6.89,15.49
soccer,slovakia,divison-c-central,Cadca - Lip. Stiavnica,1.40,4.50,5.50
soccer,slovakia,divison-c-central,Rimavska Sobota - Namestovo,1.45,4.25,5.50
soccer,slovakia,divison-c-central,Krasno - L. Hradok,6.00,4.70,1.35
soccer,slovakia,divison-c-east,Snina - Svit,1.05,12.00,12.00
soccer,slovakia,divison-c-east,Roznava - V. Revistia,1.40,4.50,5.50
soccer,slovakia,divison-c-east,SK Odeva Lipany - Vranov,1.50,4.30,4.50
soccer,slovakia,divison-c-east,Stropkov - Sabinov,1.30,5.50,6.00
soccer,sweden,division-1-sodra,Husqvarna - Assyriska BK,1.36,4.93,5.93
soccer,sweden,division-2-norra-gotaland,Grebbestads - Vargarda IK,1.47,4.41,4.86
soccer,sweden,division-2-norra-svealand,Karlslunds - Norrtalje,1.20,5.89,8.82
soccer,sweden,division-2-sodra-svealand,Varmdo - Kumla,1.40,4.95,4.98
soccer,sweden,division-2-vastra-gotaland,Halmia - Ullareds IK,1.38,4.95,5.31
soccer,uzbekistan,professional-football-league,Navbahor Namangan - Din. Samarkand,1.49,4.35,5.35
soccer,uzbekistan,professional-football-league,Bunyodkor - Obod,1.08,10.03,21.27
soccer,europe,premier-league-crimea-2017-2018,Ocean Kerch - Rubin Yalta,1.24,4.50,10.00
soccer,austria,regionalliga-east,Karabakh Vienna - First Vienna,1.42,4.51,5.22
soccer,austria,regionalliga-west,Grodig - Wacker Innsbruck (Am),1.22,5.54,8.63
soccer,belarus,pershaya-liga,Luch Minsk - Energetik-BGU,1.25,5.95,7.06
soccer,czech-republic,cfl,Jirny - Brozany,1.41,4.46,5.38
soccer,finland,veikkausliiga,SJK - JJK Jyvaskyla,1.24,5.88,10.83
soccer,ireland,fai-cup,Crumlin Utd - Dundalk,13.87,7.07,1.13
soccer,lithuania,lithuanian-cup,Panerys - Zalgiris,41.00,16.50,1.01
soccer,morocco,coupe-du-trone,TAS Casablanca - KAC Kenitra,7.20,4.80,1.36
soccer,morocco,coupe-du-trone,Youssoufia Berrechid - Salmi,1.40,4.27,6.74
soccer,morocco,coupe-du-trone,Kasba Tadla - Olympique Phosboucraa,1.15,7.50,13.50
soccer,russia,division-2-south,Afips - FC Akademia,1.23,5.18,9.20
soccer,slovakia,2-liga,Samorin - Podbrezova B,1.41,4.12,6.90
soccer,slovenia,2-snl,Dob - Brda,1.49,4.20,4.75
soccer,ukraine,youth-league,Veres Rivne U21 - Shakhtar Donetsk U21,7.58,5.55,1.25
soccer,spain,segunda-division-b-group-3,Mallorca - Pena Deportina,1.29,5.29,8.44
soccer,austria,bundesliga-women,Neulengbach W - Bergheim W,1.33,5.00,6.00
soccer,italy,serie-a,Genoa - Juventus,9.48,4.55,1.40
soccer,netherlands,tweede-divisie-2017-2018,De Treffers - GVVV,1.40,5.00,4.30
soccer,netherlands,tweede-divisie-2017-2018,VVSB - De Dijk,1.45,4.60,4.20
soccer,spain,tercera-division-2017-2018,Casalarreina - SD Logrones,6.09,5.07,1.35
soccer,sweden,superettan,Dalkurd - Orgryte,1.28,5.31,10.05
soccer,spain,laliga,Alaves - Barcelona,10.39,5.61,1.31
soccer,england,premier-league,Manchester United - Leicester,1.34,5.38,10.32
soccer,germany,bundesliga,Dortmund - Hertha Berlin,1.38,5.09,8.37
soccer,malta,premier-league,Gzira - Birkirkara,4.51,4.52,1.50
soccer,turkey,super-lig,Besiktas - Bursaspor,1.37,5.17,7.29
soccer,croatia,1-hnl,Belupo - Rudes,1.27,5.07,10.52
soccer,russia,premier-league,Lokomotiv Moscow - Ural,1.50,3.98,7.11
soccer,spain,segunda-division-b-group-3,Valencia B - Peralada,1.46,3.96,6.47
soccer,algeria,division-1,USM Alger - Paradou,1.46,3.79,6.34
soccer,bulgaria,parva-liga,Levski - Slavia Sofia,1.30,4.52,9.19
soccer,france,ligue-1,Bordeaux - Troyes,1.44,4.57,7.75
soccer,serbia,super-liga,FK Vozdovac - Macva Sabac,1.45,3.93,6.22
soccer,serbia,super-liga,Vojvodina - Sp. Subotica,1.48,3.97,5.70
soccer,serbia,super-liga,Napredak - Javor,1.41,3.96,7.02
soccer,serbia,super-liga,Mladost - Borac,1.45,3.95,6.36
soccer,serbia,super-liga,Radnicki Nis - Radnik,1.41,3.98,7.03
soccer,greece,super-league,Lamia - Olympiakos Piraeus,14.52,6.34,1.18
soccer,spain,segunda-division-b-group-1,Pontevedra - Rapido de Bouzas,1.34,4.21,9.52
soccer,malta,premier-league,Naxxar Lions - Sliema,4.52,4.52,1.50
soccer,spain,tercera-division-2017-2018,Sanluqueno - Cabecense,1.29,5.04,7.57
soccer,uruguay,primera-division,Penarol - Liverpool M.,1.40,4.44,6.46
soccer,brazil,serie-a,Corinthians - Atletico GO,1.43,4.37,7.62
