Sport,Country,League,Participants,Odds
soccer,turkey,super-lig,Basaksehir - Konyaspor,1.49,4.19,6.63
soccer,croatia,1-hnl,Lok. Zagreb - D. Zagreb,10.18,5.36,1.25
soccer,hungary,merkantil-bank-liga,MTK Budapest - Budafoki,1.40,3.98,6.10
soccer,morocco,coupe-du-trone,FAR Rabat - Stade Marocain,1.07,10.78,25.44
soccer,peru,segunda-division,Sport Ancash - Hualgayoc,0.00,0.00,0.00
soccer,portugal,primeira-liga,Sporting - Estoril,1.18,6.80,15.24
soccer,brazil,serie-c,Volta Redonda - Mogi Mirim,1.50,3.84,5.79
soccer,bulgaria,parva-liga,Ludogorets - Pirin Blagoevgrad,1.08,8.91,18.01
soccer,romania,liga-1,FCSB - FC Botosani,1.39,4.23,8.38
soccer,norway,nm-cup,Rosenborg - Valerenga,1.48,4.33,6.28
soccer,italy,lega-pro-group-a,Livorno - Gavorrano,1.48,3.85,6.28
soccer,italy,serie-a,AC Milan - Cagliari,1.24,6.41,13.37
soccer,italy,serie-a,Napoli - Atalanta,1.42,4.77,7.91
soccer,croatia,1-hnl,Hajduk Split - Istra 1961,1.18,6.15,13.51
soccer,portugal,primeira-liga,Braga - FC Porto,7.47,4.13,1.45
soccer,peru,segunda-division,Cienciano - Los Caimanes,1.46,3.99,6.12
soccer,spain,laliga,Real Madrid - Valencia,1.18,8.43,14.50
soccer,peru,segunda-division,Sport Boys - Carlos Manucci,1.44,4.05,6.30
soccer,peru,segunda-division,Cesar Vallejo - Defensor La Bocana,1.25,5.18,9.40
soccer,venezuela,primera-division,Dep. Tachira - JBL Zulia,1.35,4.35,8.11
soccer,argentina,primera-division,Boca Juniors - Olimpo Bahia Blanca,1.36,4.39,9.55
