Sport,Country,League,Participants,SportId,CountryId,LeagueId,Bet,HomeTeamId,AwayTeamId,HomeOdd,DrawOdd,AwayOdd,IsPlayoffs,IsCup,IsWomen,Prediction,Probability,Kelly
soccer,sweden,superettan,Dalkurd - Syrianska,9,283,2631,1,62186,62188,1.25,5.94,10.36,0,0,0,1,0.7777567986320076,-0.11121600683996169
soccer,czech-republic,1-liga,Jablonec - Mlada Boleslav,9,187,2110,1,44160,44158,1.99,3.37,3.7,0,0,0,1,0.44716623826843077,-0.1112517028745684
soccer,sweden,division-2-norra-svealand,Upsala - Skiljebo,9,283,2636,2,62395,62397,2.46,3.96,2.19,0,0,0,2,0.39614581122457215,-0.11129468354469496
handball,germany,bundesliga,Rhein-Neckar - Kiel,6,204,3147,1,75276,75271,1.31,10.22,4.8,0,0,0,1,0.7369736147863788,-0.11149859558014094
soccer,belgium,jupiler-league,Anderlecht - St. Liege,9,170,2023,1,42002,42014,1.72,3.88,4.58,0,0,0,1,0.5347045557751331,-0.11153911675940431
basketball,greece,greek-cup,Kolossos Rhodes - Prometheus,7,207,2924,1,69874,69875,1.4,0.0,2.82,0,1,0,1,0.6823727282622264,-0.11169545108220771
soccer,denmark,superliga,Brondby - Sonderjyske,9,188,2126,1,44693,44696,1.45,4.56,6.77,0,0,0,1,0.6549671996087939,-0.11177235681610863
american-football,usa,nfl,Baltimore Ravens - Pittsburgh Steelers,1,293,3487,2,81324,81306,2.38,0.0,1.61,0,0,0,2,0.5784957674957217,-0.11249477759325895
american-football,usa,nfl,New York Jets - Jacksonville Jaguars,1,293,3487,2,81329,81326,2.46,0.0,1.57,0,0,0,2,0.5956330903588801,-0.11378254059045298
soccer,russia,division-2-east,Chita - Sakhalin,9,266,2538,1,58947,58948,1.8,3.58,4.15,0,0,0,1,0.504974630393911,-0.11380708161370018
soccer,austria,tipico-bundesliga,Austria Vienna - Altach,9,165,2005,1,41451,41457,1.86,3.7,3.95,0,0,0,1,0.48500323233444226,-0.11383021843946202
soccer,israel,ligat-ha-al,Yehuda - H. Raanana,9,219,2337,1,51771,51767,1.88,3.35,3.97,0,0,0,1,0.47832448625689933,-0.1144885975420788
soccer,belgium,jupiler-league,Waregem - Lokeren,9,170,2023,1,42005,42009,1.57,4.15,5.56,0,0,0,1,0.5953089023452655,-0.11467547950514585
soccer,germany,3-liga,Meppen - Karlsruher,9,204,2241,2,0,48723,3.12,3.25,2.26,0,0,0,2,0.37847166390268966,-0.11480479331739796
soccer,germany,junioren-bundesliga-west,Duisburg U19 - Dusseldorf U19,9,204,2275,2,50092,50087,2.97,4.0,1.92,0,0,0,2,0.46576583936011867,-0.11492346568323063
soccer,el-salvador,primera-division,Dragon - Alianza FC,9,192,2145,2,45298,45290,4.02,3.27,1.8,0,0,0,2,0.5042971992666646,-0.1153313016500046
handball,germany,bundesliga,Ludwigshafen - Gummersbach,6,204,3147,2,75281,75275,2.27,7.98,1.98,0,0,0,2,0.4475698968987291,-0.11613428993930244
soccer,denmark,1st-division,Roskilde - Nykobing,9,188,2127,1,44721,44722,1.92,3.59,3.69,0,0,0,1,0.4648223268590728,-0.11689253525063062
soccer,germany,regionalliga-west,Uerdingen - Alemannia Aachen,9,204,2244,1,48904,48877,1.81,3.41,4.22,0,0,0,1,0.5000351855856082,-0.11720532603709764
soccer,venezuela,primera-division,Metropolitanos - La Guaira,9,299,2715,2,64890,64886,4.1,3.53,1.73,0,0,0,2,0.5281084411869675,-0.11831835170759751
soccer,mexico,liga-de-ascenso,Alebrijes Oaxaca - Atlante,9,242,2429,1,55564,55570,1.95,3.08,3.76,0,0,0,1,0.4549216528012443,-0.11884502846060388
soccer,norway,obos-ligaen,Levanger - Tromsdalen,9,254,2474,1,56687,56696,1.58,3.91,5.42,0,0,0,1,0.5892717466191749,-0.1188804143822476
soccer,czech-republic,division-d,Zdirec n. D. - Zdar na Sazavou,9,187,2117,2,44421,44416,2.9,3.55,2.0,0,0,0,2,0.44012260237187734,-0.11975479525624533
soccer,germany,regionalliga-north,Altona - Hildesheim,9,204,2242,1,48797,48752,1.89,3.46,3.79,0,0,0,1,0.4726834830524121,-0.11980698542802379
soccer,brazil,serie-c,Sao Bento - CSA,9,175,2044,1,42592,42579,1.89,3.15,4.1,0,0,0,1,0.4725083279886028,-0.1201789439343155
volleyball,italy,serie-a2,Sigma Aversa - Materdomini Castellana,2,220,3733,1,85729,85720,1.2,0.0,4.29,0,0,0,1,0.81311647435857,-0.12130115384857978
soccer,italy,serie-c-group-a,Alessandria - Arezzo,9,220,2344,1,52034,52063,1.89,3.2,3.9,0,0,0,1,0.4718865210188124,-0.12149941042072433
soccer,spain,segunda-division-b-group-1,Ferrol - Pontevedra,9,280,2615,1,61413,61403,1.76,3.26,4.47,0,0,0,1,0.5157018060644492,-0.12153265964022307
soccer,usa,mls,Houston Dynamo - Minnesota,9,293,2688,1,64281,64272,1.39,4.99,7.17,0,0,0,1,0.6851569058810214,-0.12213307903943661
soccer,hong-kong,premier-league,Hong Kong Sapling - Southern District,9,211,2303,2,50744,50738,2.98,3.95,1.9,0,0,0,2,0.46807318194537895,-0.122956615893089
basketball,spain,liga-femenina-women,IDK Gipuzkoa W - Cadi La Seu W,7,280,3013,1,71326,71330,1.68,0.0,2.24,0,0,1,1,0.5454615077717339,-0.12297745138748109
soccer,spain,segunda-division-b-group-1,Ponferradina - Dep. La Coruna B,9,280,2615,1,61423,61497,1.9,3.26,3.74,0,0,0,1,0.4680631660073333,-0.12297776065118543
hockey,sweden,hockeyettan-ostra,Vallentuna - Visby/Roma,5,283,3358,2,79292,79269,3.46,5.67,1.65,0,0,0,2,0.5575235906241378,-0.12320934687718872
soccer,spain,segunda-division-b-group-2,Burgos - R. Union,9,280,2616,1,61523,61535,1.82,3.28,4.09,0,0,0,1,0.4933977173801194,-0.12440994435144227
basketball,russia,superleague-a-women,Nadezhda W - Enisey Krasnoyarsk W,7,266,2989,1,70908,70914,1.09,0.0,8.7,0,0,1,1,0.9070791346261867,-0.1253749250828488
soccer,colombia,liga-aguila,Junior - Dep. Cali,9,183,2092,1,43741,43748,1.57,3.74,5.67,0,0,0,1,0.5914223579529151,-0.1253805228314443
soccer,czech-republic,youth-league,Dukla Prague U21 - Pribram U21,9,187,2121,2,44584,44575,2.51,4.01,2.15,0,0,0,2,0.3980171837205522,-0.1254461347833154
soccer,belgium,second-amateur-division-group-vfv-b,Spouwen-Mopertingen - Wijgmaal,9,170,2028,2,42180,42183,2.74,3.59,2.07,0,0,0,2,0.41784908077099403,-0.12621719888228264
soccer,cyprus,first-division,Doxa - Aris,9,186,2104,1,44040,44043,1.94,3.32,3.5,0,0,0,1,0.45428558133901303,-0.12626167255565393
soccer,vietnam,v-league,Khanh Hoa - Gia Lai,9,300,2718,1,64961,64966,1.85,3.62,3.43,0,0,0,1,0.48248516575992323,-0.12635581569899051
soccer,kenya,premier-league,Chemelil - Mathare Utd.,9,226,2394,1,54880,54887,1.89,2.97,3.97,0,0,0,1,0.46936599415696656,-0.12685198993632954
rugby-union,france,top-14,Castres Olympique - Clermont,3,200,3527,1,82011,82006,1.5,20.4,2.67,0,0,0,1,0.6243460607409886,-0.1269618177770342
soccer,estonia,esiliiga,Santos Tartu - Kuressaare,9,194,2160,2,45945,45947,2.67,3.97,2.04,0,0,0,2,0.42489943543781267,-0.12808187664121354
soccer,spain,segunda-division-b-group-4,Lorca Deportiva - Melilla,9,280,2618,2,0,61770,3.14,3.09,2.19,0,0,0,2,0.38661505725261974,-0.1288344744678679
hockey,finland,suomi-sarja,AIK/Laser - Pyry,5,199,3308,2,99169,78358,3.15,6.0,1.55,0,0,0,2,0.5993914852613987,-0.12898763244514896
soccer,spain,segunda-division-b-group-3,Baleares - Olot,9,280,2617,1,61643,61686,1.43,3.72,7.44,0,0,0,1,0.6604478522354371,-0.1292083053565698
soccer,cameroon,elite-one,Les Astres - Canon Yaounde,9,179,2080,1,43400,43405,1.57,3.25,6.0,0,0,0,1,0.5898034071055912,-0.12983973832319615
soccer,israel,ligat-ha-al,Ashkelon - Maccabi Tel Aviv,9,219,2337,2,51765,51761,6.59,4.15,1.45,0,0,0,2,0.6490477388974782,-0.13084617466368131
soccer,venezuela,primera-division,Estudiantes Merida - Portuguesa,9,299,2715,1,64884,64891,1.82,3.26,4.01,0,0,0,1,0.4904334781254004,-0.13098910952655035
rugby-union,england,aviva-premiership-rugby,Wasps - Bath,3,193,3516,1,81821,81831,1.41,22.46,2.95,0,0,0,1,0.6710477595755607,-0.13127477804502294
basketball,poland,tauron-basket-liga,Dabrowa Gornicza - Torun,7,262,2974,1,70622,70617,1.44,0.0,2.7,0,0,0,1,0.6542133203795437,-0.13166549693967528
soccer,belgium,first-amateur-division,Hamme - Patro Eisden,9,170,2025,1,42091,42096,1.99,3.62,2.91,0,0,0,1,0.43701029318357776,-0.1316661783481619
hockey,russia,mhl,Loko - Atlanty,5,266,3343,1,78938,78948,1.27,7.18,7.03,0,0,0,1,0.7593688163774595,-0.13185778963194977
rugby-union,australia,nrc,Perth Spirit - Brisbane City,3,163,3513,1,81805,81807,1.4,23.62,2.96,0,0,0,1,0.6766040726605841,-0.13188574568795577
basketball,denmark,basketligaen,Team FOG Naestved - Svendborg,7,188,2844,1,68288,68283,1.43,0.0,2.72,0,0,0,1,0.6595573277080062,-0.13216981715709555
basketball,italy,lega-a,Varese - Venezia,7,220,2936,2,70057,70049,2.17,0.0,1.68,0,0,0,2,0.5416634024846023,-0.1323610056262767
soccer,indonesia,liga-1,Persipura Jayapura - Madura United,9,215,2324,1,51318,51313,1.84,3.39,3.76,0,0,0,1,0.4829563775780396,-0.13257174435286556
soccer,spain,segunda-division-b-group-4,Extremadura UD - Granada CF B,9,280,2618,1,61774,61780,1.71,3.41,4.48,0,0,0,1,0.5295832891250397,-0.132975458586172
soccer,cameroon,elite-one,Colombe Lobo - New Star,9,179,2080,1,43404,43402,1.83,3.25,4.0,0,0,0,1,0.48599913974831244,-0.13327900513323873
hockey,sweden,hockeyettan-sodra,Helsingborgs - Nybro,5,283,3356,2,79208,79186,3.63,4.43,1.66,0,0,0,2,0.5492242320094418,-0.13376935585504032
rugby-league,england,league-1,Barrow - Whitehaven,4,193,3502,1,81620,81616,1.53,21.33,2.58,0,0,0,1,0.6072277278531962,-0.133852030914358
soccer,indonesia,liga-1,Balikpapan - Persib Bandung,9,215,2324,1,51319,51321,1.83,3.38,3.77,0,0,0,1,0.48527075046979523,-0.13488497185575266
soccer,south-korea,k-league-classic,Jeju Utd - Gwangju FC,9,279,2608,1,61165,61158,1.45,4.28,6.51,0,0,0,1,0.6477369991930179,-0.13506966926694264
soccer,spain,tercera-division-2017-2018,CD Mostoles - Getafe B,9,280,0,2,0,0,3.01,3.31,2.1,0,0,0,2,0.405364456715747,-0.1352133099063011
basketball,italy,a2-west,Trapani - Treviglio,7,220,2937,1,70095,70087,1.34,0.0,3.07,0,0,0,1,0.7118355405018516,-0.13570698743387888
basketball,philippines,governors-cup,Star Hotshots - Meralco Bolts,7,261,2973,2,70606,70608,2.0,0.0,1.77,0,1,0,2,0.5058531507837587,-0.13589600404252863
soccer,hungary,merkantil-bank-liga,Gyirmot SE - Szeged,9,212,2305,1,50804,50802,1.8,3.25,4.0,0,0,0,1,0.49499047211818215,-0.13627143773409012
soccer,hungary,merkantil-bank-liga,Vac - Csakvari,9,212,2305,1,50793,50797,1.54,3.43,5.99,0,0,0,1,0.6014726599088148,-0.13654093285263919
soccer,belarus,vysshaya-liga,Slutsk - Shakhtyor Soligorsk,9,169,2019,2,41905,41908,4.23,3.49,1.72,0,0,0,2,0.5242226146423546,-0.13657930946548621
handball,europe,european-championship-women,Slovakia W - Poland W,6,196,3115,2,74120,74116,3.89,9.08,1.37,0,0,1,2,0.6927191244365505,-0.1377697284376371
handball,europe,champions-league,Gorenje Velenje - Skjern,6,196,3116,2,74197,74149,2.71,8.23,1.69,0,0,0,2,0.5352378312827275,-0.1383305291770877
baseball,japan,npb,Yakult Swallows - Chunichi Dragons,8,223,3452,2,80982,80989,2.25,0.0,1.69,0,0,0,2,0.5350371807634223,-0.1388219775504584
soccer,cameroon,elite-one,APEJES Academy - Bamboutos FC,9,179,2080,1,43391,43392,1.73,3.2,4.5,0,0,0,1,0.519411269829039,-0.13892945643255153
soccer,faroe-islands,premier-league,IF Fuglafjordur - Vikingur,9,198,2207,2,47404,47407,9.9,6.4,1.22,0,0,0,2,0.7944608205546656,-0.13980817692412723
soccer,czech-republic,youth-league,Teplice U21 - Plzen U21,9,187,2121,1,44585,44579,1.91,4.34,2.8,0,0,0,1,0.45677893958487126,-0.14016728065153397
basketball,japan,b-league,Toyama - Hokkaido,7,223,2944,1,70264,70272,1.48,0.0,2.56,0,0,0,1,0.6302087428424784,-0.1401897095690249
basketball,austria,abl-super-cup,Kapfenberg Bulls - Oberwart Gunners,7,165,2821,1,67958,67954,1.41,0.0,2.78,0,1,0,1,0.6682317558468381,-0.14095908355111766
soccer,hungary,merkantil-bank-liga,Bekescsaba 1912 - Cegledi,9,212,2305,1,50803,50788,1.73,3.25,4.33,0,0,0,1,0.5185100299419123,-0.1410652715075229
soccer,colombia,torneo-aguila,Orsomarso - Popayan,9,183,2093,1,43766,43764,1.63,3.43,5.06,0,0,0,1,0.558922950164462,-0.1411993511617889
soccer,argentina,primera-c-metropolitana,Deportivo Armenio - San Martin Burzaco,9,160,1953,1,39872,39865,1.8,3.22,4.06,0,0,0,1,0.4920433703454778,-0.142902416722675
soccer,usa,nasl,Miami FC - Jacksonville A.,9,293,2689,1,64297,64299,1.56,3.7,5.4,0,0,0,1,0.5893870154142262,-0.14385045706036984
soccer,nicaragua,primera-division,Ocotal - Ferretti,9,250,2452,2,56183,56173,3.75,3.75,1.73,0,0,0,2,0.5168735797741922,-0.14494343423376368
soccer,croatia,2-hnl-2017-2018,Kustosija - Lucko,9,185,0,2,0,0,3.48,3.22,1.94,0,0,0,2,0.44509652525640714,-0.14522632021550017
basketball,italy,a2-west,Virtus Roma - Legnano,7,220,2937,1,70093,70094,1.36,0.0,2.96,0,0,0,1,0.6967967911932602,-0.1454343443810167
handball,germany,bundesliga,Huttenberg - Goppingen,6,204,3147,2,75287,75268,3.14,8.44,1.58,0,0,0,2,0.5794165544368275,-0.1457273172238147
soccer,estonia,esiliiga,Rakvere - Levadia U21,9,194,2160,1,45951,45944,1.87,4.13,2.94,0,0,0,1,0.46647905044767163,-0.14676342030213108
hockey,asia,asia-league,Sakhalin - High1,5,162,3241,1,77504,77511,1.29,6.7,6.45,0,0,0,1,0.7421631325413508,-0.1469295138677842
soccer,denmark,1st-division,Viborg - Brabrand,9,188,2127,1,44708,44734,1.32,5.11,8.48,0,0,0,1,0.7217894779900362,-0.14761840329110054
soccer,spain,segunda-division-b-group-4,Cartagena - Cordoba B,9,280,2618,1,61754,61781,1.53,3.61,5.72,0,0,0,1,0.6021449463428294,-0.14852496621786962
baseball,japan,npb,Orix Buffaloes - Fukuoka S. Hawks,8,223,3452,2,80984,80988,2.43,0.0,1.58,0,0,0,2,0.5783051122272553,-0.14875503910506288
soccer,belarus,vysshaya-liga,Zhodino - Gorodeja,9,169,2019,1,41898,41902,1.67,3.41,4.64,0,0,0,1,0.5390642125664005,-0.148899649274793
soccer,colombia,torneo-aguila,Barranquilla - Llaneros,9,183,2093,1,43775,43771,1.64,3.52,4.77,0,0,0,1,0.551569553074358,-0.14910302024695787
soccer,peru,segunda-division,Hualgayoc - Carlos Manucci,9,260,2493,1,57394,57396,1.62,3.52,4.82,0,0,0,1,0.5599162895915921,-0.14989614655100114
soccer,hungary,merkantil-bank-liga,Soroksar - Soproni VSE,9,212,2305,1,50798,50789,1.67,3.4,4.5,0,0,0,1,0.5386158956428996,-0.15001709593486237
basketball,switzerland,lna,Swiss Central Basket - Geneva Lions,7,284,3017,2,71388,71383,3.74,0.0,1.3,0,0,0,2,0.7345408031034903,-0.1503231865515416
soccer,peru,segunda-division,Cienciano - Santa Rosa,9,260,2493,1,57399,57403,1.71,3.48,4.13,0,0,0,1,0.5223686892736563,-0.15035146667894048
soccer,cameroon,elite-one,UMS de Loum - Eding Sport,9,179,2080,2,43395,43403,4.5,3.4,1.67,0,0,0,2,0.5381158085673233,-0.15126358163070164
soccer,indonesia,liga-1,Barito Putera - Pusamania Borneo,9,215,2324,1,51314,51312,1.58,3.59,5.15,0,0,0,1,0.5772192808922411,-0.15171299343148115
soccer,peru,primera-division,FBC Melgar - Sport Rosario,9,260,2492,1,57365,57369,1.52,3.71,5.74,0,0,0,1,0.6057965177904389,-0.15228710184333258
soccer,colombia,torneo-aguila,Cartagena - Valledupar,9,183,2093,1,43770,43778,1.6,3.53,5.08,0,0,0,1,0.5678173480347772,-0.15248707190726055
soccer,italy,serie-d-group-d,Lentigione - Mezzolara,9,220,2351,1,52783,52816,1.49,3.79,6.09,0,0,0,1,0.6209514137436211,-0.1526171296367442
volleyball,russia,vysshaya-league,Chelyabinsk - Akademiya Kazan,2,266,3772,1,86348,86347,1.09,0.0,8.0,0,0,0,1,0.9048084066377761,-0.15287596405360024
soccer,slovenia,prva-liga,NK Olimpija Ljubljana - ND Gorica,9,276,2585,1,60231,60228,1.56,3.77,5.18,0,0,0,1,0.5857680515783222,-0.15393185631753076
basketball,italy,a2-west,Casale Monferrato - Siena,7,220,2937,1,70092,70100,1.46,0.0,2.58,0,0,0,1,0.6363087866563698,-0.15432428582978294
soccer,cyprus,first-division,Achnas - AEL Limassol,9,186,2104,2,44045,44038,5.51,3.64,1.55,0,0,0,2,0.5902958677585465,-0.15462073631682352
soccer,spain,segunda-division-b-group-3,Hercules - Zaragoza B,9,280,2617,1,61659,61698,1.51,3.75,5.77,0,0,0,1,0.6100165711917854,-0.15465681862824304
soccer,italy,serie-c-group-a,Pisa - Prato,9,220,2344,1,52069,52043,1.52,3.71,5.7,0,0,0,1,0.6047085024646649,-0.15546745433405643
soccer,spain,tercera-division-2017-2018,Atletico de Lugones - Real Aviles,9,280,0,2,0,0,3.11,3.41,2.0,0,0,0,2,0.4221479134617231,-0.15570417307655382
soccer,belgium,second-amateur-division-group-vfv-b,Duffel - K. FC Turnhout,9,170,2028,1,42170,42199,1.86,3.59,3.19,0,0,0,1,0.46556343923305543,-0.15587442212385683
soccer,venezuela,primera-division,Mineros - Atl. Venezuela,9,299,2715,1,64883,64887,1.56,3.63,5.26,0,0,0,1,0.5845918644297389,-0.1572083776600131
soccer,switzerland,challenge-league,Vaduz - Wil,9,284,2651,1,62909,62900,1.46,4.43,5.91,0,0,0,1,0.6352040437607687,-0.15783064371582134
soccer,ireland,fai-cup,Dundalk - Shamrock Rovers,9,218,2334,1,51628,51627,1.51,4.01,6.09,0,1,0,1,0.6085087982778252,-0.15912100902055662
soccer,venezuela,primera-division,Dep. Anzoategui - Atl. Socopo,9,299,2715,1,64895,64892,1.52,3.74,5.6,0,0,0,1,0.6031236037064343,-0.1601002353196537
soccer,mexico,liga-de-ascenso,Juarez - Tampico Madero,9,242,2429,1,55559,55567,1.54,3.61,5.45,0,0,0,1,0.5930899608017365,-0.16044714882467745
soccer,italy,serie-d-group-a,Borgaro - OltrepoVoghera,9,220,2348,2,0,52346,3.14,3.31,2.09,0,0,0,2,0.39427606318609587,-0.16143397058812817
soccer,armenia,premier-league,Shirak Gyumri - Gandzasar,9,161,1959,1,40107,40108,1.71,3.51,4.08,0,0,0,1,0.5177398123994515,-0.16149988844639143
soccer,italy,serie-d-group-g,Rieti - Albalonga,9,220,2354,1,53233,53342,1.58,3.91,4.74,0,0,0,1,0.5732100528888778,-0.16263468350960866
soccer,italy,serie-d-group-i,Isola Capo Rizzuto - Palazzolo,9,220,2356,2,0,0,3.73,3.35,1.81,0,0,0,2,0.47969423505937,-0.16265856116362998
soccer,spain,segunda-division-b-group-2,CD Vitoria - Mirandes,9,280,2616,2,0,61601,3.53,3.19,1.98,0,0,0,2,0.4244238371326794,-0.16289877803805597
soccer,italy,serie-c-group-b,Padova - Santarcangelo,9,220,2345,1,52116,52131,1.45,3.9,6.45,0,0,0,1,0.638984770582742,-0.16327129478894278
soccer,fyr-of-macedonia,first-league,Vardar - Shkupi,9,197,2203,1,47302,47294,1.16,6.21,14.33,0,0,0,1,0.8395075784286348,-0.16357005639239816
soccer,kazakhstan,premier-league,Tobol - FC Astana,9,225,2391,2,54822,54829,5.5,3.75,1.52,0,0,0,2,0.6015024921692911,-0.16483886904361064
soccer,czech-republic,division-e,Havirov - Dolni Benesov,9,187,2118,1,44436,44440,1.7,3.85,3.75,0,0,0,1,0.5195643074695193,-0.16677239614545308
soccer,austria,regionalliga-west,Schwaz - Dornbirn,9,165,2009,1,41608,41600,1.68,3.8,3.97,0,0,0,1,0.5273499482686647,-0.1677236572185933
soccer,colombia,torneo-aguila,Leones - Real Santander,9,183,2093,1,43772,43769,1.46,3.8,6.4,0,0,0,1,0.6319016770046865,-0.16831206863729964
soccer,nicaragua,primera-division,Esteli - UNAN-Managua,9,250,2452,1,56172,56175,1.57,3.59,4.98,0,0,0,1,0.5756274749634342,-0.16888572685510211
basketball,poland,ekstraklasa-women,Lublin W - Basket Gdynia W,7,262,2977,1,70679,70680,1.61,0.0,2.3,0,0,1,1,0.5569663071104523,-0.16931843533142926
soccer,ukraine,premier-league,FK Zorya Luhansk - Dyn. Kiev,9,295,2698,2,64526,64522,6.37,4.37,1.42,0,0,0,2,0.6539515774918504,-0.16997323800374398
soccer,czech-republic,division-2,Vlasim - Usti nad Labem,9,187,2111,1,44197,44195,1.55,3.82,5.1,0,0,0,1,0.584472959071006,-0.17103075170898283
soccer,bosnia-and-herzegovina,premier-league,Borac Banja Luka - Sloboda,9,173,2037,1,42408,42401,1.53,3.61,5.53,0,0,0,1,0.5940848878244548,-0.17179268231808334
soccer,faroe-islands,premier-league,TB/FCS/Royn - Klaksvik,9,198,2207,2,47400,47403,5.8,4.7,1.45,0,0,0,2,0.6361886098931052,-0.17228114589999438
baseball,japan,npb,Nippon Ham Fighters - Seibu Lions,8,223,3452,2,80983,80987,2.17,0.0,1.69,0,0,0,2,0.5209740541153846,-0.17326644716666692
soccer,honduras,liga-nacional,Olimpia - CD Honduras,9,210,2302,1,50723,50721,1.39,4.15,7.21,0,0,0,1,0.670662350018272,-0.1737931627553897
soccer,uzbekistan,professional-football-league,Navbahor Namangan - Pakhtakor,9,298,2713,2,64834,64826,6.01,4.17,1.45,0,0,0,2,0.6357188547790855,-0.17379480126739116
soccer,vietnam,v-league,BHTS Quang Nam - Binh Duong,9,300,2718,1,64965,64956,1.57,3.94,4.69,0,0,0,1,0.5737640866689783,-0.17401821742053336
soccer,russia,division-2-ural-povolzhye,Nosta - Lada Togliatti,9,266,2541,1,59022,59020,1.34,4.4,8.11,0,0,0,1,0.7019714379359999,-0.17458315636988242
soccer,italy,serie-c-group-a,Gavorrano - Viterbese,9,220,2344,2,0,52058,3.51,3.23,1.97,0,0,0,2,0.42108176319259527,-0.17574116135112094
handball,romania,liga-nationala,Constanta - Dinamo Bucuresti,6,265,3186,2,76038,76040,2.41,8.69,1.73,0,0,0,2,0.5027775193415319,-0.17834916649198598
hockey,russia,mhl,HC Riga - SKA-1946,5,266,3343,2,78950,78929,5.39,5.89,1.39,0,0,0,2,0.6690107085064347,-0.17967978250270722
soccer,italy,serie-d-group-h,Taranto - San Severo,9,220,2355,1,53474,53506,1.55,3.71,4.88,0,0,0,1,0.5794525565065554,-0.18517915893607112
soccer,azerbaijan,premier-league,Qarabag - Zira,9,166,2013,1,41800,41802,1.37,4.05,7.69,0,0,0,1,0.6796737858208663,-0.18607273898760276
soccer,sweden,division-1-norra,Sandvikens - IFK Lulea,9,283,2632,1,62238,62245,1.42,4.41,6.18,0,0,0,1,0.649078981458957,-0.1864472531625739
basketball,usa,nba,Golden State Warriors - Denver Nuggets,7,293,3026,1,71539,71560,1.24,0.0,3.88,0,0,0,1,0.7700935311788802,-0.18785008890911903
soccer,denmark,3f-ligaen-women,Odense Q W - BSF W,9,188,2139,2,45150,45154,5.03,5.1,1.39,0,0,1,2,0.6666883927840089,-0.18795675392366082
soccer,spain,primera-division-women,Tenerife W - Albacete W,9,280,2626,1,62093,62089,1.36,4.82,6.06,0,0,1,1,0.6844346083818637,-0.19213592389073708
soccer,faroe-islands,premier-league,07 Vestur Sorvagur - NSI Runavik,9,198,2207,2,47408,47405,7.4,5.7,1.31,0,0,0,2,0.717588963936008,-0.19341437820590132
soccer,belgium,second-amateur-division-group-vfv-a,Saint Eloois - Torhout,9,170,2027,1,42127,42132,1.61,3.65,4.25,0,0,0,1,0.5473386118149154,-0.1947292376688298
soccer,jamaica,premier-league-2017-2018,Sandals SC - Portmore,9,222,0,2,0,0,3.8,3.29,1.86,0,0,0,2,0.44753131972829274,-0.19487412244811098
american-football,usa,ncaa,Virginia Tech - Clemson,1,293,3488,2,81368,81341,3.33,0.0,1.32,0,0,0,2,0.7102873616131364,-0.19506463334581187
american-football,usa,ncaa,Texas Tech - Oklahoma State,1,293,3488,2,81428,81367,4.09,0.0,1.23,0,0,0,2,0.7760426722738387,-0.19768483957903665
basketball,spain,acb,Real Betis - Valencia,7,280,3008,2,71220,71209,3.54,0.0,1.3,0,0,0,2,0.7229347645290146,-0.2006160203742698
soccer,spain,segunda-division-b-group-2,Lealtad - UD Logrones,9,280,2616,2,0,61538,4.0,3.24,1.85,0,0,0,2,0.44772072184800665,-0.20201960538963246
soccer,bulgaria,parva-liga,Levski - Cherno More,9,176,2071,1,43171,43179,1.45,4.3,5.64,0,0,0,1,0.6259708139953044,-0.20520515490401917
soccer,uruguay,primera-division,Club Nacional - Sisley,9,297,2710,1,64791,64792,1.33,4.68,7.56,0,0,0,1,0.6994089196330888,-0.21147314208482373
soccer,austria,bundesliga-women,Sudburgenland W - Neulengbach W,9,165,2012,2,0,0,5.0,5.0,1.4,0,0,1,2,0.6536507367444722,-0.21222242139434777
soccer,italy,serie-d-group-b,Pro Patria - Crema,9,220,2349,1,52454,0,2.14,3.3,3.02,0,0,0,1,0.35254340501522335,-0.21540097655037016
soccer,norway,division-2-group-2,Bryne - Egersunds,9,254,2476,1,56815,56814,1.49,4.47,4.67,0,0,0,1,0.6001047060917876,-0.21600813861885015
soccer,russia,youth-league,Arsenal Tula U21 - Krasnodar U21,9,266,2542,2,59043,59038,5.06,4.34,1.48,0,0,0,2,0.6054063827634305,-0.21666365314608935
soccer,slovakia,fortuna-liga,Ruzomberok - Presov,9,275,2573,1,59866,59869,1.31,4.85,7.92,0,0,0,1,0.7116810650569505,-0.21838001540449925
volleyball,world,world-championship-women,Saint Lucia W - Nicaragua W,2,302,3820,2,0,0,6.87,0.0,1.11,0,0,1,2,0.8782372898134294,-0.22869643915539362
basketball,europe,aba-league,Mega Bemax - Cibona,7,196,2865,1,97758,68852,1.44,0.0,2.72,0,0,0,1,0.6239246957031345,-0.23079190497156
soccer,usa,usl-2017,Rio Grande - Swope Park,9,293,0,2,0,0,3.61,3.59,1.81,0,0,0,2,0.4491566202242533,-0.23089693505444625
soccer,poland,central-youth-league-2017-2018,UK Lodz U19 - Pruszkow U19,9,262,0,1,0,0,2.1,3.62,2.81,0,0,0,1,0.3548547500312259,-0.2316409317585687
soccer,sweden,division-1-sodra,Mjallby - Assyriska BK,9,283,2633,1,62309,62297,1.26,5.68,8.62,0,0,0,1,0.7456765430783442,-0.23249059892802443
soccer,belgium,second-amateur-division-group-vfv-a,Petegem - Londerzeel,9,170,2027,1,42128,42140,1.5,3.99,4.68,0,0,0,1,0.5874260676777531,-0.23772179696674067
soccer,poland,central-youth-league-2017-2018,Lublin U19 - Polonia W. U19,9,262,0,1,0,0,2.01,4.05,2.78,0,0,0,1,0.37803811807690396,-0.23776572541131008
