Sport,Country,League Name,Margin,Total Records,Avg. Odd,Success Rate,Money Per Game,Kelly,Number Of Seasons,No Of Positive Seasons,Money Low,Money High
soccer,brazil,campeonato-goiano,1.30,16,1.2193,0.7333,-0.1203,-0.4825,5,2,-0.445,0.22
soccer,brazil,campeonato-goiano,1.50,45,1.4062,0.7600,0.0549,0.1692,5,4,-0.275,0.4
soccer,brazil,campeonato-maranhense,1.50,4,1.3800,0.5000,-0.3150,-0.8158,1,0,-0.315,-0.315
soccer,brazil,campeonato-matogrossense,1.30,2,1.1900,1.0000,0.1900,1.0000,1,1,0.19,0.19
soccer,brazil,campeonato-matogrossense,1.50,8,1.4342,0.6667,-0.0425,-0.1011,2,1,-0.255,0.17
soccer,brazil,campeonato-mineiro,1.30,37,1.2184,0.9267,0.1314,0.5908,5,4,-0.012,0.2375
soccer,brazil,campeonato-mineiro,1.50,45,1.3998,0.6829,-0.0572,-0.1105,5,2,-0.31,0.353333333333333
soccer,brazil,campeonato-paraense,1.50,4,1.4300,1.0000,0.4300,1.0000,1,1,0.43,0.43
soccer,brazil,campeonato-paraibano,1.30,2,1.2200,1.0000,0.2200,1.0000,1,1,0.22,0.22
soccer,brazil,campeonato-paraibano,1.50,4,1.4000,0.5000,-0.3350,-0.7500,1,0,-0.335,-0.335
soccer,brazil,campeonato-paranaense,1.30,28,1.2348,0.6333,-0.2252,-0.9281,3,1,-0.508,0.24
soccer,brazil,campeonato-paranaense,1.50,48,1.4058,0.7257,0.0239,0.0498,5,2,-0.411428571428571,0.4575
soccer,brazil,campeonato-paulista,1.30,191,1.2334,0.8338,0.0278,0.1215,11,6,-0.322857142857143,0.275
soccer,brazil,campeonato-paulista,1.50,350,1.4002,0.7274,0.0192,0.0462,13,6,-0.382857142857143,0.426
soccer,brazil,campeonato-pernambucano,1.30,22,1.2229,0.8000,-0.0251,-0.0971,5,4,-1,0.23
soccer,brazil,campeonato-pernambucano,1.50,23,1.3790,0.7250,0.0040,-0.0006,4,2,-0.285,0.325
soccer,brazil,campeonato-piauiense,1.50,4,1.4625,0.7500,0.1225,0.2095,1,1,0.1225,0.1225
soccer,brazil,campeonato-potiguar,1.30,5,1.2433,0.8333,0.0283,0.1484,2,1,-0.143333333333333,0.2
soccer,brazil,campeonato-potiguar,1.50,5,1.3913,1.0000,0.3913,1.0000,2,2,0.3825,0.4
soccer,brazil,campeonato-sergipano,1.30,10,1.2324,0.7619,-0.0660,-0.2627,2,1,-0.173333333333333,0.0414285714285714
soccer,brazil,campeonato-sergipano,1.50,5,1.3588,0.8750,0.1888,0.5266,2,2,0.0175000000000001,0.36
soccer,brazil,copa-do-brasil,1.30,191,1.2185,0.7508,-0.0909,-0.3895,9,4,-1,0.23
soccer,brazil,copa-do-brasil,1.50,221,1.4079,0.6691,-0.0525,-0.1420,9,3,-0.30625,0.166
soccer,brazil,copa-do-nordeste,1.30,26,1.2121,0.9167,0.1113,0.5237,4,3,-0.205,0.24
soccer,brazil,copa-do-nordeste,1.50,70,1.3921,0.7083,-0.0238,-0.0356,4,2,-0.1,0.0575
soccer,brazil,copa-verde,1.30,4,1.2750,1.0000,0.2750,1.0000,2,2,0.27,0.28
soccer,brazil,copa-verde,1.50,10,1.4313,1.0000,0.4313,1.0000,3,3,0.38,0.5
soccer,brazil,primeira-liga,1.30,3,1.2250,1.0000,0.2250,1.0000,2,2,0.15,0.3
soccer,brazil,primeira-liga,1.50,1,1.5000,1.0000,0.5000,1.0000,1,1,0.5,0.5
soccer,brazil,serie-a,1.30,329,1.2321,0.7750,-0.0519,-0.1945,14,8,-1,0.295
soccer,brazil,serie-a,1.50,584,1.4223,0.5386,-0.2368,-0.5541,14,3,-1,0.13
soccer,brazil,serie-b,1.30,96,1.2379,0.9286,0.1464,0.6283,7,6,-0.375,0.26
soccer,brazil,serie-b,1.50,500,1.4172,0.6493,-0.0817,-0.1913,9,5,-0.6575,0.3825
soccer,brazil,serie-c,1.30,20,1.2344,1.0000,0.2344,1.0000,3,3,0.203333333333333,0.28
soccer,brazil,serie-c,1.50,85,1.4417,0.7533,0.0847,0.1949,5,3,-0.526666666666667,0.45
soccer,brazil,serie-d,1.30,14,1.2375,0.5000,-0.4100,-1.6053,2,1,-1,0.18
soccer,brazil,serie-d,1.50,13,1.4438,1.0000,0.4438,1.0000,2,2,0.3875,0.5
soccer,bulgaria,b-pfg-east,1.50,6,1.4117,0.4167,-0.4033,-1.0003,3,1,-1,0.44
soccer,bulgaria,b-pfg-play-offs,1.50,2,1.4200,0.5000,-0.2800,-0.6905,2,1,-1,0.44
soccer,bulgaria,b-pfg-west,1.30,2,1.2200,0.0000,-1.0000,-4.5455,2,0,-1,-1
soccer,bulgaria,b-pfg-west,1.50,12,1.4144,0.5278,-0.2569,-0.6116,3,1,-0.6675,0.42
soccer,bulgaria,bulgarian-cup,1.30,88,1.1705,0.7967,-0.0689,-0.3954,9,5,-0.752,0.1975
soccer,bulgaria,bulgarian-cup,1.50,33,1.4184,0.5815,-0.1710,-0.4189,9,2,-1,0.5
soccer,bulgaria,parva-liga,1.30,532,1.1615,0.8145,-0.0593,-0.3343,12,4,-0.3875,0.207142857142857
soccer,bulgaria,parva-liga,1.50,423,1.3915,0.6700,-0.0679,-0.1730,12,4,-0.4825,0.239090909090909
soccer,bulgaria,super-cup,1.30,1,1.2800,0.0000,-1.0000,-3.5714,1,0,-1,-1
soccer,bulgaria,super-cup,1.50,4,1.3950,0.5000,-0.2875,-0.7658,4,2,-1,0.46
soccer,bulgaria,vtora-liga,1.30,15,1.2067,0.8889,0.0711,0.3513,3,2,-0.223333333333333,0.22
soccer,bulgaria,vtora-liga,1.50,66,1.4089,0.8333,0.1672,0.4257,3,2,-0.0466666666666667,0.39
soccer,burundi,ligue-a,1.50,1,1.3100,1.0000,0.3100,1.0000,1,1,0.31,0.31
soccer,cambodia,c-league,1.30,2,1.2200,1.0000,0.2200,1.0000,1,1,0.22,0.22
soccer,cameroon,elite-one,1.30,14,1.2350,0.8750,0.0725,0.3431,4,3,-0.35,0.25
soccer,cameroon,elite-one,1.50,38,1.4460,0.4200,-0.3943,-0.8804,5,1,-1,0.433333333333333
soccer,canada,championship,1.30,3,1.2533,1.0000,0.2533,1.0000,3,3,0.22,0.29
soccer,canada,championship,1.50,4,1.3875,0.7500,0.0575,0.1048,4,3,-1,0.47
soccer,canada,csl,1.30,202,1.2112,0.7781,-0.0584,-0.2724,9,3,-0.302857142857143,0.195555555555555
soccer,canada,csl,1.50,138,1.4068,0.6772,-0.0490,-0.1161,9,6,-1,0.191666666666667
soccer,chile,chilean-cup,1.30,73,1.2280,0.8316,0.0190,0.0931,8,4,-0.25,0.25
soccer,chile,chilean-cup,1.50,122,1.4058,0.5571,-0.2138,-0.5342,8,3,-1,0.41625
soccer,chile,primera-b,1.30,19,1.2675,0.5625,-0.2975,-1.0730,4,2,-1,0.25
soccer,chile,primera-b,1.50,52,1.4486,0.5938,-0.1426,-0.3118,8,4,-1,0.49
soccer,chile,primera-division,1.30,136,1.2554,0.7813,-0.0183,-0.0752,8,4,-0.593333333333333,0.275
soccer,chile,primera-division,1.50,423,1.4112,0.6009,-0.1494,-0.3697,13,4,-1,0.378
soccer,china,fa-cup,1.30,35,1.2044,0.8449,0.0111,0.0859,6,3,-0.37,0.235
soccer,china,fa-cup,1.50,29,1.3995,0.6933,-0.0192,-0.0743,5,2,-0.285,0.382857142857143
soccer,china,jia-league,1.30,294,1.2121,0.7414,-0.1097,-0.4779,9,2,-0.375,0.16625
soccer,china,jia-league,1.50,221,1.3958,0.7288,0.0191,0.0437,9,4,-0.103333333333333,0.418
soccer,china,super-cup,1.30,1,1.2200,1.0000,0.2200,1.0000,1,1,0.22,0.22
soccer,china,super-cup,1.50,2,1.4450,0.5000,-0.2700,-0.6236,2,1,-1,0.46
soccer,china,super-league,1.30,169,1.2166,0.7743,-0.0590,-0.2678,9,5,-1,0.27
soccer,china,super-league,1.50,270,1.4142,0.7812,0.1050,0.2530,9,6,-0.31125,0.46
soccer,china,yi-league,1.30,37,1.1856,1.0000,0.1856,1.0000,2,2,0.181111111111111,0.19
soccer,china,yi-league,1.50,18,1.4288,0.5000,-0.3113,-0.6662,2,0,-0.33,-0.2925
soccer,colombia,copa-aguila,1.30,43,1.2590,0.8000,0.0057,0.0278,5,3,-0.596666666666667,0.28
soccer,colombia,copa-aguila,1.50,198,1.4283,0.5493,-0.2109,-0.5033,9,1,-0.385714285714286,0.1
soccer,colombia,liga-aguila,1.30,57,1.2804,0.7083,-0.0967,-0.3318,6,3,-1,0.295
soccer,colombia,liga-aguila,1.50,468,1.4390,0.5943,-0.1451,-0.3299,13,3,-0.53,0.238571428571429
soccer,colombia,super-cup,1.50,1,1.4900,1.0000,0.4900,1.0000,1,1,0.49,0.49
soccer,colombia,torneo-aguila,1.30,25,1.2813,0.5000,-0.3688,-1.2778,2,1,-1,0.2625
soccer,colombia,torneo-aguila,1.50,291,1.4316,0.7231,0.0289,0.0816,7,4,-0.32,0.5
soccer,costa-rica,copa-costa-rica,1.30,1,1.2000,0.0000,-1.0000,-5.0000,1,0,-1,-1
soccer,costa-rica,copa-costa-rica,1.50,3,1.4575,1.0000,0.4575,1.0000,2,2,0.455,0.46
soccer,costa-rica,primera-division,1.30,71,1.2212,0.6167,-0.2437,-1.1166,5,1,-1,0.22
soccer,costa-rica,primera-division,1.50,237,1.4063,0.6778,-0.0503,-0.1152,7,3,-0.3,0.201666666666667
soccer,croatia,1-hnl,1.30,310,1.2053,0.9005,0.0838,0.4160,14,11,-0.265,0.265
soccer,croatia,1-hnl,1.50,366,1.4078,0.6017,-0.1527,-0.3749,14,4,-1,0.3925
soccer,croatia,2-hnl,1.30,40,1.2466,0.7222,-0.1068,-0.4044,3,1,-0.375,0.228
soccer,croatia,2-hnl,1.50,96,1.4215,0.6709,-0.0458,-0.1097,3,1,-0.292,0.184615384615385
soccer,croatia,croatian-cup,1.30,76,1.1874,0.8509,0.0070,0.0556,12,6,-0.342,0.295
soccer,croatia,croatian-cup,1.50,38,1.3997,0.7282,0.0121,0.0481,12,7,-1,0.4075
soccer,cyprus,2-division-b1,1.30,1,1.2500,1.0000,0.2500,1.0000,1,1,0.25,0.25
soccer,cyprus,2-division-b1,1.50,3,1.4300,0.3333,-0.5200,-1.2171,1,0,-0.52,-0.52
soccer,cyprus,cyprus-cup,1.30,77,1.1563,0.7917,-0.0903,-0.5410,9,2,-0.267272727272727,0.132222222222222
soccer,cyprus,cyprus-cup,1.50,39,1.4084,0.6796,-0.0459,-0.1049,9,4,-1,0.4525
soccer,cyprus,division-2,1.30,46,1.2045,0.6594,-0.2150,-1.0064,4,1,-0.746,0.094375
soccer,cyprus,division-2,1.50,23,1.4049,0.8714,0.2166,0.5539,5,5,0.035,0.4
soccer,cyprus,first-division,1.30,265,1.2007,0.8196,-0.0227,-0.0790,12,7,-1,0.25
soccer,cyprus,first-division,1.50,249,1.4098,0.5528,-0.2309,-0.5386,12,3,-1,0.335
soccer,cyprus,super-cup,1.50,2,1.3900,0.5000,-0.3250,-0.7821,2,1,-1,0.35
soccer,czech-republic,1-liga,1.30,235,1.2209,0.8202,-0.0021,0.0066,14,6,-0.435,0.29
soccer,czech-republic,1-liga,1.50,444,1.3928,0.6633,-0.0757,-0.1939,14,5,-1,0.421666666666667
soccer,czech-republic,cfl,1.30,248,1.2196,0.7070,-0.1412,-0.6271,9,4,-1,0.194444444444444
soccer,czech-republic,cfl,1.50,255,1.4149,0.7050,-0.0058,-0.0059,9,5,-0.454,0.27375
soccer,czech-republic,division-2,1.30,154,1.2081,0.6970,-0.1796,-0.7593,11,6,-1,0.3
soccer,czech-republic,division-2,1.50,386,1.4222,0.7082,0.0052,0.0171,14,7,-0.47375,0.45
soccer,czech-republic,division-a,1.30,17,1.2253,0.5833,-0.3097,-1.2662,3,1,-1,0.178333333333333
soccer,czech-republic,division-a,1.50,22,1.4171,0.6905,-0.0173,-0.0517,3,1,-0.283333333333333,0.43
soccer,czech-republic,division-b,1.30,8,1.2350,0.8333,0.0350,0.1241,3,2,-0.355,0.275
soccer,czech-republic,division-b,1.50,23,1.4045,0.8125,0.1458,0.3490,4,3,-0.25,0.398181818181818
soccer,czech-republic,division-c,1.30,8,1.2008,0.9167,0.1050,0.5017,2,2,0.00999999999999997,0.2
soccer,czech-republic,division-c,1.50,7,1.4079,1.0000,0.4079,1.0000,2,2,0.403333333333333,0.4125
soccer,czech-republic,division-d,1.30,6,1.1675,0.7500,-0.1275,-0.7425,2,1,-0.39,0.135
soccer,czech-republic,division-d,1.50,9,1.4208,0.7500,0.0633,0.1559,3,2,-0.3225,0.44
soccer,czech-republic,division-e,1.30,7,1.2506,0.7222,-0.0944,-0.3864,3,1,-0.4,0.29
soccer,czech-republic,division-e,1.50,27,1.4197,0.6500,-0.0756,-0.1839,3,1,-0.6725,0.466666666666667
soccer,czech-republic,first-league-women,1.30,26,1.0988,1.0000,0.0988,1.0000,5,5,0.064,0.128
soccer,czech-republic,first-league-women,1.50,6,1.4033,0.6667,-0.0800,-0.1598,3,2,-1,0.4
soccer,czech-republic,mol-cup,1.30,99,1.1874,0.7818,-0.0714,-0.3823,11,3,-0.43,0.211666666666667
soccer,czech-republic,mol-cup,1.50,58,1.3979,0.4653,-0.3651,-0.8785,12,2,-1,0.37
soccer,czech-republic,msfl,1.30,97,1.2086,0.8520,0.0322,0.1426,7,4,-0.398333333333333,0.275
soccer,czech-republic,msfl,1.50,218,1.4235,0.6506,-0.0784,-0.1745,8,3,-0.321666666666667,0.208333333333333
soccer,czech-republic,super-cup,1.50,1,1.4200,1.0000,0.4200,1.0000,1,1,0.42,0.42
soccer,czech-republic,tipsport-liga,1.30,15,1.2258,0.9000,0.1032,0.4572,5,3,-0.196666666666667,0.29
soccer,czech-republic,tipsport-liga,1.50,22,1.4138,0.5750,-0.1886,-0.4521,8,2,-1,0.42
soccer,czech-republic,u19-league,1.30,29,1.1745,0.8000,-0.0665,-0.3461,2,1,-0.268,0.135
soccer,czech-republic,u19-league,1.50,41,1.4163,0.8167,0.1593,0.3763,2,2,0.152,0.166666666666667
soccer,czech-republic,youth-league,1.30,291,1.2192,0.7266,-0.1190,-0.5207,5,2,-0.38,0.25
soccer,czech-republic,youth-league,1.50,267,1.3923,0.6671,-0.0732,-0.1817,5,2,-0.242222222222222,0.158333333333333
soccer,denmark,1st-division,1.30,147,1.2120,0.7883,-0.0393,-0.2103,10,4,-1,0.27
soccer,denmark,1st-division,1.50,276,1.4126,0.7366,0.0314,0.0981,14,9,-0.51,0.4
soccer,denmark,2nd-division-east,1.30,171,1.2255,0.7640,-0.0638,-0.2822,10,5,-0.586666666666667,0.275
soccer,denmark,2nd-division-east,1.50,282,1.4062,0.6890,-0.0342,-0.0765,10,5,-0.598571428571429,0.42
soccer,denmark,2nd-division-group-1,1.30,35,1.2250,0.8000,-0.0190,-0.0889,2,1,-0.238,0.2
soccer,denmark,2nd-division-group-1,1.50,40,1.4047,0.6333,-0.1067,-0.2728,2,0,-0.14,-0.0733333333333333
soccer,denmark,2nd-division-group-2,1.30,35,1.2250,0.8000,-0.0190,-0.0889,2,1,-0.238,0.2
soccer,denmark,2nd-division-group-2,1.50,40,1.4047,0.6333,-0.1067,-0.2728,2,0,-0.14,-0.0733333333333333
soccer,denmark,2nd-division-group-3,1.30,35,1.2250,0.8000,-0.0190,-0.0889,2,1,-0.238,0.2
soccer,denmark,2nd-division-group-3,1.50,40,1.4047,0.6333,-0.1067,-0.2728,2,0,-0.14,-0.0733333333333333
soccer,denmark,2nd-division-promotion-group,1.30,6,1.2025,0.7500,-0.0900,-0.4846,2,1,-0.36,0.18
soccer,denmark,2nd-division-promotion-group,1.50,22,1.4171,0.6458,-0.0931,-0.2033,2,0,-0.11625,-0.07
soccer,denmark,2nd-division-relegation-group,1.30,12,1.2480,0.7000,-0.1370,-0.5097,2,1,-0.494,0.22
soccer,denmark,2nd-division-relegation-group,1.50,20,1.4090,0.6000,-0.1600,-0.3780,2,0,-0.164,-0.156
soccer,denmark,2nd-division-west,1.30,147,1.2347,0.7548,-0.0720,-0.2902,10,4,-0.4,0.29
soccer,denmark,2nd-division-west,1.50,287,1.4048,0.7001,-0.0187,-0.0407,10,4,-0.436,0.434
soccer,denmark,2nd-division,1.30,6,1.2550,1.0000,0.2550,1.0000,1,1,0.255,0.255
soccer,denmark,2nd-division,1.50,24,1.4500,0.6250,-0.0988,-0.2083,1,0,-0.09875,-0.09875
soccer,denmark,3f-ligaen-women,1.30,193,1.0976,0.8476,-0.0763,-0.7139,6,1,-0.195,0.146666666666667
soccer,denmark,3f-ligaen-women,1.50,67,1.3959,0.8036,0.1212,0.3075,6,4,-0.212857142857143,0.4
soccer,denmark,landspokal-cup,1.30,10,1.1525,1.0000,0.1525,1.0000,4,4,0.02,0.25
soccer,denmark,landspokal-cup,1.50,32,1.4133,0.6481,-0.0778,-0.2031,9,4,-1,0.455
soccer,denmark,superliga,1.30,66,1.2096,0.8333,0.0063,0.0383,9,5,-0.395,0.28
soccer,denmark,superliga,1.50,284,1.4070,0.6224,-0.1264,-0.3055,14,4,-1,0.466666666666667
soccer,dominican-republic,ldf,1.30,4,1.1250,1.0000,0.1250,1.0000,1,1,0.125,0.125
soccer,dominican-republic,ldf,1.50,6,1.4067,0.6667,-0.0733,-0.1530,1,0,-0.0733333333333334,-0.0733333333333334
soccer,ecuador,serie-a,1.30,114,1.2502,0.8074,0.0094,0.0377,9,5,-0.39,0.29
soccer,ecuador,serie-a,1.50,470,1.4051,0.6384,-0.1019,-0.2544,12,6,-0.592857142857143,0.125555555555556
soccer,egypt,egypt-cup,1.30,17,1.1706,0.9583,0.1196,0.7141,4,3,-0.0183333333333333,0.21
soccer,egypt,egypt-cup,1.50,17,1.3655,0.9500,0.2928,0.8132,4,4,0.113,0.398
soccer,egypt,premier-league,1.30,77,1.2392,1.0000,0.2392,1.0000,6,6,0.215,0.28
soccer,egypt,premier-league,1.50,179,1.4189,0.6185,-0.1233,-0.2921,9,3,-1,0.446666666666667
soccer,el-salvador,primera-division,1.30,8,1.2650,1.0000,0.2650,1.0000,2,2,0.23,0.3
soccer,el-salvador,primera-division,1.50,141,1.4400,0.6769,-0.0112,-0.0573,7,2,-0.424,0.475
soccer,england,bostik-league,1.30,119,1.2565,0.7000,-0.1275,-0.4696,5,3,-1,0.28
soccer,england,bostik-league,1.50,416,1.4044,0.6660,-0.0702,-0.1599,7,2,-0.52,0.41
soccer,england,carabao-cup,1.30,130,1.2199,0.7323,-0.1056,-0.4849,13,4,-0.598333333333333,0.29
soccer,england,carabao-cup,1.50,192,1.3907,0.6761,-0.0593,-0.1530,13,5,-0.373333333333333,0.41
soccer,england,championship,1.30,92,1.2508,1.0000,0.2508,1.0000,6,6,0.225,0.28
soccer,england,championship,1.50,541,1.4158,0.5798,-0.1792,-0.4308,14,4,-1,0.46
soccer,england,checkatrade-trophy,1.30,2,1.2350,1.0000,0.2350,1.0000,1,1,0.235,0.235
soccer,england,checkatrade-trophy,1.50,40,1.4346,0.3500,-0.5018,-1.1457,10,1,-1,0.075
soccer,england,fa-community-shield,1.50,1,1.4700,1.0000,0.4700,1.0000,1,1,0.47,0.47
soccer,england,fa-cup,1.30,467,1.1942,0.7993,-0.0551,-0.2345,13,7,-0.62,0.225
soccer,england,fa-cup,1.50,371,1.4020,0.7184,0.0051,0.0177,13,6,-0.538333333333333,0.426666666666667
soccer,england,fa-trophy,1.30,69,1.2397,0.9375,0.1591,0.6767,8,7,-0.35,0.2775
soccer,england,fa-trophy,1.50,242,1.4063,0.7242,0.0164,0.0454,13,7,-0.411428571428571,0.405
soccer,england,league-one,1.30,115,1.2450,0.9444,0.1728,0.7177,9,8,-0.375,0.3
soccer,england,league-one,1.50,521,1.4129,0.6506,-0.0879,-0.1955,13,4,-1,0.42
soccer,england,league-two,1.30,44,1.2175,1.0000,0.2175,1.0000,4,4,0.19,0.24
soccer,england,league-two,1.50,420,1.4249,0.7152,0.0129,0.0450,13,8,-1,0.44
soccer,england,northern-premier-league,1.30,173,1.2500,0.8889,0.1119,0.4444,6,4,-0.236666666666667,0.283333333333333
soccer,england,northern-premier-league,1.50,471,1.4053,0.6798,-0.0418,-0.1104,8,2,-0.71,0.437142857142857
soccer,england,premier-league-2,1.30,6,1.2400,1.0000,0.2400,1.0000,1,1,0.24,0.24
soccer,england,premier-league-2,1.50,12,1.3850,1.0000,0.3850,1.0000,1,1,0.385,0.385
soccer,england,premier-league-cup,1.30,6,1.2467,0.0000,-1.0000,-4.0541,1,0,-1,-1
soccer,england,premier-league-cup,1.50,12,1.4100,0.6667,-0.0800,-0.1463,1,0,-0.08,-0.08
soccer,england,premier-league-u21,1.30,32,1.2300,0.8750,0.0675,0.3315,4,3,-0.355,0.245
soccer,england,premier-league-u21,1.50,85,1.4035,0.6500,-0.0838,-0.2174,4,1,-0.34,0.203333333333333
soccer,england,premier-league,1.30,534,1.2274,0.7018,-0.1436,-0.6097,14,4,-0.616666666666667,0.263333333333333
soccer,england,premier-league,1.50,583,1.4100,0.7375,0.0393,0.0972,14,8,-0.4,0.425
soccer,england,professional-development-league,1.50,2,1.4900,0.0000,-1.0000,-2.0408,1,0,-1,-1
soccer,england,southern-premier-league,1.30,157,1.2567,0.8167,0.0263,0.1024,5,2,-0.16,0.285
soccer,england,southern-premier-league,1.50,365,1.3944,0.6080,-0.1444,-0.3858,8,4,-1,0.436666666666667
soccer,england,vanarama-national-league-north,1.30,115,1.2504,0.8750,0.0879,0.3758,8,7,-1,0.3
soccer,england,vanarama-national-league-north,1.50,467,1.4010,0.6934,-0.0293,-0.0713,9,5,-0.526666666666667,0.406
soccer,england,vanarama-national-league-south,1.30,135,1.2666,0.8125,0.0284,0.1091,8,6,-1,0.3
soccer,england,vanarama-national-league-south,1.50,377,1.4190,0.6654,-0.0660,-0.1331,9,5,-1,0.425
soccer,england,vanarama-national-league,1.30,208,1.2317,0.7333,-0.1022,-0.4177,10,6,-1,0.3
soccer,england,vanarama-national-league,1.50,401,1.4302,0.6465,-0.0732,-0.1751,12,6,-1,0.48
soccer,england,wsl-1-women,1.30,35,1.1603,0.8000,-0.0853,-0.4474,3,1,-0.348,0.188
soccer,england,wsl-1-women,1.50,26,1.4246,0.6722,-0.0447,-0.0998,3,1,-0.154,0.0649999999999999
soccer,england,wsl-2-women,1.30,16,1.1337,0.7333,-0.1655,-1.2617,2,0,-0.255,-0.076
soccer,england,wsl-2-women,1.50,10,1.3980,0.8000,0.1040,0.2975,1,1,0.104,0.104
soccer,estonia,esiliiga,1.30,141,1.1743,0.7246,-0.1611,-0.8555,7,1,-0.416666666666667,0.105
soccer,estonia,esiliiga,1.50,94,1.4108,0.7571,0.0700,0.1659,7,5,-0.773333333333333,0.43
soccer,estonia,estonian-cup,1.30,68,1.0947,0.9125,-0.0061,-0.0120,9,5,-0.10375,0.138333333333333
soccer,estonia,estonian-cup,1.50,9,1.4087,0.3667,-0.4813,-1.1831,5,1,-1,0.47
soccer,estonia,meistriliiga,1.30,550,1.1333,0.8444,-0.0484,-0.3221,10,4,-0.295714285714286,0.084
soccer,estonia,meistriliiga,1.50,118,1.4050,0.5400,-0.2483,-0.5957,10,4,-1,0.43
soccer,estonia,super-cup,1.30,1,1.0400,1.0000,0.0400,1.0000,1,1,0.04,0.04
soccer,ethiopia,premier-league,1.50,10,1.3683,0.8333,0.1267,0.3808,2,1,-0.106666666666667,0.36
soccer,europe,atlantic-cup,1.30,3,1.1900,0.6667,-0.2033,-1.0877,3,2,-1,0.22
soccer,europe,atlantic-cup,1.50,3,1.3867,0.6667,-0.0567,-0.1954,3,2,-1,0.49
soccer,europe,baltic-league,1.30,10,1.2246,0.7917,-0.0400,-0.1360,2,0,-0.07,-0.00999999999999997
soccer,europe,baltic-league,1.50,7,1.4245,0.7000,0.0025,-0.0067,2,1,-0.45,0.455
soccer,europe,bene-league-women,1.30,106,1.1457,0.8730,-0.0013,0.0017,3,1,-0.125714285714286,0.176
soccer,europe,bene-league-women,1.50,53,1.4049,0.7937,0.1174,0.2840,3,2,-0.0422222222222222,0.37
soccer,europe,champions-league-women,1.30,329,1.1270,0.7670,-0.1498,-1.0678,9,3,-1,0.0538095238095238
soccer,europe,champions-league-women,1.50,101,1.3777,0.6815,-0.0570,-0.1615,8,5,-0.602857142857143,0.395
soccer,europe,champions-league,1.30,294,1.2028,0.8456,0.0120,0.0845,14,9,-0.43,0.26
soccer,europe,champions-league,1.50,475,1.4100,0.7198,0.0133,0.0365,14,7,-0.6425,0.39875
soccer,europe,copa-x,1.30,11,1.2105,0.5333,-0.3781,-1.6833,5,2,-1,0.14
soccer,europe,copa-x,1.50,8,1.4292,0.6667,-0.0475,-0.1100,6,3,-1,0.49
soccer,europe,costa-del-sol-trophy,1.50,1,1.3300,1.0000,0.3300,1.0000,1,1,0.33,0.33
soccer,europe,emirates-cup,1.30,2,1.2850,0.5000,-0.3500,-1.2544,2,1,-1,0.3
soccer,europe,emirates-cup,1.50,1,1.4100,0.0000,-1.0000,-2.4390,1,0,-1,-1
soccer,europe,euro-u17-women,1.30,128,1.1943,0.6672,-0.2253,-1.0458,6,2,-1,0.215
soccer,europe,euro-u17-women,1.50,38,1.3906,0.5333,-0.2572,-0.6613,5,1,-1,0.414
soccer,europe,euro-u17,1.30,132,1.1867,0.9284,0.0962,0.5449,9,7,-0.22,0.27
soccer,europe,euro-u17,1.50,148,1.4232,0.8028,0.1445,0.3369,9,5,-0.388888888888889,0.5
soccer,europe,euro-u19-women,1.30,202,1.1305,0.9054,0.0150,0.1805,7,3,-0.0653846153846154,0.13
soccer,europe,euro-u19-women,1.50,80,1.3950,0.5917,-0.1810,-0.4422,7,2,-1,0.365
soccer,europe,euro-u19,1.30,133,1.1916,0.7730,-0.0748,-0.4114,9,4,-0.596666666666667,0.195
soccer,europe,euro-u19,1.50,132,1.3847,0.7069,-0.0200,-0.0548,10,5,-1,0.415
soccer,europe,euro-u21,1.30,235,1.1566,0.8379,-0.0401,-0.1973,8,3,-0.236666666666667,0.08
soccer,europe,euro-u21,1.50,230,1.4070,0.6970,-0.0165,-0.0475,8,4,-0.32125,0.376666666666667
soccer,europe,euro-women,1.30,144,1.1432,0.8530,-0.0322,-0.1734,3,1,-0.255384615384615,0.2075
soccer,europe,euro-women,1.50,68,1.4251,0.3472,-0.5167,-1.1884,3,0,-1,-0.07
soccer,europe,euro,1.30,75,1.2215,0.9583,0.1702,0.7702,4,3,-0.0166666666666667,0.26
soccer,europe,euro,1.50,96,1.3975,0.7917,0.1069,0.2676,4,3,-0.035,0.38
soccer,europe,europa-league,1.30,194,1.2463,0.8667,0.0784,0.3252,10,6,-0.375,0.29
soccer,europe,europa-league,1.50,758,1.4304,0.6963,-0.0035,-0.0093,14,7,-0.6325,0.46
soccer,europe,intertoto-cup,1.30,78,1.2177,0.7275,-0.1152,-0.5239,5,1,-0.35,0.035
soccer,europe,intertoto-cup,1.50,84,1.3916,0.6586,-0.0848,-0.2134,5,3,-0.553333333333333,0.163636363636364
soccer,europe,marbella-cup,1.30,4,1.2317,0.8333,0.0167,0.1139,2,1,-0.166666666666667,0.2
soccer,europe,marbella-cup,1.50,3,1.4033,1.0000,0.4033,1.0000,3,3,0.35,0.44
soccer,europe,nations-cup,1.50,1,1.4500,1.0000,0.4500,1.0000,1,1,0.45,0.45
soccer,europe,premier-league-crimea,1.30,4,1.2550,1.0000,0.2550,1.0000,1,1,0.255,0.255
soccer,europe,premier-league-crimea,1.50,6,1.3700,0.0000,-1.0000,-2.7027,1,0,-1,-1
soccer,europe,setanta-sports-cup,1.30,7,1.2158,0.7500,-0.0892,-0.4083,4,3,-1,0.23
