Sport,Country,League Name,Margin,Total Records,Avg. Odd,Success Rate,Money Per Game,Kelly
soccer,spain,segunda-division-b-group-2,1.30,27,1.2711,1.0000,0.2711,1.0000
soccer,sweden,allsvenskan-women,1.10,93,1.0690,0.9462,0.0105,0.1674
soccer,sweden,allsvenskan-women,1.20,83,1.1548,0.8916,0.0272,0.1912
soccer,sweden,allsvenskan-women,1.40,71,1.3570,0.9155,0.2434,0.6788
soccer,sweden,allsvenskan-women,1.50,61,1.4544,0.7541,0.0993,0.2130
soccer,sweden,allsvenskan,1.40,193,1.3612,0.7565,0.0280,0.0824
soccer,sweden,division-1-norra,1.20,42,1.1695,0.9048,0.0562,0.3430
soccer,sweden,division-1-sodra,1.40,102,1.3435,0.8627,0.1584,0.4632
soccer,sweden,division-2-norra-gotaland,1.30,59,1.2573,0.8475,0.0671,0.2546
soccer,sweden,division-2-norra-gotaland,1.50,69,1.4529,0.7246,0.0559,0.1166
soccer,sweden,division-2-norra-svealand,1.40,58,1.3574,0.7586,0.0267,0.0833
soccer,sweden,division-2-norra-svealand,1.50,79,1.4522,0.7342,0.0686,0.1463
soccer,sweden,division-2-norrland,1.10,25,1.0900,1.0000,0.0900,1.0000
soccer,sweden,division-2-ostra-gotaland,1.40,25,1.3684,0.8800,0.2100,0.5543
soccer,sweden,division-2-ostra-gotaland,1.50,60,1.4615,0.7833,0.1515,0.3138
soccer,sweden,division-2-sodra-svealand,1.20,38,1.1547,0.9211,0.0663,0.4108
soccer,sweden,division-2-sodra-svealand,1.30,62,1.2631,0.8226,0.0410,0.1481
soccer,sweden,division-2-sodra-svealand,1.40,81,1.3519,0.8765,0.1831,0.5257
soccer,sweden,division-2-vastra-gotaland,1.40,76,1.3508,0.8289,0.1238,0.3413
soccer,sweden,superettan,1.40,167,1.3667,0.7665,0.0429,0.1296
soccer,sweden,svenska-cupen,1.30,94,1.2586,0.8085,0.0188,0.0681
soccer,sweden,svenska-cupen,1.50,77,1.4622,0.6883,0.0073,0.0140
soccer,switzerland,1-liga-promotion,1.50,26,1.4688,0.6923,0.0196,0.0360
soccer,switzerland,challenge-league,1.20,60,1.1638,0.9333,0.0838,0.5264
soccer,switzerland,challenge-league,1.30,89,1.2456,0.8539,0.0675,0.2592
soccer,switzerland,swiss-cup,1.50,22,1.4495,0.7727,0.1132,0.2672
soccer,thailand,thai-premier-league,1.30,163,1.2579,0.8712,0.0942,0.3715
soccer,tunisia,ligue-professionnelle-1,1.20,36,1.1822,1.0000,0.1822,1.0000
soccer,tunisia,ligue-professionnelle-1,1.40,68,1.3597,0.8088,0.0960,0.2773
soccer,tunisia,ligue-professionnelle-1,1.50,102,1.4540,0.7941,0.1579,0.3407
soccer,turkey,spor-toto-2-lig-red-group,1.40,31,1.3694,0.8710,0.1887,0.5216
soccer,turkey,spor-toto-2-lig-white-group,1.30,24,1.2808,0.7917,0.0100,0.0498
soccer,turkey,super-lig,1.20,147,1.1647,0.9116,0.0624,0.3746
soccer,turkey,super-lig,1.50,233,1.4545,0.7554,0.0974,0.2171
soccer,turkey,tff-1-lig,1.30,143,1.2576,0.9510,0.1950,0.7610
soccer,turkey,tff-2-lig-group-2,1.40,20,1.4000,0.8000,0.1200,0.3000
soccer,turkey,tff-3-lig-group-1,1.50,39,1.4582,0.7179,0.0431,0.1024
soccer,turkey,tff-3-lig-group-3,1.40,29,1.3710,0.9310,0.2800,0.7452
soccer,turkey,turkish-cup,1.40,88,1.3488,0.8864,0.1951,0.5605
soccer,uganda,premier-league,1.30,22,1.2827,0.9545,0.2241,0.7938
soccer,ukraine,persha-liga,1.10,30,1.0823,1.0000,0.0823,1.0000
soccer,ukraine,persha-liga,1.20,93,1.1576,0.8817,0.0208,0.1314
soccer,ukraine,persha-liga,1.30,95,1.2542,0.8000,0.0027,0.0133
soccer,ukraine,persha-liga,1.40,79,1.3523,0.7975,0.0770,0.2225
soccer,ukraine,persha-liga,1.50,100,1.4617,0.8000,0.1662,0.3668
soccer,ukraine,premier-league,1.10,80,1.0724,1.0000,0.0724,1.0000
soccer,ukraine,premier-league,1.40,191,1.3520,0.7539,0.0184,0.0548
soccer,ukraine,youth-league,1.20,20,1.1620,1.0000,0.1620,1.0000
soccer,united-arab-emirates,uae-league,1.20,33,1.1724,1.0000,0.1724,1.0000
soccer,united-arab-emirates,uae-league,1.30,76,1.2549,0.8947,0.1196,0.4817
soccer,usa,mls,1.30,23,1.2787,0.8261,0.0526,0.2021
soccer,usa,mls,1.40,94,1.3669,0.7872,0.0737,0.2074
soccer,usa,us-open-cup,1.50,39,1.4562,0.7692,0.1174,0.2633
soccer,usa,usl,1.40,27,1.3574,0.7778,0.0530,0.1560
soccer,usa,usl,1.50,50,1.4538,0.7200,0.0514,0.1030
soccer,uzbekistan,professional-football-league,1.20,103,1.1552,0.9709,0.1226,0.7833
soccer,uzbekistan,professional-football-league,1.30,55,1.2578,0.9455,0.1896,0.7339
soccer,uzbekistan,professional-football-league,1.40,60,1.3565,0.7833,0.0602,0.1756
soccer,uzbekistan,professional-football-league,1.50,40,1.4525,0.9250,0.3415,0.7593
soccer,venezuela,primera-division,1.20,21,1.1824,1.0000,0.1824,1.0000
soccer,venezuela,primera-division,1.40,123,1.3716,0.8618,0.1828,0.4899
soccer,venezuela,primera-division,1.50,290,1.4568,0.7069,0.0303,0.0652
soccer,vietnam,v-league,1.30,55,1.2702,0.8545,0.0833,0.3162
soccer,wales,fa-cup,1.40,20,1.3460,0.7500,0.0115,0.0275
soccer,wales,premier-league,1.20,100,1.1641,0.8600,0.0037,0.0069
soccer,wales,premier-league,1.30,146,1.2485,0.8151,0.0181,0.0709
soccer,world,club-friendly,1.10,22,1.0600,1.0000,0.0600,1.0000
soccer,world,club-friendly,1.20,33,1.1433,1.0000,0.1433,1.0000
soccer,world,friendly-international-women,1.20,95,1.1563,0.8737,0.0073,0.0656
soccer,world,friendly-international,1.20,83,1.1578,0.9277,0.0725,0.4697
soccer,world,friendly-international,1.50,213,1.4578,0.7089,0.0319,0.0731
soccer,world,world-cup-u17,1.30,24,1.2525,1.0000,0.2525,1.0000
soccer,world,world-cup-u17,1.40,20,1.3480,0.8000,0.0790,0.2253
soccer,world,world-cup-u17,1.50,20,1.4600,0.7000,0.0180,0.0478
soccer,world,world-cup-u20,1.30,32,1.2463,0.8125,0.0100,0.0511
soccer,world,world-cup-women,1.10,25,1.0272,1.0000,0.0272,1.0000
soccer,world,world-cup,1.20,38,1.1476,1.0000,0.1476,1.0000
soccer,world,world-cup,1.50,46,1.4463,1.0000,0.4463,1.0000
soccer,yemen,division-1,1.40,50,1.3500,0.8400,0.1356,0.3829
soccer,yemen,division-1,1.50,29,1.4603,0.7586,0.1052,0.2343
volleyball,argentina,serie-a1,1.20,114,1.1453,0.8860,0.0141,0.1009
volleyball,argentina,serie-a1,1.30,83,1.2549,0.8193,0.0264,0.1104
volleyball,asia,asian-championship,1.40,20,1.3480,0.9000,0.2100,0.6126
volleyball,austria,2-bundesliga-east,1.20,28,1.1614,0.8929,0.0361,0.2291
volleyball,austria,2-bundesliga-east,1.30,50,1.2768,0.8800,0.1216,0.4465
volleyball,austria,2-bundesliga-south-women,1.40,28,1.3882,0.7500,0.0382,0.1060
volleyball,austria,2-bundesliga-south,1.20,32,1.1563,0.8750,0.0144,0.0750
volleyball,austria,2-bundesliga-south,1.30,38,1.2621,0.8684,0.0926,0.3664
volleyball,austria,2-bundesliga-south,1.50,54,1.5000,0.7407,0.1111,0.2222
volleyball,austria,2-bundesliga-west,1.10,66,1.0532,1.0000,0.0532,1.0000
volleyball,austria,2-bundesliga-west,1.20,22,1.1586,0.9091,0.0523,0.3360
volleyball,austria,2-bundesliga-west,1.50,29,1.4972,0.8621,0.2903,0.5847
volleyball,austria,avl-women,1.30,78,1.2632,0.8077,0.0195,0.0771
volleyball,austria,avl-women,1.50,64,1.4602,0.7344,0.0712,0.1571
volleyball,austria,avl,1.10,262,1.0389,0.9771,0.0137,0.3883
volleyball,austria,avl,1.50,68,1.4610,0.8676,0.2682,0.5806
volleyball,azerbaijan,super-league-women,1.30,30,1.2493,0.8667,0.0773,0.3319
volleyball,belgium,ere-divisie-women,1.10,161,1.0385,0.9814,0.0184,0.4975
volleyball,belgium,ere-divisie-women,1.40,48,1.3556,0.8750,0.1900,0.5235
volleyball,belgium,ethias-league,1.50,64,1.4564,0.7813,0.1372,0.3020
volleyball,brazil,superliga-women,1.10,225,1.0464,0.9644,0.0091,0.1989
volleyball,brazil,superliga-women,1.30,109,1.2504,0.9083,0.1344,0.5418
volleyball,brazil,superliga-women,1.40,49,1.3578,0.8776,0.1896,0.5353
volleyball,brazil,superliga-women,1.50,38,1.4732,0.8158,0.2042,0.4265
volleyball,brazil,superliga,1.50,50,1.4552,0.7000,0.0142,0.0409
volleyball,bulgaria,superliga-women,1.10,126,1.0329,1.0000,0.0329,1.0000
volleyball,bulgaria,superliga-women,1.30,25,1.2592,0.8400,0.0572,0.2227
volleyball,bulgaria,superliga,1.10,190,1.0352,0.9684,0.0014,0.0702
volleyball,bulgaria,superliga,1.20,100,1.1477,0.9100,0.0436,0.3007
volleyball,bulgaria,superliga,1.40,102,1.3495,0.7451,0.0034,0.0158
volleyball,bulgaria,superliga,1.50,62,1.4519,0.7903,0.1442,0.3264
volleyball,china,cvl,1.30,71,1.2631,0.8310,0.0493,0.1886
volleyball,china,cvl,1.40,30,1.3507,0.8000,0.0787,0.2297
volleyball,china,cvl,1.50,24,1.4667,0.7917,0.1592,0.3452
volleyball,croatia,superliga-women,1.10,194,1.0443,0.9639,0.0057,0.1490
volleyball,croatia,superliga-women,1.20,54,1.1633,0.8889,0.0356,0.2086
volleyball,croatia,superliga-women,1.30,61,1.2748,0.8033,0.0259,0.0873
volleyball,croatia,superliga-women,1.40,68,1.3656,0.9265,0.2671,0.7253
volleyball,croatia,superliga,1.30,120,1.2549,0.8333,0.0440,0.1795
volleyball,cyprus,opap-championship,1.10,31,1.0490,1.0000,0.0490,1.0000
volleyball,cyprus,opap-championship,1.20,26,1.1454,1.0000,0.1454,1.0000
volleyball,cyprus,opap-championship,1.30,20,1.2560,0.8000,0.0060,0.0188
volleyball,cyprus,opap-championship,1.40,27,1.3544,0.7407,0.0019,0.0093
volleyball,czech-republic,extraliga-women,1.10,339,1.0266,0.9823,0.0086,0.3171
volleyball,czech-republic,extraliga-women,1.20,83,1.1453,0.8795,0.0027,0.0503
volleyball,czech-republic,extraliga-women,1.40,83,1.3558,0.8313,0.1282,0.3572
volleyball,czech-republic,extraliga-women,1.50,74,1.4538,0.7297,0.0586,0.1341
volleyball,czech-republic,extraliga,1.20,202,1.1445,0.8812,0.0081,0.0590
volleyball,czech-republic,extraliga,1.40,142,1.3501,0.8310,0.1229,0.3482
volleyball,czech-republic,extraliga,1.50,120,1.4592,0.7500,0.0917,0.2055
volleyball,denmark,volleyligaen-women,1.20,40,1.1568,0.9000,0.0367,0.2620
volleyball,denmark,volleyligaen-women,1.40,20,1.3445,0.7500,0.0110,0.0243
volleyball,denmark,volleyligaen-women,1.50,24,1.4583,0.7500,0.0917,0.2045
volleyball,denmark,volleyligaen,1.20,58,1.1538,0.8966,0.0331,0.2239
volleyball,denmark,volleyligaen,1.30,36,1.2478,0.8333,0.0378,0.1607
volleyball,estonia,meeste-liiga,1.10,25,1.0484,0.9600,0.0044,0.1336
volleyball,europe,baltic-league,1.30,40,1.2650,0.8250,0.0478,0.1646
volleyball,europe,cev-cup-women,1.20,82,1.1439,0.9268,0.0595,0.4184
volleyball,europe,cev-cup-women,1.40,36,1.3550,0.8889,0.2033,0.5759
volleyball,europe,cev-cup-women,1.50,28,1.4550,0.7143,0.0357,0.0863
volleyball,europe,cev-cup,1.20,82,1.1456,0.9024,0.0322,0.2324
volleyball,europe,cev-cup,1.30,56,1.2539,0.8929,0.1193,0.4709
volleyball,europe,cev-cup,1.40,54,1.3511,0.8889,0.2019,0.5724
volleyball,europe,challenge-cup-women,1.10,162,1.0368,0.9753,0.0104,0.3042
volleyball,europe,challenge-cup,1.10,184,1.0454,0.9783,0.0221,0.4998
volleyball,europe,challenge-cup,1.20,98,1.1558,0.8776,0.0126,0.0917
volleyball,europe,champions-league-women,1.10,174,1.0399,0.9655,0.0038,0.1010
volleyball,europe,champions-league-women,1.20,68,1.1544,0.9118,0.0532,0.3403
volleyball,europe,champions-league,1.40,60,1.3465,0.8500,0.1405,0.4171
volleyball,europe,european-championship-u19-women,1.20,26,1.1523,0.9231,0.0600,0.4180
volleyball,europe,european-championship-u19-women,1.40,32,1.3675,0.8125,0.1169,0.3023
volleyball,europe,european-championship-u20,1.10,34,1.0450,1.0000,0.0450,1.0000
volleyball,europe,european-championship-u20,1.30,39,1.2536,0.9487,0.1869,0.7465
volleyball,europe,european-championship-u20,1.40,46,1.3500,0.8261,0.1109,0.3292
volleyball,europe,european-championships-u18-women,1.20,24,1.1533,0.9167,0.0550,0.3732
volleyball,europe,european-championships-u19,1.20,30,1.1540,0.9000,0.0340,0.2506
volleyball,europe,european-championships-women,1.10,126,1.0379,0.9762,0.0133,0.3473
volleyball,europe,european-championships-women,1.40,27,1.3463,0.8519,0.1452,0.4240
volleyball,europe,european-championships,1.30,53,1.2432,0.9245,0.1485,0.6142
volleyball,europe,european-championships,1.40,40,1.3488,0.7750,0.0405,0.1298
volleyball,europe,european-championships,1.50,26,1.4404,0.8846,0.2754,0.6226
volleyball,europe,european-league-women,1.20,42,1.1421,0.9524,0.0867,0.6174
volleyball,europe,european-league-women,1.40,42,1.3490,0.7619,0.0329,0.0798
volleyball,europe,european-league-women,1.50,23,1.4522,0.6957,0.0217,0.0226
volleyball,europe,european-league,1.30,49,1.2522,0.8776,0.0978,0.3921
volleyball,europe,european-league,1.50,37,1.4454,0.7568,0.0957,0.2106
volleyball,europe,mevza-women,1.30,28,1.2554,0.8214,0.0279,0.1221
volleyball,europe,mevza-women,1.50,24,1.4550,0.7500,0.0875,0.2005
volleyball,europe,mevza,1.30,32,1.2547,0.8125,0.0216,0.0763
volleyball,finland,mestaruusliiga,1.20,172,1.1557,0.9186,0.0594,0.3958
volleyball,finland,mestaruusliiga,1.40,151,1.3581,0.8278,0.1255,0.3470
volleyball,france,pro-a-women,1.40,81,1.3559,0.7407,0.0030,0.0123
volleyball,france,pro-a,1.40,144,1.3567,0.7708,0.0448,0.1283
volleyball,france,pro-b,1.20,67,1.1540,0.8806,0.0166,0.1054
volleyball,france,pro-b,1.40,70,1.3546,0.8143,0.1047,0.2905
volleyball,germany,1-bundesliga-women,1.30,117,1.2535,0.9060,0.1361,0.5351
volleyball,germany,1-bundesliga-women,1.40,85,1.3461,0.7529,0.0128,0.0391
volleyball,germany,1-bundesliga,1.20,118,1.1473,0.9153,0.0469,0.3399
volleyball,germany,2-bundesliga-north-women,1.20,65,1.1706,0.8769,0.0260,0.1556
volleyball,germany,2-bundesliga-north-women,1.30,57,1.2632,0.8070,0.0219,0.0737
volleyball,germany,2-bundesliga-north-women,1.40,29,1.4000,0.8621,0.2069,0.5172
volleyball,germany,2-bundesliga-north,1.50,96,1.4818,0.6875,0.0134,0.0389
volleyball,germany,2-bundesliga-south-women,1.30,28,1.2539,0.8929,0.1243,0.4709
volleyball,germany,2-bundesliga-south,1.20,97,1.1737,0.9588,0.1270,0.7214
volleyball,germany,2-bundesliga-south,1.50,121,1.4827,0.6777,0.0045,0.0100
volleyball,greece,a1-women,1.10,249,1.0425,0.9799,0.0215,0.5078
volleyball,greece,a1-women,1.20,94,1.1547,0.9362,0.0810,0.5235
volleyball,greece,a1-women,1.40,65,1.3585,0.7538,0.0282,0.0672
volleyball,greece,a1-women,1.50,64,1.4520,0.8594,0.2500,0.5483
volleyball,greece,a1,1.40,166,1.3508,0.7530,0.0164,0.0489
volleyball,iran,super-league,1.30,48,1.2463,0.9375,0.1669,0.6837
volleyball,iran,super-league,1.40,41,1.3571,0.8049,0.0898,0.2584
volleyball,iran,super-league,1.50,36,1.4636,0.7222,0.0625,0.1231
volleyball,israel,premier-league,1.30,34,1.2476,0.8824,0.1029,0.4073
volleyball,italy,serie-a1-women,1.20,128,1.1575,0.8828,0.0240,0.1388
volleyball,italy,serie-a1,1.10,172,1.0570,0.9767,0.0317,0.5690
volleyball,italy,serie-a1,1.20,235,1.1586,0.9191,0.0664,0.4094
volleyball,italy,serie-a2-women,1.30,138,1.2551,0.8333,0.0430,0.1799
volleyball,italy,serie-a2-women,1.50,147,1.4463,0.7347,0.0610,0.1402
volleyball,italy,serie-a2,1.10,85,1.0749,0.9529,0.0236,0.3250
volleyball,italy,serie-a2,1.20,191,1.1594,0.9058,0.0491,0.3146
volleyball,italy,serie-a2,1.40,217,1.3525,0.7972,0.0758,0.2220
volleyball,japan,v-premier-league-women,1.20,87,1.1555,0.8736,0.0103,0.0606
volleyball,japan,v-premier-league,1.20,84,1.1601,0.8690,0.0065,0.0512
volleyball,japan,v-premier-league,1.40,134,1.3597,0.8209,0.1168,0.3230
volleyball,netherlands,eredivisie-women,1.30,75,1.2691,0.8667,0.1028,0.3711
volleyball,netherlands,eredivisie-women,1.40,54,1.3531,0.7778,0.0531,0.1485
volleyball,netherlands,eredivisie-women,1.50,51,1.4739,0.7451,0.0941,0.2072
volleyball,netherlands,eredivisie,1.10,218,1.0470,0.9725,0.0174,0.3871
volleyball,netherlands,eredivisie,1.20,85,1.1567,0.8706,0.0056,0.0448
volleyball,netherlands,eredivisie,1.30,106,1.2672,0.8962,0.1376,0.5078
volleyball,netherlands,eredivisie,1.50,85,1.4781,0.7412,0.0974,0.1998
volleyball,poland,orlen-liga-women,1.20,171,1.1555,0.8655,0.0011,0.0005
volleyball,poland,orlen-liga-women,1.40,102,1.3565,0.8039,0.0919,0.2539
volleyball,poland,plusliga,1.10,220,1.0505,0.9545,0.0030,0.0553
volleyball,portugal,divisao-a1,1.20,143,1.1534,0.8951,0.0328,0.2111
volleyball,romania,divizia-a1-women,1.30,87,1.2549,0.8966,0.1215,0.4908
volleyball,romania,divizia-a1-women,1.40,101,1.3582,0.7525,0.0178,0.0615
volleyball,romania,divizia-a1,1.20,110,1.1566,0.8727,0.0092,0.0602
volleyball,romania,divizia-a1,1.30,137,1.2704,0.9124,0.1596,0.5884
volleyball,romania,divizia-a1,1.40,110,1.3591,0.8545,0.1625,0.4495
volleyball,romania,divizia-a1,1.50,88,1.4518,0.7841,0.1372,0.3062
volleyball,russia,russia-cup-women,1.10,61,1.0398,0.9672,0.0041,0.1442
volleyball,russia,russia-cup,1.20,91,1.1419,0.8791,0.0020,0.0271
volleyball,russia,russia-cup,1.30,57,1.2435,0.8772,0.0895,0.3729
volleyball,russia,superleague-east,1.30,20,1.2390,0.9000,0.1160,0.4816
volleyball,russia,superleague-women,1.40,73,1.3540,0.7397,0.0000,0.0044
volleyball,russia,superleague-women,1.50,69,1.4457,0.8551,0.2368,0.5299
volleyball,russia,superleague,1.50,107,1.4501,0.9159,0.3297,0.7290
volleyball,russia,vysshaya-league,1.50,51,1.4553,0.7843,0.1375,0.3106
volleyball,serbia,liga-women,1.20,78,1.1572,0.9615,0.1118,0.7168
volleyball,serbia,liga-women,1.50,40,1.4495,0.8250,0.1983,0.4357
volleyball,serbia,liga,1.20,102,1.1574,0.8725,0.0085,0.0626
volleyball,serbia,liga,1.30,84,1.2542,0.8095,0.0173,0.0601
volleyball,serbia,liga,1.50,56,1.4548,0.7321,0.0638,0.1432
volleyball,slovakia,extraliga,1.10,113,1.0426,0.9735,0.0155,0.3498
volleyball,slovakia,extraliga,1.20,55,1.1504,0.8727,0.0058,0.0263
volleyball,slovakia,extraliga,1.30,77,1.2499,0.8701,0.0848,0.3504
volleyball,slovakia,extraliga,1.50,34,1.4594,0.9412,0.3712,0.8131
volleyball,slovenia,1-dol-women,1.20,27,1.1696,0.8889,0.0393,0.2339
volleyball,slovenia,1-dol-women,1.40,43,1.3714,0.7442,0.0247,0.0554
volleyball,slovenia,1-dol-women,1.50,56,1.4596,0.6964,0.0152,0.0360
volleyball,slovenia,1-dol,1.40,73,1.3567,0.7534,0.0212,0.0622
volleyball,south-korea,volleyball-league-women,1.10,66,1.0694,0.9394,0.0033,0.0660
volleyball,south-korea,volleyball-league-women,1.40,64,1.3594,0.7813,0.0581,0.1726
volleyball,south-korea,volleyball-league,1.30,106,1.2555,0.8868,0.1128,0.4437
volleyball,spain,superliga-women,1.10,168,1.0424,0.9702,0.0119,0.2690
volleyball,spain,superliga-women,1.20,110,1.1475,0.9000,0.0302,0.2222
volleyball,spain,superliga-women,1.30,68,1.2543,0.8529,0.0715,0.2746
volleyball,spain,superliga-women,1.40,62,1.3682,0.8065,0.1039,0.2808
volleyball,spain,superliga,1.10,245,1.0407,0.9714,0.0101,0.2700
volleyball,spain,superliga,1.20,105,1.1532,0.9143,0.0523,0.3549
volleyball,spain,superliga,1.30,77,1.2542,0.8182,0.0278,0.1028
volleyball,spain,superliga,1.40,49,1.3502,0.7755,0.0469,0.1345
volleyball,spain,superliga,1.50,49,1.4608,0.7551,0.0996,0.2237
volleyball,sweden,elitserien-women,1.10,179,1.0296,0.9832,0.0127,0.4172
volleyball,sweden,elitserien-women,1.20,61,1.1351,0.9672,0.0987,0.7245
volleyball,sweden,elitserien-women,1.30,31,1.2445,0.8710,0.0800,0.3433
volleyball,sweden,elitserien-women,1.40,41,1.3541,0.8293,0.1229,0.3472
volleyball,sweden,elitserien,1.20,99,1.1499,0.8990,0.0301,0.2251
volleyball,sweden,elitserien,1.30,51,1.2402,0.9608,0.1920,0.7975
volleyball,sweden,elitserien,1.40,55,1.3589,0.8364,0.1351,0.3804
volleyball,switzerland,nla-women,1.10,288,1.0396,0.9722,0.0102,0.2705
volleyball,switzerland,nla-women,1.20,73,1.1601,0.9726,0.1273,0.8015
volleyball,switzerland,nla-women,1.30,81,1.2635,0.8148,0.0320,0.1119
volleyball,switzerland,nla-women,1.50,91,1.4616,0.7033,0.0259,0.0606
volleyball,turkey,division-1-women,1.20,66,1.1588,0.9545,0.1070,0.6683
volleyball,turkey,division-1-women,1.40,51,1.3506,0.7843,0.0586,0.1691
volleyball,turkey,division-1,1.20,136,1.1465,0.8897,0.0191,0.1371
volleyball,turkey,division-1,1.30,99,1.2610,0.8283,0.0438,0.1704
volleyball,turkey,division-1,1.40,67,1.3519,0.9403,0.2725,0.7707
volleyball,turkey,division-1,1.50,75,1.4604,0.7467,0.0884,0.1964
volleyball,ukraine,superleague-women,1.10,90,1.0271,0.9778,0.0040,0.1581
volleyball,ukraine,superleague,1.30,39,1.2656,0.8974,0.1369,0.5113
volleyball,world,club-friendly,1.40,34,1.3550,0.7647,0.0344,0.1019
volleyball,world,club-friendly,1.50,26,1.4492,0.6923,0.0131,0.0074
volleyball,world,club-world-championship-women,1.10,23,1.0339,1.0000,0.0339,1.0000
volleyball,world,club-world-championship,1.10,34,1.0341,1.0000,0.0341,1.0000
volleyball,world,friendly-international-women,1.20,51,1.1653,0.8627,0.0071,0.0324
volleyball,world,friendly-international-women,1.50,31,1.4513,0.8387,0.2168,0.4813
volleyball,world,friendly-international,1.10,33,1.0727,1.0000,0.0727,1.0000
volleyball,world,friendly-international,1.50,39,1.4485,0.7949,0.1536,0.3375
volleyball,world,pan-american-cup-women,1.20,27,1.1596,0.9630,0.1152,0.7309
volleyball,world,pan-american-cup,1.10,20,1.0460,1.0000,0.0460,1.0000
volleyball,world,world-championship-u18-women,1.10,34,1.0418,1.0000,0.0418,1.0000
volleyball,world,world-championship-u19,1.10,28,1.0357,1.0000,0.0357,1.0000
volleyball,world,world-championship-u20-women,1.20,57,1.1549,0.8947,0.0349,0.2152
volleyball,world,world-championship-u20-women,1.30,43,1.2549,0.9070,0.1358,0.5420
volleyball,world,world-championship-u20-women,1.50,20,1.4660,0.7500,0.0965,0.2135
volleyball,world,world-championship-u21,1.20,57,1.1567,0.9649,0.1163,0.7409
volleyball,world,world-championship-u21,1.40,30,1.3437,0.8333,0.1170,0.3484
volleyball,world,world-championship-u21,1.50,34,1.4432,0.8824,0.2750,0.6169
volleyball,world,world-championship-u23-women,1.10,20,1.0410,1.0000,0.0410,1.0000
volleyball,world,world-championship-women,1.20,33,1.1555,0.9091,0.0527,0.3243
volleyball,world,world-championship-women,1.30,33,1.2455,0.8182,0.0164,0.0774
volleyball,world,world-championship,1.10,57,1.0468,1.0000,0.0468,1.0000
volleyball,world,world-championship,1.20,30,1.1320,0.9000,0.0210,0.1424
volleyball,world,world-cup-women,1.10,36,1.0328,1.0000,0.0328,1.0000
volleyball,world,world-cup,1.10,30,1.0407,1.0000,0.0407,1.0000
volleyball,world,world-grand-prix-women,1.20,84,1.1546,0.8690,0.0012,0.0222
volleyball,world,world-grand-prix-women,1.30,88,1.2411,0.8182,0.0163,0.0642
volleyball,world,world-league,1.40,116,1.3457,0.8017,0.0767,0.2282
volleyball,world,world-league,1.50,93,1.4519,0.7527,0.0911,0.2055
water-polo,europe,adriatic-league,1.10,84,1.0382,1.0000,0.0382,1.0000
water-polo,europe,champions-league,1.20,48,1.1500,0.9583,0.1008,0.6806
water-polo,europe,champions-league,1.30,23,1.2565,0.8261,0.0330,0.1481
water-polo,europe,champions-league,1.40,36,1.3542,0.8611,0.1689,0.4690
water-polo,europe,european-championship,1.10,20,1.0375,1.0000,0.0375,1.0000
water-polo,europe,triglav-league,1.10,88,1.0483,0.9773,0.0235,0.5067
water-polo,hungary,ob-i,1.10,82,1.0437,0.9634,0.0034,0.1254
water-polo,hungary,ob-i,1.20,44,1.1625,0.9545,0.1080,0.6748
water-polo,hungary,ob-i,1.40,64,1.3478,0.8750,0.1806,0.5156
water-polo,italy,a1,1.20,62,1.1713,0.9355,0.0939,0.5588
water-polo,italy,a1,1.40,57,1.3495,0.8947,0.2047,0.5935
water-polo,world,world-championship-women,1.10,21,1.0290,1.0000,0.0290,1.0000
water-polo,world,world-league-women,1.10,40,1.0420,0.9750,0.0155,0.3798
water-polo,world,world-league,1.40,25,1.3448,0.8000,0.0780,0.2200
