Sport,Country,League Name,Margin,Total Records,Avg. Odd,Success Rate,Money Per Game,Kelly
handball,europe,european-championship-u18,1.50,18,1.4567,0.6667,-0.0222,-0.0633
handball,europe,european-championship-u19-women,1.10,18,1.0278,1.0000,0.0278,1.0000
handball,europe,european-championship-u19-women,1.20,12,1.1333,0.8333,-0.0517,-0.4167
handball,europe,european-championship-u19-women,1.30,10,1.2600,0.8000,0.0180,0.0308
handball,europe,european-championship-u19-women,1.40,20,1.3540,1.0000,0.3540,1.0000
handball,europe,european-championship-u19-women,1.50,24,1.4425,0.7500,0.0842,0.1850
handball,europe,european-championship-u20,1.10,31,1.0348,0.9032,-0.0687,-1.8746
handball,europe,european-championship-u20,1.20,16,1.1488,0.8125,-0.0650,-0.4480
handball,europe,european-championship-u20,1.30,30,1.2583,0.6333,-0.1987,-0.7860
handball,europe,european-championship-u20,1.40,22,1.3609,0.6364,-0.1295,-0.3712
handball,europe,european-championship-u20,1.50,28,1.4461,0.9286,0.3404,0.7684
handball,europe,european-championship-women,1.10,30,1.0560,0.9333,-0.0133,-0.2571
handball,europe,european-championship-women,1.20,24,1.1542,0.8750,0.0154,0.0642
handball,europe,european-championship-women,1.30,47,1.2534,0.6596,-0.1768,-0.6838
handball,europe,european-championship-women,1.40,19,1.3516,0.7368,-0.0116,-0.0117
handball,europe,european-championship-women,1.50,27,1.4581,0.6296,-0.0848,-0.1788
handball,europe,european-championship,1.10,40,1.0440,1.0000,0.0440,1.0000
handball,europe,european-championship,1.20,31,1.1635,0.6129,-0.2971,-1.7540
handball,europe,european-championship,1.30,36,1.2722,0.7778,-0.0133,-0.0385
handball,europe,european-championship,1.40,37,1.3570,0.7568,0.0259,0.0755
handball,europe,european-championship,1.50,42,1.4514,0.5476,-0.2086,-0.4545
handball,europe,golden-league,1.50,1,1.4200,1.0000,0.4200,1.0000
handball,europe,seha-liga,1.10,41,1.0541,0.9512,0.0015,0.0503
handball,europe,seha-liga,1.20,38,1.1721,0.8947,0.0505,0.2831
handball,europe,seha-liga,1.30,45,1.2427,0.7778,-0.0316,-0.1380
handball,europe,seha-liga,1.40,16,1.3706,0.7500,0.0331,0.0755
handball,europe,seha-liga,1.50,14,1.4750,0.5000,-0.2686,-0.5526
handball,europe,super-cup,1.40,1,1.3600,1.0000,0.3600,1.0000
handball,europe,super-cup,1.50,1,1.4100,1.0000,0.4100,1.0000
handball,europe,whil-women,1.10,109,1.0423,1.0000,0.0423,1.0000
handball,europe,whil-women,1.20,44,1.1589,0.6591,-0.2332,-1.4868
handball,europe,whil-women,1.30,31,1.2474,0.5161,-0.3535,-1.4395
handball,europe,whil-women,1.40,39,1.3621,1.0000,0.3621,1.0000
handball,europe,whil-women,1.50,15,1.4640,0.5333,-0.2267,-0.4724
handball,europe,wrhl-women,1.10,2,1.0200,0.5000,-0.4950,-24.5000
handball,europe,wrhl-women,1.20,2,1.1750,1.0000,0.1750,1.0000
handball,europe,wrhl-women,1.30,1,1.2500,0.0000,-1.0000,-4.0000
handball,finland,sm-sarja-women,1.10,20,1.0435,0.8500,-0.1140,-2.5983
handball,finland,sm-sarja-women,1.20,14,1.1521,0.7857,-0.1007,-0.6227
handball,finland,sm-sarja-women,1.30,6,1.2733,0.8333,0.0600,0.2236
handball,finland,sm-sarja-women,1.40,6,1.3617,0.6667,-0.0917,-0.2550
handball,finland,sm-sarja-women,1.50,5,1.4600,0.8000,0.1600,0.3652
handball,finland,sm-sarja,1.10,129,1.0333,0.9070,-0.0630,-1.8902
handball,finland,sm-sarja,1.20,48,1.1413,0.6875,-0.2169,-1.5249
handball,finland,sm-sarja,1.30,54,1.2561,0.5556,-0.3011,-1.1798
handball,finland,sm-sarja,1.40,33,1.3618,0.7273,-0.0145,-0.0265
handball,finland,sm-sarja,1.50,33,1.4473,0.6364,-0.0755,-0.1766
handball,france,coupe-de-france,1.10,8,1.0338,1.0000,0.0338,1.0000
handball,france,coupe-de-france,1.20,4,1.1450,1.0000,0.1450,1.0000
handball,france,coupe-de-france,1.30,5,1.2360,0.8000,-0.0160,-0.0475
handball,france,coupe-de-france,1.40,8,1.3538,0.6250,-0.1500,-0.4351
handball,france,coupe-de-france,1.50,4,1.4725,0.5000,-0.2525,-0.5582
handball,france,coupe-de-la-ligue-women,1.10,3,1.0567,1.0000,0.0567,1.0000
handball,france,coupe-de-la-ligue-women,1.20,2,1.1950,0.5000,-0.4000,-2.0641
handball,france,coupe-de-la-ligue-women,1.30,3,1.2533,0.6667,-0.1733,-0.6491
handball,france,coupe-de-la-ligue-women,1.40,1,1.3100,1.0000,0.3100,1.0000
handball,france,coupe-de-la-ligue-women,1.50,2,1.4350,1.0000,0.4350,1.0000
handball,france,coupe-de-la-ligue,1.10,4,1.0700,0.7500,-0.1975,-2.8214
handball,france,coupe-de-la-ligue,1.20,4,1.1775,1.0000,0.1775,1.0000
handball,france,coupe-de-la-ligue,1.30,4,1.2625,0.7500,-0.0550,-0.2024
handball,france,coupe-de-la-ligue,1.40,4,1.3700,1.0000,0.3700,1.0000
handball,france,coupe-de-la-ligue,1.50,2,1.4250,1.0000,0.4250,1.0000
handball,france,division-1-women,1.10,41,1.0451,0.8537,-0.1120,-2.3896
handball,france,division-1-women,1.20,18,1.1361,0.7222,-0.1828,-1.3186
handball,france,division-1-women,1.30,32,1.2528,1.0000,0.2528,1.0000
handball,france,division-1-women,1.40,47,1.3726,0.8936,0.2260,0.6081
handball,france,division-1-women,1.50,29,1.4507,0.5862,-0.1459,-0.3319
handball,france,lidl-starligue,1.10,76,1.0532,0.9474,-0.0026,-0.0427
handball,france,lidl-starligue,1.20,88,1.1450,0.8182,-0.0632,-0.4357
handball,france,lidl-starligue,1.30,73,1.2418,0.8904,0.1021,0.4372
handball,france,lidl-starligue,1.40,102,1.3516,0.7059,-0.0459,-0.1307
handball,france,lidl-starligue,1.50,88,1.4400,0.5909,-0.1473,-0.3388
handball,france,trophee-des-champions,1.30,1,1.2500,0.0000,-1.0000,-4.0000
handball,france,trophee-des-champions,1.40,1,1.3100,1.0000,0.3100,1.0000
handball,fyr-of-macedonia,superleague,1.10,16,1.0375,1.0000,0.0375,1.0000
handball,fyr-of-macedonia,superleague,1.20,9,1.1811,1.0000,0.1811,1.0000
handball,fyr-of-macedonia,superleague,1.30,7,1.2357,0.7143,-0.1100,-0.4978
handball,fyr-of-macedonia,superleague,1.40,6,1.3300,0.6667,-0.1133,-0.3434
handball,fyr-of-macedonia,superleague,1.50,13,1.4385,0.5385,-0.2200,-0.5142
handball,germany,1-bundesliga-women,1.10,92,1.0388,0.8043,-0.1668,-4.2377
handball,germany,1-bundesliga-women,1.20,84,1.1570,0.8214,-0.0501,-0.3158
handball,germany,1-bundesliga-women,1.30,61,1.2548,0.7377,-0.0723,-0.2919
handball,germany,1-bundesliga-women,1.40,53,1.3619,0.6604,-0.1032,-0.2781
handball,germany,1-bundesliga-women,1.50,50,1.4610,0.6400,-0.0622,-0.1409
handball,germany,2-bundesliga-women,1.10,2,1.0350,1.0000,0.0350,1.0000
handball,germany,2-bundesliga-women,1.30,1,1.2500,0.0000,-1.0000,-4.0000
handball,germany,2-bundesliga-women,1.50,2,1.4750,0.5000,-0.2750,-0.5526
handball,germany,2-bundesliga,1.10,34,1.0506,1.0000,0.0506,1.0000
handball,germany,2-bundesliga,1.20,40,1.1550,1.0000,0.1550,1.0000
handball,germany,2-bundesliga,1.30,49,1.2478,0.6531,-0.1967,-0.7473
handball,germany,2-bundesliga,1.40,63,1.3571,0.8889,0.2016,0.5778
handball,germany,2-bundesliga,1.50,64,1.4634,0.6563,-0.0377,-0.0855
handball,germany,bundesliga,1.10,242,1.0438,0.9421,-0.0158,-0.3786
handball,germany,bundesliga,1.20,177,1.1524,0.9266,0.0669,0.4445
handball,germany,bundesliga,1.30,207,1.2612,0.7729,-0.0289,-0.0963
handball,germany,bundesliga,1.40,162,1.3611,0.3704,-0.4979,-1.3732
handball,germany,bundesliga,1.50,114,1.4490,0.6228,-0.1000,-0.2172
handball,germany,dhb-pokal-women,1.10,28,1.0336,1.0000,0.0336,1.0000
handball,germany,dhb-pokal-women,1.20,4,1.1625,1.0000,0.1625,1.0000
handball,germany,dhb-pokal-women,1.30,6,1.2483,0.8333,0.0350,0.1622
handball,germany,dhb-pokal-women,1.40,6,1.3650,0.6667,-0.0933,-0.2466
handball,germany,dhb-pokal-women,1.50,1,1.4200,1.0000,0.4200,1.0000
handball,germany,dhb-pokal,1.10,158,1.0373,0.9810,0.0180,0.4717
handball,germany,dhb-pokal,1.20,54,1.1493,0.7593,-0.1302,-0.8536
handball,germany,dhb-pokal,1.30,49,1.2576,0.6735,-0.1484,-0.5944
handball,germany,dhb-pokal,1.40,45,1.3693,0.7333,0.0031,0.0113
handball,germany,dhb-pokal,1.50,24,1.4588,0.3333,-0.5171,-1.1199
handball,greece,a1,1.10,61,1.0434,0.9508,-0.0107,-0.1813
handball,greece,a1,1.20,44,1.1545,0.8636,-0.0016,-0.0187
handball,greece,a1,1.30,34,1.2706,0.7941,0.0097,0.0332
handball,greece,a1,1.40,25,1.3672,0.4800,-0.3408,-0.9361
handball,greece,a1,1.50,24,1.4492,0.5833,-0.1508,-0.3443
handball,greece,greek-cup,1.10,4,1.0875,0.7500,-0.1875,-2.1071
handball,greece,greek-cup,1.20,5,1.1540,0.8000,-0.0740,-0.4987
handball,greece,greek-cup,1.30,3,1.2633,0.6667,-0.1667,-0.5992
handball,greece,greek-cup,1.50,1,1.4800,0.0000,-1.0000,-2.0833
handball,hungary,hungarian-cup-women,1.10,1,1.0500,1.0000,0.0500,1.0000
handball,hungary,hungarian-cup-women,1.40,2,1.3750,0.0000,-1.0000,-2.6667
handball,hungary,hungarian-cup,1.20,2,1.1900,1.0000,0.1900,1.0000
handball,hungary,hungarian-cup,1.50,2,1.4350,0.5000,-0.2900,-0.6494
handball,hungary,nb-i-women,1.10,186,1.0423,0.9086,-0.0550,-1.2515
handball,hungary,nb-i-women,1.20,70,1.1489,0.8571,-0.0179,-0.1026
handball,hungary,nb-i-women,1.30,48,1.2692,0.8542,0.0910,0.3124
handball,hungary,nb-i-women,1.40,48,1.3667,0.4792,-0.3398,-0.9413
handball,hungary,nb-i-women,1.50,33,1.4639,0.6667,-0.0276,-0.0518
handball,hungary,nb-i,1.10,133,1.0274,1.0000,0.0274,1.0000
handball,hungary,nb-i,1.20,46,1.1478,0.7609,-0.1313,-0.8568
handball,hungary,nb-i,1.30,25,1.2736,0.7600,-0.0360,-0.1172
handball,hungary,nb-i,1.40,41,1.3580,0.7317,-0.0056,-0.0176
handball,hungary,nb-i,1.50,38,1.4432,0.2368,-0.6616,-1.4852
handball,iceland,olis-deild-women,1.20,2,1.1600,0.5000,-0.4350,-2.6250
handball,iceland,olis-deild-women,1.30,1,1.2800,1.0000,0.2800,1.0000
handball,iceland,olis-deild-women,1.40,1,1.3500,1.0000,0.3500,1.0000
handball,iceland,olis-deild-women,1.50,1,1.4800,1.0000,0.4800,1.0000
handball,iceland,olis-deildin,1.10,9,1.0433,1.0000,0.0433,1.0000
handball,iceland,olis-deildin,1.20,21,1.1543,0.8571,-0.0157,-0.0688
handball,iceland,olis-deildin,1.30,7,1.2529,1.0000,0.2529,1.0000
handball,iceland,olis-deildin,1.40,31,1.3765,0.7742,0.0623,0.1744
handball,iceland,olis-deildin,1.50,27,1.4570,0.7407,0.0770,0.1735
handball,israel,division-1,1.10,28,1.0350,0.6786,-0.3046,-8.5051
handball,israel,division-1,1.20,50,1.1532,0.7600,-0.1252,-0.8066
handball,israel,division-1,1.30,12,1.2325,1.0000,0.2325,1.0000
handball,israel,division-1,1.40,34,1.3391,0.6471,-0.1365,-0.3937
handball,israel,division-1,1.50,22,1.4759,0.7727,0.1386,0.2952
handball,italy,serie-a,1.10,1,1.0500,1.0000,0.0500,1.0000
handball,italy,serie-a,1.20,2,1.1800,1.0000,0.1800,1.0000
handball,italy,serie-a,1.30,5,1.2540,0.8000,0.0000,0.0126
handball,italy,serie-a,1.40,4,1.3550,0.7500,0.0050,0.0458
handball,italy,serie-a,1.50,3,1.4400,1.0000,0.4400,1.0000
handball,latvia,synottip-virsliga,1.10,7,1.0471,0.7143,-0.2557,-5.3463
handball,latvia,synottip-virsliga,1.20,14,1.1464,0.7857,-0.1029,-0.6777
handball,latvia,synottip-virsliga,1.30,6,1.2650,0.6667,-0.1533,-0.5912
handball,latvia,synottip-virsliga,1.40,14,1.3621,0.7857,0.0729,0.1940
handball,latvia,synottip-virsliga,1.50,6,1.4833,0.3333,-0.5000,-1.0460
handball,lithuania,lietuvos-lyga,1.10,7,1.0743,1.0000,0.0743,1.0000
handball,lithuania,lietuvos-lyga,1.20,7,1.1271,1.0000,0.1271,1.0000
handball,lithuania,lietuvos-lyga,1.30,7,1.2457,1.0000,0.2457,1.0000
handball,lithuania,lietuvos-lyga,1.40,3,1.3500,0.0000,-1.0000,-2.8571
handball,lithuania,lietuvos-lyga,1.50,4,1.4675,0.2500,-0.6300,-1.3543
handball,luxembourg,sales-lentz-league,1.10,1,1.0700,1.0000,0.0700,1.0000
handball,montenegro,prva-liga,1.10,1,1.0200,1.0000,0.0200,1.0000
handball,montenegro,prva-liga,1.20,1,1.2000,1.0000,0.2000,1.0000
handball,montenegro,prva-liga,1.40,1,1.3600,1.0000,0.3600,1.0000
handball,north-central-america,central-american-caribbean-games-women,1.10,1,1.0800,0.0000,-1.0000,-12.5000
handball,north-central-america,central-american-caribbean-games-women,1.30,1,1.2500,0.0000,-1.0000,-4.0000
handball,north-central-america,central-american-caribbean-games-women,1.50,1,1.4400,0.0000,-1.0000,-2.2727
handball,north-central-america,central-american-caribbean-games,1.10,3,1.0267,0.6667,-0.3133,-11.8333
handball,north-central-america,central-american-caribbean-games,1.20,1,1.1600,0.0000,-1.0000,-6.2500
handball,norway,1-division-women,1.10,49,1.0688,0.7347,-0.2218,-3.1229
handball,norway,1-division-women,1.20,76,1.1650,0.7763,-0.0955,-0.5793
handball,norway,1-division-women,1.30,21,1.2614,0.8571,0.0886,0.3107
handball,norway,1-division-women,1.40,69,1.3625,0.6232,-0.1530,-0.4164
handball,norway,1-division-women,1.50,29,1.4614,0.6897,0.0062,0.0170
handball,norway,1-division,1.10,34,1.0647,0.7941,-0.1559,-2.3877
handball,norway,1-division,1.20,16,1.1638,1.0000,0.1638,1.0000
handball,norway,1-division,1.30,64,1.2605,0.7188,-0.0988,-0.3610
handball,norway,1-division,1.40,37,1.3654,0.7838,0.0668,0.1921
handball,norway,1-division,1.50,28,1.4339,0.8929,0.2743,0.6459
handball,norway,grundigligaen-women,1.10,144,1.0342,0.9167,-0.0521,-1.5224
handball,norway,grundigligaen-women,1.20,48,1.1575,0.7500,-0.1275,-0.8373
handball,norway,grundigligaen-women,1.30,72,1.2529,0.6667,-0.1629,-0.6513
handball,norway,grundigligaen-women,1.40,39,1.3531,0.8462,0.1469,0.4104
handball,norway,grundigligaen-women,1.50,27,1.4333,0.7778,0.1111,0.2650
handball,norway,grundigligaen,1.10,41,1.0407,0.9024,-0.0595,-1.4928
handball,norway,grundigligaen,1.20,49,1.1682,0.7755,-0.0976,-0.5594
handball,norway,grundigligaen,1.30,68,1.2491,0.6912,-0.1397,-0.5485
handball,norway,grundigligaen,1.40,132,1.3545,0.6515,-0.1176,-0.3316
handball,norway,grundigligaen,1.50,65,1.4595,0.3692,-0.4626,-1.0034
handball,norway,nm-cup-women,1.10,15,1.0393,1.0000,0.0393,1.0000
handball,norway,nm-cup-women,1.20,3,1.1567,0.6667,-0.2133,-1.4610
handball,norway,nm-cup-women,1.30,4,1.2475,0.7500,-0.0625,-0.2601
handball,norway,nm-cup-women,1.40,2,1.3900,1.0000,0.3900,1.0000
handball,norway,nm-cup-women,1.50,3,1.4567,0.6667,-0.0300,-0.0633
handball,norway,nm-cup,1.10,1,1.0500,0.0000,-1.0000,-20.0000
handball,norway,nm-cup,1.20,5,1.1600,0.8000,-0.0740,-0.4500
handball,norway,nm-cup,1.30,2,1.2650,1.0000,0.2650,1.0000
handball,norway,nm-cup,1.40,2,1.3850,0.0000,-1.0000,-2.5974
handball,norway,nm-cup,1.50,6,1.4667,0.8333,0.2267,0.4762
handball,poland,polish-cup,1.30,1,1.2500,1.0000,0.2500,1.0000
handball,poland,superliga-women,1.10,79,1.0378,0.9114,-0.0572,-1.4297
handball,poland,superliga-women,1.20,20,1.1440,0.8000,-0.0820,-0.5889
handball,poland,superliga-women,1.30,22,1.2564,0.8636,0.0914,0.3317
handball,poland,superliga-women,1.40,39,1.3651,0.3846,-0.4708,-1.3008
handball,poland,superliga-women,1.50,46,1.4657,0.6522,-0.0526,-0.0948
handball,poland,superliga,1.10,117,1.0272,0.9658,-0.0074,-0.2920
handball,poland,superliga,1.20,38,1.1611,0.8421,-0.0284,-0.1383
handball,poland,superliga,1.30,50,1.2638,1.0000,0.2638,1.0000
handball,poland,superliga,1.40,57,1.3496,0.6491,-0.1296,-0.3544
handball,poland,superliga,1.50,83,1.4531,0.5060,-0.2600,-0.5841
handball,portugal,1a-divisao-women,1.10,3,1.0467,1.0000,0.0467,1.0000
handball,portugal,1a-divisao-women,1.20,1,1.1200,1.0000,0.1200,1.0000
handball,portugal,1a-divisao-women,1.30,1,1.2300,1.0000,0.2300,1.0000
handball,portugal,andebol-1,1.10,80,1.0285,0.9000,-0.0790,-2.6088
handball,portugal,andebol-1,1.20,21,1.1510,0.3810,-0.5714,-3.7200
handball,portugal,andebol-1,1.30,77,1.2525,0.7403,-0.0738,-0.2885
handball,portugal,andebol-1,1.40,68,1.3571,0.6176,-0.1635,-0.4532
handball,portugal,andebol-1,1.50,44,1.4664,0.7273,0.0655,0.1425
handball,romania,liga-nationala-women,1.10,105,1.0390,0.9619,-0.0010,-0.0161
handball,romania,liga-nationala-women,1.20,44,1.1466,0.8182,-0.0598,-0.4221
handball,romania,liga-nationala-women,1.30,42,1.2605,0.7381,-0.0698,-0.2674
handball,romania,liga-nationala-women,1.40,62,1.3573,0.6613,-0.1047,-0.2868
handball,romania,liga-nationala-women,1.50,33,1.4536,0.5455,-0.2127,-0.4565
handball,romania,liga-nationala,1.10,55,1.0465,0.9273,-0.0298,-0.6352
handball,romania,liga-nationala,1.20,44,1.1534,0.9318,0.0743,0.4874
handball,romania,liga-nationala,1.30,51,1.2629,0.8039,0.0149,0.0582
handball,romania,liga-nationala,1.40,54,1.3622,0.6481,-0.1204,-0.3232
handball,romania,liga-nationala,1.50,40,1.4740,0.6250,-0.0785,-0.1661
handball,russia,russian-cup,1.10,5,1.0460,1.0000,0.0460,1.0000
handball,russia,russian-cup,1.20,3,1.1633,0.6667,-0.2367,-1.3741
handball,russia,russian-cup,1.30,4,1.2600,0.5000,-0.3850,-1.4231
handball,russia,russian-cup,1.40,3,1.3433,1.0000,0.3433,1.0000
handball,russia,russian-cup,1.50,1,1.4100,1.0000,0.4100,1.0000
handball,russia,superleague-women,1.10,61,1.0372,0.9836,0.0202,0.5431
handball,russia,superleague-women,1.20,24,1.1521,1.0000,0.1521,1.0000
handball,russia,superleague-women,1.30,43,1.2695,0.6977,-0.1174,-0.4240
handball,russia,superleague-women,1.40,34,1.3497,0.6176,-0.1697,-0.4757
handball,russia,superleague-women,1.50,16,1.4275,0.8750,0.2488,0.5826
handball,russia,superleague,1.10,45,1.0496,1.0000,0.0496,1.0000
handball,russia,superleague,1.20,24,1.1433,1.0000,0.1433,1.0000
handball,russia,superleague,1.30,46,1.2591,0.7826,-0.0143,-0.0563
handball,russia,superleague,1.40,58,1.3593,0.6379,-0.1324,-0.3697
handball,russia,superleague,1.50,48,1.4648,0.3750,-0.4506,-0.9697
handball,serbia,superliga,1.10,3,1.0200,1.0000,0.0200,1.0000
handball,serbia,superliga,1.20,22,1.1609,0.8182,-0.0500,-0.3118
handball,serbia,superliga,1.30,22,1.2705,0.9545,0.2114,0.7865
handball,serbia,superliga,1.40,8,1.3650,0.8750,0.1913,0.5325
handball,serbia,superliga,1.50,32,1.4559,0.3438,-0.4972,-1.0956
handball,slovakia,extraliga,1.10,76,1.0493,0.8947,-0.0630,-1.2386
handball,slovakia,extraliga,1.20,46,1.1641,0.8043,-0.0676,-0.3877
handball,slovakia,extraliga,1.30,27,1.2500,0.9259,0.1556,0.6296
handball,slovakia,extraliga,1.40,17,1.3624,0.5882,-0.2041,-0.5481
handball,slovakia,extraliga,1.50,14,1.4729,0.5000,-0.2664,-0.5574
handball,slovenia,1-a-drl-women,1.10,28,1.0225,0.9643,-0.0161,-0.6230
handball,slovenia,1-a-drl-women,1.20,14,1.1521,0.7857,-0.0943,-0.6227
handball,slovenia,1-a-drl-women,1.30,8,1.2200,0.8750,0.0675,0.3068
handball,slovenia,1-a-drl-women,1.40,10,1.3730,1.0000,0.3730,1.0000
handball,slovenia,1-a-drl-women,1.50,6,1.5000,1.0000,0.5000,1.0000
handball,slovenia,1-a-rl,1.20,3,1.1533,0.6667,-0.2267,-1.5072
handball,slovenia,1-a-rl,1.30,1,1.2500,1.0000,0.2500,1.0000
handball,slovenia,1-a-rl,1.50,1,1.5000,0.0000,-1.0000,-2.0000
handball,slovenia,1-nlb-lig,1.10,102,1.0459,0.8529,-0.1079,-2.3522
handball,slovenia,1-nlb-lig,1.20,54,1.1502,0.9444,0.0874,0.5745
handball,slovenia,1-nlb-lig,1.30,51,1.2563,0.5882,-0.2618,-1.0185
handball,slovenia,1-nlb-lig,1.40,67,1.3542,0.4925,-0.3340,-0.9402
handball,slovenia,1-nlb-lig,1.50,40,1.4563,0.2750,-0.6010,-1.3140
handball,south-korea,1st-league-women,1.10,14,1.0600,1.0000,0.0600,1.0000
handball,south-korea,1st-league-women,1.20,6,1.1433,1.0000,0.1433,1.0000
handball,south-korea,1st-league-women,1.30,6,1.2733,0.3333,-0.5700,-2.1057
handball,south-korea,1st-league-women,1.40,8,1.3725,0.2500,-0.6550,-1.7634
handball,south-korea,1st-league-women,1.50,16,1.4725,0.7500,0.0975,0.2209
handball,south-korea,1st-league,1.10,4,1.0900,0.7500,-0.1825,-2.0278
handball,south-korea,1st-league,1.20,4,1.1725,0.7500,-0.1150,-0.6993
handball,south-korea,1st-league,1.30,2,1.2450,0.5000,-0.3900,-1.5408
handball,south-korea,1st-league,1.40,3,1.3500,1.0000,0.3500,1.0000
handball,south-korea,1st-league,1.50,1,1.4100,1.0000,0.4100,1.0000
handball,spain,copa-asobal,1.10,1,1.0200,1.0000,0.0200,1.0000
handball,spain,copa-asobal,1.30,2,1.2550,1.0000,0.2550,1.0000
handball,spain,copa-asobal,1.40,2,1.3400,0.5000,-0.3450,-0.9706
handball,spain,copa-del-rey,1.10,14,1.0293,1.0000,0.0293,1.0000
handball,spain,copa-del-rey,1.20,16,1.1544,0.7500,-0.1325,-0.8694
handball,spain,copa-del-rey,1.30,9,1.2422,0.8889,0.1056,0.4302
handball,spain,copa-del-rey,1.40,11,1.3591,0.6364,-0.1345,-0.3763
handball,spain,copa-del-rey,1.50,3,1.4500,1.0000,0.4500,1.0000
handball,spain,division-de-honor-plata,1.10,28,1.0489,0.5000,-0.4668,-9.7190
handball,spain,division-de-honor-plata,1.20,39,1.1779,0.8718,0.0267,0.1513
handball,spain,division-de-honor-plata,1.30,57,1.2702,0.5789,-0.2623,-0.9795
handball,spain,division-de-honor-plata,1.40,79,1.3557,0.5190,-0.2924,-0.8333
handball,spain,division-de-honor-plata,1.50,42,1.4560,0.7857,0.1452,0.3157
handball,spain,division-de-honor-women,1.10,119,1.0503,0.8824,-0.0727,-1.4549
handball,spain,division-de-honor-women,1.20,109,1.1651,0.7523,-0.1222,-0.7477
handball,spain,division-de-honor-women,1.30,75,1.2708,0.6533,-0.1712,-0.6268
handball,spain,division-de-honor-women,1.40,64,1.3644,0.8125,0.1131,0.2979
handball,spain,division-de-honor-women,1.50,44,1.4734,0.7045,0.0350,0.0804
handball,spain,liga-asobal,1.10,163,1.0424,1.0000,0.0424,1.0000
handball,spain,liga-asobal,1.20,85,1.1635,0.8824,0.0224,0.1629
handball,spain,liga-asobal,1.30,99,1.2482,0.7879,-0.0122,-0.0668
handball,spain,liga-asobal,1.40,109,1.3628,0.6881,-0.0647,-0.1716
handball,spain,liga-asobal,1.50,83,1.4681,0.5422,-0.2024,-0.4360
handball,spain,supercopa,1.10,1,1.0200,1.0000,0.0200,1.0000
handball,sweden,allsvenskan-women,1.10,15,1.0480,1.0000,0.0480,1.0000
handball,sweden,allsvenskan-women,1.20,38,1.1605,0.9211,0.0658,0.4292
handball,sweden,allsvenskan-women,1.30,42,1.2729,0.7143,-0.0950,-0.3328
handball,sweden,allsvenskan-women,1.40,47,1.3655,0.8298,0.1364,0.3641
handball,sweden,allsvenskan-women,1.50,38,1.4674,0.5526,-0.1934,-0.4046
handball,sweden,allsvenskan,1.10,21,1.0633,1.0000,0.0633,1.0000
handball,sweden,allsvenskan,1.20,36,1.1697,0.8611,0.0156,0.0428
handball,sweden,allsvenskan,1.30,35,1.2460,0.2571,-0.6806,-2.7626
handball,sweden,allsvenskan,1.40,59,1.3563,0.5932,-0.1980,-0.5485
handball,sweden,allsvenskan,1.50,60,1.4445,0.5500,-0.2035,-0.4624
handball,sweden,handbollsligan,1.10,34,1.0565,0.7647,-0.1871,-3.4020
handball,sweden,handbollsligan,1.20,86,1.1531,0.7442,-0.1427,-0.9263
handball,sweden,handbollsligan,1.30,99,1.2493,0.6566,-0.1817,-0.7211
handball,sweden,handbollsligan,1.40,101,1.3493,0.6931,-0.0699,-0.1856
handball,sweden,handbollsligan,1.50,98,1.4624,0.3878,-0.4362,-0.9362
handball,sweden,she-women,1.10,113,1.0365,0.9292,-0.0406,-1.0078
handball,sweden,she-women,1.20,72,1.1528,0.8333,-0.0411,-0.2576
handball,sweden,she-women,1.30,72,1.2517,0.8333,0.0400,0.1711
handball,sweden,she-women,1.40,48,1.3492,0.9167,0.2342,0.6780
handball,sweden,she-women,1.50,56,1.4600,0.5000,-0.2664,-0.5870
handball,switzerland,nla,1.10,20,1.0360,1.0000,0.0360,1.0000
handball,switzerland,nla,1.20,42,1.1505,0.8095,-0.0705,-0.4563
handball,switzerland,nla,1.30,82,1.2618,0.6463,-0.1861,-0.7044
handball,switzerland,nla,1.40,51,1.3612,0.6667,-0.0947,-0.2562
handball,switzerland,nla,1.50,62,1.4527,0.6129,-0.1131,-0.2421
handball,switzerland,schweizer-cup-women,1.10,8,1.0200,1.0000,0.0200,1.0000
handball,switzerland,schweizer-cup-women,1.20,3,1.1667,1.0000,0.1667,1.0000
handball,switzerland,schweizer-cup-women,1.30,4,1.2625,0.7500,-0.0625,-0.2024
handball,switzerland,schweizer-cup,1.10,7,1.0443,1.0000,0.0443,1.0000
handball,switzerland,schweizer-cup,1.20,2,1.1350,1.0000,0.1350,1.0000
handball,switzerland,schweizer-cup,1.30,4,1.2650,0.7500,-0.0475,-0.1934
handball,switzerland,schweizer-cup,1.40,1,1.4000,0.0000,-1.0000,-2.5000
handball,switzerland,schweizer-cup,1.50,1,1.4700,1.0000,0.4700,1.0000
handball,switzerland,spl-women,1.10,143,1.0402,0.9091,-0.0556,-1.3518
handball,switzerland,spl-women,1.20,34,1.1538,0.9118,0.0524,0.3382
handball,switzerland,spl-women,1.30,21,1.2690,0.7619,-0.0286,-0.1231
handball,switzerland,spl-women,1.40,23,1.4000,0.4783,-0.3304,-0.8261
handball,switzerland,spl-women,1.50,38,1.5000,0.3947,-0.4079,-0.8158
handball,turkey,superlig,1.10,31,1.0510,1.0000,0.0510,1.0000
handball,turkey,superlig,1.20,27,1.1541,0.5926,-0.3244,-2.0516
handball,turkey,superlig,1.30,9,1.2867,0.6667,-0.1433,-0.4961
handball,turkey,superlig,1.40,13,1.3815,0.7692,0.0608,0.1644
