Sport,Country,League Name,Margin,Total Records,Avg. Odd,Success Rate,Money Per Game,Kelly
soccer,scotland,fa-cup,1.50,80,1.3861,0.7375,0.0191,0.0577
soccer,scotland,league-one,1.30,32,1.2363,0.8750,0.0825,0.3459
soccer,scotland,league-one,1.50,48,1.4192,0.7500,0.0642,0.1536
soccer,scotland,league-two,1.30,40,1.2105,0.9000,0.0925,0.4249
soccer,scotland,league-two,1.50,56,1.3904,0.7500,0.0464,0.1096
soccer,scotland,premiership,1.30,82,1.2268,0.8171,0.0055,0.0106
soccer,serbia-and-montenegro,prva-liga,1.30,24,1.1567,1.0000,0.1567,1.0000
soccer,serbia,serbian-cup,1.50,26,1.4085,0.8462,0.1900,0.4695
soccer,serbia,super-liga,1.50,130,1.3881,0.7462,0.0318,0.0920
soccer,slovakia,2-liga-west,1.50,30,1.4317,1.0000,0.4317,1.0000
soccer,slovakia,fortuna-liga,1.50,64,1.4225,0.7500,0.0638,0.1583
soccer,slovakia,slovak-cup,1.30,152,1.1407,0.9145,0.0367,0.3067
soccer,slovakia,slovak-cup,1.50,67,1.3993,0.7164,-0.0085,0.0061
soccer,slovenia,slovenian-cup,1.50,20,1.3855,0.7500,0.0320,0.1015
soccer,south-korea,k-league-classic,1.50,29,1.4169,0.8621,0.2224,0.5312
soccer,spain,laliga,1.50,115,1.4111,0.7652,0.0817,0.1942
soccer,spain,laliga2,1.30,20,1.2650,1.0000,0.2650,1.0000
soccer,spain,primera-division-women,1.30,142,1.1196,0.8944,-0.0032,0.0115
soccer,spain,segunda-division-b-group-1,1.50,33,1.4294,0.7576,0.0803,0.1930
soccer,spain,segunda-division-b-group-4,1.50,33,1.4588,0.7576,0.1097,0.2292
soccer,sweden,allsvenskan,1.50,47,1.4145,0.8936,0.2634,0.6369
soccer,sweden,division-1-norra,1.30,26,1.2285,0.8462,0.0423,0.1728
soccer,sweden,division-1-norra,1.50,62,1.4045,0.9677,0.3581,0.8880
soccer,sweden,division-2-norra-gotaland,1.50,46,1.4180,0.8478,0.2007,0.4838
soccer,sweden,division-2-norra-svealand,1.50,55,1.4131,0.8000,0.1371,0.3158
soccer,sweden,division-2-norrland,1.30,62,1.2137,0.8387,0.0158,0.0840
soccer,sweden,superettan,1.50,55,1.4136,1.0000,0.4136,1.0000
soccer,sweden,svenska-cupen-women,1.30,38,1.1276,0.9211,0.0389,0.3025
soccer,sweden,svenska-cupen,1.50,98,1.4044,0.7245,0.0176,0.0432
soccer,switzerland,1-liga-promotion,1.50,32,1.4034,0.8438,0.1925,0.4565
soccer,switzerland,super-league,1.50,48,1.4108,0.7500,0.0475,0.1415
soccer,switzerland,swiss-cup,1.50,143,1.4014,0.7413,0.0399,0.0967
soccer,tunisia,ligue-professionnelle-1,1.50,54,1.4546,0.8333,0.2093,0.4667
soccer,turkey,super-lig,1.50,143,1.4160,0.7692,0.0897,0.2145
soccer,turkey,tff-1-lig,1.30,42,1.2133,0.8333,0.0050,0.0521
soccer,turkey,tff-1-lig,1.50,83,1.4101,0.9157,0.2920,0.7100
soccer,turkey,tff-3-lig-group-2,1.50,21,1.4552,0.8571,0.2552,0.5433
soccer,turkey,turkish-cup,1.30,35,1.2320,0.8857,0.0886,0.3931
soccer,ukraine,persha-liga,1.50,57,1.3844,0.7895,0.0939,0.2418
soccer,ukraine,premier-league,1.30,236,1.2082,0.8305,0.0060,0.0163
soccer,uruguay,primera-division,1.30,25,1.2720,1.0000,0.2720,1.0000
soccer,uruguay,primera-division,1.50,112,1.4269,0.8571,0.2224,0.5225
soccer,uzbekistan,professional-football-league,1.50,56,1.4004,0.7143,-0.0036,0.0006
soccer,venezuela,primera-division,1.50,31,1.4403,1.0000,0.4403,1.0000
soccer,vietnam,v-league,1.30,21,1.2476,0.8571,0.0662,0.2802
soccer,wales,premier-league,1.30,53,1.2138,1.0000,0.2138,1.0000
soccer,world,club-friendly,1.30,231,1.1829,0.9048,0.0662,0.3839
soccer,world,friendly-international,1.50,153,1.4203,0.7647,0.0816,0.2048
soccer,world,world-cup-u20,1.30,30,1.1933,0.8667,0.0207,0.1770
soccer,world,world-cup-u20,1.50,22,1.3809,0.7273,-0.0064,0.0113
soccer,world,world-cup-women-u17,1.30,20,1.1165,1.0000,0.1165,1.0000
soccer,world,world-cup-women,1.30,24,1.1183,0.9583,0.0667,0.6062
soccer,world,world-cup,1.30,54,1.1935,0.8519,0.0024,0.0863
soccer,world,world-cup,1.50,88,1.4363,1.0000,0.4363,1.0000
volleyball,argentina,serie-a1,1.30,177,1.1442,0.9831,0.1242,0.8655
volleyball,asia,asian-championship,1.30,68,1.1135,0.9412,0.0388,0.4230
volleyball,austria,2-bundesliga-east-women,1.50,26,1.4212,0.7308,0.0308,0.0915
volleyball,austria,2-bundesliga-east,1.30,110,1.1268,0.8909,-0.0055,0.0307
volleyball,austria,2-bundesliga-west,1.30,82,1.1423,0.8780,-0.0089,0.0212
volleyball,austria,avl,1.30,256,1.1211,0.9141,0.0188,0.2042
volleyball,azerbaijan,super-league-women,1.50,24,1.4179,0.7917,0.1096,0.2932
volleyball,belarus,division-a,1.30,24,1.0600,1.0000,0.0600,1.0000
volleyball,brazil,superliga-women,1.50,111,1.3778,0.7477,0.0219,0.0801
volleyball,brazil,superliga,1.50,99,1.4158,0.7778,0.0993,0.2433
volleyball,bulgaria,superliga-women,1.50,20,1.4170,0.8500,0.1990,0.4903
volleyball,china,cvl,1.30,104,1.1715,0.8846,0.0253,0.2120
volleyball,czech-republic,extraliga,1.30,214,1.1501,0.9206,0.0552,0.3915
volleyball,denmark,volleyligaen-women,1.30,161,1.0906,0.9255,0.0081,0.1024
volleyball,denmark,volleyligaen-women,1.50,42,1.4007,0.7857,0.0998,0.2510
volleyball,estonia,meeste-liiga,1.30,35,1.1023,0.9143,0.0017,0.0763
volleyball,europe,cev-cup,1.30,122,1.1452,0.9180,0.0470,0.3537
volleyball,europe,challenge-cup-women,1.50,76,1.3932,0.7632,0.0637,0.1607
volleyball,europe,champions-league-women,1.30,154,1.1374,0.8831,-0.0045,0.0325
volleyball,europe,champions-league-women,1.50,80,1.3990,0.7250,0.0095,0.0358
volleyball,europe,european-championship-u20,1.30,99,1.1516,0.8990,0.0342,0.2328
volleyball,germany,1-bundesliga,1.50,86,1.3867,0.7442,0.0293,0.0827
volleyball,germany,2-bundesliga-north-women,1.50,57,1.4430,0.8772,0.2604,0.6000
volleyball,germany,dvv-cup-women,1.30,37,1.1359,0.9459,0.0708,0.5483
volleyball,greece,a1-women,1.50,82,1.4229,0.8171,0.1573,0.3845
volleyball,greece,greek-cup,1.30,29,1.1414,0.8966,0.0186,0.1648
volleyball,hungary,nb-i-women,1.30,26,1.1385,0.9231,0.0400,0.3675
volleyball,israel,premier-league,1.50,48,1.3683,0.7500,0.0250,0.0713
volleyball,italy,serie-a1-women,1.50,140,1.4050,0.7500,0.0526,0.1327
volleyball,italy,serie-a2,1.50,138,1.4017,0.8406,0.1753,0.4437
volleyball,japan,v-premier-league-women,1.30,109,1.1922,0.8807,0.0521,0.2602
volleyball,norway,eliteserien-women,1.30,43,1.0814,0.9302,-0.0007,0.0731
volleyball,poland,orlen-liga-women,1.50,138,1.4299,0.7246,0.0350,0.0840
volleyball,poland,plusliga,1.30,165,1.1730,0.8606,0.0001,0.0547
volleyball,poland,plusliga,1.50,169,1.3961,0.7633,0.0646,0.1658
volleyball,portugal,1-divisao-women,1.30,89,1.1031,0.9213,0.0076,0.1588
volleyball,qatar,federation-cup,1.30,23,1.1187,0.9565,0.0652,0.5902
volleyball,romania,divizia-a1,1.30,183,1.1596,0.9126,0.0536,0.3648
volleyball,russia,superleague-women,1.30,265,1.1182,0.9019,0.0028,0.0715
volleyball,russia,superleague,1.30,310,1.1775,0.8548,0.0052,0.0370
volleyball,russia,superleague,1.50,151,1.4059,0.7351,0.0320,0.0825
volleyball,russia,victory-cup-women,1.30,40,1.1320,0.9000,0.0135,0.1424
volleyball,russia,vysshaya-league,1.50,135,1.3947,0.7556,0.0575,0.1363
volleyball,serbia,liga-women,1.30,214,1.1098,0.9065,0.0006,0.0555
volleyball,serbia,liga-women,1.50,105,1.4049,0.7238,0.0170,0.0416
volleyball,serbia,liga,1.30,196,1.1221,0.9337,0.0440,0.3904
volleyball,serbia,serbia-cup-women,1.30,24,1.1029,0.9167,-0.0017,0.1070
volleyball,slovakia,extraliga-women,1.30,51,1.0906,0.9216,0.0037,0.0558
volleyball,slovenia,1-dol-women,1.30,149,1.1081,0.9128,0.0086,0.1053
volleyball,slovenia,1-dol,1.30,239,1.1100,0.9121,0.0059,0.1130
volleyball,slovenia,1-dol,1.50,83,1.4100,0.7831,0.0954,0.2542
volleyball,south-korea,volleyball-league,1.30,171,1.1808,0.9123,0.0785,0.4272
volleyball,south-korea,volleyball-league,1.50,127,1.3798,0.7638,0.0632,0.1418
volleyball,spain,superliga,1.50,73,1.3912,0.7945,0.1019,0.2693
volleyball,sweden,elitserien-women,1.50,66,1.4200,0.7273,0.0315,0.0779
volleyball,sweden,elitserien,1.30,214,1.1139,0.9393,0.0373,0.4060
volleyball,turkey,division-1-women,1.30,362,1.0884,0.9227,-0.0028,0.0474
volleyball,turkey,division-1,1.50,137,1.3957,0.7372,0.0303,0.0731
volleyball,turkey,turkish-cup-women,1.30,29,1.0897,0.9310,0.0172,0.1618
volleyball,turkey,turkish-cup,1.30,24,1.1321,0.9583,0.0875,0.6429
volleyball,ukraine,superleague-women,1.30,91,1.0975,0.9670,0.0595,0.6288
volleyball,ukraine,superleague-women,1.50,24,1.4171,0.7917,0.1383,0.2922
volleyball,ukraine,superleague,1.50,29,1.3714,0.7586,0.0272,0.1087
volleyball,world,club-friendly,1.30,43,1.1891,0.9070,0.0728,0.4150
volleyball,world,olympic-games,1.30,42,1.0971,0.9286,0.0236,0.1933
volleyball,world,olympic-games,1.50,21,1.4086,1.0000,0.4086,1.0000
volleyball,world,pan-american-cup,1.30,23,1.1217,0.9130,0.0139,0.1988
volleyball,world,world-championship-u19,1.30,26,1.1585,0.9231,0.0692,0.4376
volleyball,world,world-championship-u21,1.50,41,1.4139,0.7561,0.0715,0.1668
volleyball,world,world-championship-women,1.50,36,1.4050,0.7500,0.0467,0.1327
volleyball,world,world-championship,1.50,48,1.3588,0.8125,0.0975,0.2899
volleyball,world,world-cup,1.50,22,1.3827,0.8182,0.1227,0.3431
volleyball,world,world-grand-prix-women,1.50,80,1.4098,0.7250,0.0195,0.0539
water-polo,europe,champions-league,1.30,126,1.1179,0.9286,0.0300,0.3225
water-polo,italy,a1,1.30,144,1.1025,0.9236,0.0163,0.1784
water-polo,italy,a1,1.50,44,1.3836,0.8409,0.1620,0.4262
water-polo,world,olympic-games-women,1.30,40,1.1130,0.9250,0.0170,0.2613
water-polo,world,world-championship,1.30,26,1.0881,0.9615,0.0454,0.5249
water-polo,world,world-league-women,1.30,56,1.1159,0.9107,0.0118,0.1403
