LeagueId,NoData,Bet,Score
2056,1,1,1.0
3781,15,1,0.9333333333333333
3781,10,2,0.9
2950,9,1,0.6666666666666666
2950,5,2,0.8
2623,10,1,0.0
2623,5,2,0.6
3510,1,1,1.0
3356,2,1,1.0
3356,1,2,0.0
3545,8,1,0.875
3545,1,2,1.0
3187,11,1,0.6363636363636364
3187,6,2,0.3333333333333333
3360,15,1,0.8
3360,1,2,1.0
2483,3,1,0.0
2483,4,2,1.0
3075,13,1,0.6923076923076923
3075,3,2,0.3333333333333333
2225,3,1,0.3333333333333333
2225,1,2,1.0
2723,1,1,1.0
2723,2,2,0.0
3012,2,1,0.5
3734,4,1,1.0
3829,20,1,0.75
3829,3,2,0.6666666666666666
3834,4,1,0.75
3834,2,2,0.5
2985,16,1,0.8125
2985,8,2,0.75
2772,1,2,0.0
2290,2,1,0.0
2290,11,2,0.7272727272727273
3731,3,1,1.0
3731,3,2,0.6666666666666666
2159,3,2,0.6666666666666666
3273,5,1,0.8
2555,1,2,0.0
3100,7,1,0.0
2338,1,1,1.0
2338,1,2,1.0
2082,1,2,1.0
2689,2,1,1.0
3820,6,1,0.6666666666666666
3820,3,2,0.6666666666666666
3337,3,1,0.0
3143,3,1,1.0
3143,3,2,0.6666666666666666
2639,1,1,1.0
2639,2,2,1.0
3342,6,1,0.6666666666666666
2807,1,1,1.0
3566,3,1,0.6666666666666666
3566,2,2,1.0
3155,7,1,0.0
3155,6,2,0.6666666666666666
3759,1,1,1.0
3664,6,1,0.6666666666666666
3664,2,2,1.0
3468,2,1,0.5
3468,1,2,0.0
3638,10,1,0.7
3638,5,2,0.0
3244,3,1,1.0
3244,5,2,0.8
3520,7,1,0.7142857142857143
3520,1,2,1.0
3827,2,1,1.0
3827,1,2,1.0
2799,7,1,0.7142857142857143
2799,9,2,0.6666666666666666
3275,1,1,1.0
3275,3,2,0.3333333333333333
3425,2,1,1.0
3425,2,2,1.0
2203,7,2,0.8571428571428571
3751,3,1,0.3333333333333333
3751,5,2,1.0
2341,1,2,1.0
3488,19,1,0.8421052631578947
3488,21,2,0.5238095238095238
2542,2,1,1.0
2542,5,2,0.4
3789,2,1,1.0
2664,3,2,0.6666666666666666
2608,2,1,1.0
2608,1,2,1.0
3167,5,1,0.8
3167,1,2,1.0
2198,1,1,0.0
2198,3,2,0.6666666666666666
2941,4,1,0.75
2279,2,2,1.0
3427,3,1,0.6666666666666666
2970,3,1,0.6666666666666666
2970,3,2,0.6666666666666666
2919,4,1,1.0
2919,1,2,0.0
3132,5,1,0.6
3132,4,2,1.0
2539,3,1,1.0
2539,4,2,0.75
3667,5,1,0.8
3667,4,2,1.0
2944,3,1,0.6666666666666666
2944,1,2,1.0
3567,5,1,0.6
3567,1,2,1.0
3683,13,1,0.6923076923076923
3683,7,2,0.7142857142857143
2886,11,1,0.6363636363636364
2886,7,2,0.7142857142857143
2636,2,1,1.0
2223,3,1,1.0
2223,1,2,1.0
3810,3,1,0.6666666666666666
3810,3,2,1.0
3836,7,1,0.42857142857142855
3836,5,2,0.6
3576,5,1,0.6
2380,2,1,1.0
2380,3,2,1.0
3614,7,1,0.5714285714285714
3318,1,1,0.0
3318,4,2,0.75
2597,7,1,0.7142857142857143
2112,1,1,1.0
2112,1,2,1.0
3226,4,1,0.5
3226,2,2,1.0
3457,1,1,0.0
2050,6,2,0.6666666666666666
3358,3,1,1.0
3358,2,2,0.5
3224,5,1,0.8
3224,4,2,1.0
3850,8,1,0.5
3850,3,2,0.6666666666666666
3292,1,1,1.0
2988,2,1,0.5
2988,1,2,1.0
3367,2,1,1.0
3367,1,2,0.0
3115,9,1,0.7777777777777778
3115,7,2,0.7142857142857143
3649,7,1,0.8571428571428571
3649,9,2,0.8888888888888888
3408,1,1,1.0
3408,3,2,1.0
2646,8,1,0.0
2646,13,2,0.7692307692307693
3234,1,1,1.0
2334,6,2,0.8333333333333334
2635,3,1,0.0
2635,3,2,1.0
3007,10,1,0.4
3007,11,2,0.9090909090909091
3073,4,1,0.75
3073,4,2,0.75
3600,7,1,0.7142857142857143
3600,2,2,1.0
3163,8,1,0.625
3163,4,2,0.75
2142,1,2,0.0
2274,1,1,0.0
2274,1,2,1.0
2609,1,1,1.0
2609,2,2,0.0
2940,4,1,1.0
3061,1,1,1.0
3525,1,1,1.0
3737,16,1,0.75
3737,11,2,0.5454545454545454
3341,6,1,0.5
2067,2,1,0.0
2067,2,2,1.0
3107,1,1,1.0
3107,5,2,0.8
2006,1,1,1.0
2006,2,2,1.0
3584,1,1,0.0
3584,1,2,1.0
2715,14,1,0.7857142857142857
2715,1,2,1.0
3859,1,1,1.0
3175,2,1,0.5
2060,1,1,1.0
2060,1,2,0.0
2474,3,1,0.0
2474,3,2,0.6666666666666666
2574,1,1,1.0
2574,1,2,1.0
3126,3,1,0.6666666666666666
3126,4,2,0.75
3168,2,1,0.0
2449,1,2,0.0
3241,12,1,0.8333333333333334
3241,1,2,0.0
3615,1,2,0.0
3678,5,1,0.8
3192,7,1,0.7142857142857143
3192,5,2,0.4
3705,1,1,1.0
3191,14,1,0.8571428571428571
3191,1,2,1.0
2674,4,1,1.0
3634,3,1,0.0
3634,1,2,0.0
3550,3,1,0.3333333333333333
3550,1,2,0.0
3157,14,1,0.6428571428571429
3157,4,2,0.5
2169,4,2,0.75
2538,1,1,1.0
2538,1,2,1.0
2990,2,1,1.0
2990,1,2,1.0
2949,2,1,1.0
2949,2,2,0.5
3129,3,1,1.0
3129,2,2,1.0
3140,6,1,0.16666666666666666
2596,22,1,0.5454545454545454
2596,1,2,1.0
3207,12,1,0.6666666666666666
3207,9,2,0.6666666666666666
3011,4,1,0.75
3011,2,2,0.5
3213,7,1,0.7142857142857143
3213,2,2,1.0
3611,1,1,1.0
3611,2,2,0.5
2774,3,1,0.0
2774,1,2,1.0
2640,2,1,0.5
2640,2,2,1.0
3792,1,1,1.0
2428,1,1,1.0
2141,1,2,1.0
3153,1,1,1.0
3153,2,2,0.5
3357,5,1,1.0
3698,1,1,1.0
3698,2,2,1.0
3619,1,1,0.0
3619,2,2,1.0
2630,15,1,0.8
2630,3,2,0.6666666666666666
3063,2,1,1.0
3063,4,2,0.5
3307,10,1,0.0
3307,4,2,1.0
2471,3,2,0.6666666666666666
2467,2,2,1.0
3605,1,2,0.0
3725,2,2,1.0
2546,1,1,0.0
3404,4,1,0.0
3404,1,2,1.0
2309,6,2,0.8333333333333334
2479,2,1,1.0
2479,7,2,0.5714285714285714
2862,3,1,0.3333333333333333
2862,2,2,1.0
3233,1,1,1.0
3839,5,1,0.8
3839,6,2,0.5
3370,2,1,0.5
3370,3,2,0.6666666666666666
3274,4,1,0.0
3274,2,2,1.0
2059,4,1,0.0
3035,1,1,1.0
3035,1,2,0.0
2518,3,1,1.0
2518,1,2,1.0
3431,1,1,0.0
3431,1,2,1.0
3374,7,1,1.0
3374,5,2,0.8
2139,1,1,1.0
2139,2,2,1.0
2637,4,1,0.5
2637,1,2,0.0
2245,1,2,0.0
2473,2,1,1.0
2473,1,2,1.0
3099,1,1,1.0
2782,1,1,0.0
3824,1,1,1.0
3824,2,2,0.0
3070,2,1,1.0
3070,3,2,0.3333333333333333
2797,2,1,1.0
2797,4,2,0.75
2423,2,2,0.5
2675,2,1,1.0
3097,4,1,0.5
3097,3,2,1.0
2731,2,1,1.0
2303,2,2,0.5
3847,2,1,1.0
3528,16,1,0.8125
3528,1,2,0.0
3726,3,1,0.3333333333333333
3726,1,2,0.0
3040,2,1,1.0
3040,2,2,1.0
3122,1,1,1.0
3122,1,2,0.0
2945,6,1,0.5
2945,1,2,1.0
3565,7,1,0.5714285714285714
2701,1,1,1.0
2701,1,2,1.0
2764,2,1,0.5
2764,2,2,1.0
2781,1,2,1.0
3640,7,1,0.7142857142857143
3640,2,2,0.5
2816,1,1,0.0
3248,7,1,0.0
3248,4,2,1.0
3629,3,1,1.0
3629,4,2,0.5
3034,11,1,0.7272727272727273
3772,7,1,0.5714285714285714
3772,7,2,0.7142857142857143
2007,1,2,1.0
2346,2,2,0.0
3459,1,2,1.0
2570,2,1,0.0
2570,1,2,1.0
2367,1,2,0.0
3798,1,2,0.0
3521,18,1,0.6666666666666666
3521,1,2,1.0
2485,1,1,1.0
3377,4,2,0.5
2095,1,1,1.0
3049,4,1,0.25
1942,1,1,1.0
1942,3,2,0.6666666666666666
2387,3,2,0.6666666666666666
3838,2,1,1.0
2695,3,1,0.0
3223,3,1,0.6666666666666666
3223,2,2,0.5
3782,1,1,0.0
3782,2,2,0.0
2662,3,1,1.0
2662,9,2,0.6666666666666666
3534,9,1,0.6666666666666666
2543,4,1,1.0
2543,6,2,0.6666666666666666
2126,2,2,0.5
2540,2,1,1.0
2540,4,2,1.0
2775,4,1,0.0
2775,2,2,0.0
1966,1,2,0.0
3627,3,1,1.0
2304,2,1,0.0
2304,1,2,1.0
2085,1,2,1.0
2092,2,1,0.5
2092,1,2,1.0
1982,1,2,1.0
2734,2,2,1.0
3597,1,1,1.0
3597,3,2,0.6666666666666666
1937,1,2,1.0
2392,2,2,1.0
2790,1,1,1.0
2790,1,2,0.0
2680,1,1,1.0
2680,2,2,0.5
3840,1,1,1.0
3840,1,2,0.0
2771,2,1,0.5
2771,1,2,0.0
2800,2,1,0.5
2753,9,1,0.5555555555555556
2753,2,2,0.5
2100,3,2,0.6666666666666666
3531,8,1,0.625
2527,1,1,1.0
3446,3,1,0.6666666666666666
3645,1,1,0.0
3395,6,1,1.0
3395,2,2,0.5
3301,2,2,0.5
2612,4,1,0.0
2884,2,1,1.0
2948,4,1,0.75
2948,3,2,0.3333333333333333
3822,2,1,1.0
3822,2,2,0.5
2027,1,2,1.0
2843,1,2,1.0
3346,4,1,0.0
3346,3,2,0.3333333333333333
3622,1,2,0.0
3219,2,1,0.5
3219,3,2,1.0
3616,2,1,1.0
3616,3,2,0.6666666666666666
3549,1,1,0.0
3522,14,1,0.8571428571428571
2931,6,1,0.8333333333333334
2931,5,2,1.0
2161,1,2,0.0
2456,1,1,1.0
2456,1,2,1.0
3628,1,1,1.0
3628,2,2,0.5
2210,5,1,0.8
2239,5,1,0.6
2239,4,2,1.0
2666,1,1,0.0
2666,2,2,0.5
2019,4,2,0.75
3306,9,1,0.0
3306,1,2,1.0
3409,3,1,1.0
3409,3,2,0.3333333333333333
2576,1,2,1.0
2530,1,1,1.0
2297,1,1,0.0
2632,3,1,0.6666666666666666
2632,4,2,1.0
3793,1,1,1.0
3793,1,2,0.0
2224,2,1,1.0
2224,1,2,1.0
1963,2,1,1.0
1963,1,2,1.0
2381,1,1,1.0
2381,2,2,1.0
3120,3,1,0.3333333333333333
3120,1,2,1.0
2600,2,1,1.0
2600,1,2,1.0
3269,4,1,0.5
3269,1,2,1.0
3466,1,1,1.0
3247,1,1,1.0
3247,3,2,0.6666666666666666
3072,1,2,1.0
2752,1,1,0.0
2752,2,2,0.5
2150,1,1,1.0
3052,4,1,0.25
3052,6,2,0.16666666666666666
2801,3,1,0.6666666666666666
2801,1,2,1.0
2134,2,2,1.0
2729,2,2,1.0
3230,1,1,1.0
2011,9,2,0.7777777777777778
3386,1,2,1.0
3238,2,1,1.0
3091,1,2,0.0
2271,2,2,0.5
3618,2,1,1.0
3618,4,2,0.75
2989,6,1,0.8333333333333334
2989,3,2,0.3333333333333333
3823,2,1,1.0
3823,4,2,1.0
3322,1,1,0.0
3322,9,2,0.6666666666666666
3639,1,1,1.0
3277,1,1,1.0
3277,1,2,0.0
2164,2,1,1.0
3239,1,1,1.0
3239,2,2,1.0
2237,1,2,1.0
1990,1,2,1.0
3420,2,2,1.0
3391,6,1,0.8333333333333334
3391,3,2,0.6666666666666666
2335,1,1,1.0
2335,1,2,1.0
1992,1,1,0.0
1992,1,2,1.0
3422,2,1,0.5
2009,1,2,0.0
2898,1,1,0.0
2898,1,2,1.0
3062,1,2,1.0
2178,2,2,1.0
3470,3,1,0.6666666666666666
3470,2,2,1.0
2042,1,1,1.0
3231,2,1,1.0
3684,1,2,1.0
2870,1,1,1.0
2562,1,1,0.0
2562,1,2,0.0
3766,2,1,0.5
3723,2,1,1.0
3723,5,2,0.8
3498,1,1,1.0
3596,1,1,1.0
3596,3,2,0.6666666666666666
2872,2,1,0.5
2244,2,2,0.5
2550,4,2,0.5
3609,1,2,1.0
2422,2,2,1.0
3739,4,1,0.5
3739,2,2,0.5
3813,2,1,1.0
2616,2,1,1.0
2616,1,2,0.0
2730,4,1,0.5
2730,2,2,0.5
2207,3,2,0.6666666666666666
3214,2,1,0.5
3214,1,2,1.0
2328,1,1,0.0
2328,1,2,1.0
2952,1,1,1.0
2952,2,2,0.5
3260,2,1,0.5
3308,3,1,0.0
3308,2,2,0.5
3547,1,1,1.0
3547,1,2,1.0
3560,5,1,0.8
3560,4,2,0.5
2803,1,1,1.0
2803,4,2,0.5
2531,1,1,1.0
2531,3,2,1.0
3022,1,1,1.0
3022,1,2,1.0
2746,3,1,1.0
2746,2,2,1.0
3222,2,1,1.0
3222,3,2,1.0
3778,3,2,0.3333333333333333
3375,1,1,1.0
3375,1,2,1.0
3494,1,1,0.0
3494,2,2,0.5
2791,10,1,0.8
2791,4,2,0.75
3651,2,2,1.0
3278,1,2,0.0
3450,2,1,0.5
3450,1,2,1.0
3365,1,2,1.0
2018,3,2,1.0
3429,2,1,1.0
3429,3,2,0.6666666666666666
2997,2,1,1.0
2997,3,2,1.0
2713,3,1,1.0
2713,3,2,0.3333333333333333
3728,1,1,1.0
3582,2,1,1.0
2315,2,2,1.0
3027,4,1,0.75
3027,1,2,0.0
2163,1,2,1.0
2853,2,1,1.0
2853,1,2,1.0
3655,1,1,0.0
2932,2,2,1.0
2541,1,1,1.0
2541,3,2,0.3333333333333333
2598,1,1,1.0
2788,5,1,0.0
3261,3,1,0.6666666666666666
3617,3,2,0.6666666666666666
2436,4,1,1.0
3080,1,1,0.0
3080,4,2,0.5
3196,5,1,0.2
2587,3,2,1.0
3471,2,1,1.0
3355,1,1,1.0
3355,1,2,1.0
3405,4,1,0.75
3405,1,2,1.0
3568,2,1,0.0
2250,1,2,0.0
2314,2,2,1.0
2451,4,2,1.0
1956,2,2,0.5
2590,1,1,1.0
2754,1,2,1.0
1964,3,2,1.0
3240,2,2,0.5
3382,3,2,0.6666666666666666
2580,1,2,1.0
3330,1,2,1.0
2365,2,1,1.0
2365,1,2,1.0
2016,2,2,0.5
3209,1,1,1.0
3209,1,2,1.0
2716,2,1,0.0
2716,1,2,0.0
2416,1,2,0.0
2080,1,1,1.0
2199,1,2,1.0
3642,2,1,0.5
3642,1,2,0.0
2513,1,1,1.0
2104,1,2,1.0
3855,3,1,0.6666666666666666
3855,3,2,0.6666666666666666
2343,3,1,0.0
2343,4,2,0.5
2254,1,2,1.0
2366,2,1,0.5
2366,1,2,0.0
3095,4,1,0.75
2421,1,2,1.0
3543,1,1,1.0
2810,1,1,1.0
2810,1,2,0.0
3432,1,1,0.0
3432,1,2,1.0
2571,2,2,0.0
2953,3,2,0.6666666666666666
2826,3,1,0.6666666666666666
2826,1,2,1.0
2708,2,1,1.0
2439,2,1,1.0
3841,1,1,1.0
3841,1,2,1.0
2798,1,1,1.0
2868,1,1,0.0
2868,2,2,1.0
2728,4,1,0.5
2728,2,2,0.0
2147,3,1,1.0
2147,1,2,1.0
3046,3,1,0.6666666666666666
3546,2,1,1.0
1996,2,2,1.0
3787,1,1,1.0
3787,2,2,0.5
2168,1,2,1.0
3712,1,1,1.0
2088,3,2,0.3333333333333333
2547,1,1,1.0
2894,1,1,1.0
2894,2,2,1.0
3350,1,1,0.0
3350,1,2,1.0
3837,1,1,1.0
2589,3,1,0.0
3293,1,2,1.0
2431,2,1,0.0
3393,2,1,1.0
2484,1,2,1.0
1928,1,1,1.0
1928,3,2,1.0
2211,1,1,1.0
2211,1,2,0.0
3286,3,2,1.0
2101,2,1,0.5
2519,1,1,1.0
2252,1,2,1.0
1995,1,2,1.0
2661,1,1,1.0
2661,1,2,1.0
3857,2,1,1.0
3442,3,1,0.3333333333333333
3442,2,2,1.0
2111,1,2,0.0
3412,1,1,1.0
3668,4,1,0.5
2697,2,1,0.0
3134,4,1,0.5
3045,3,1,0.6666666666666666
3045,1,2,1.0
3815,2,1,0.5
3815,3,2,1.0
2604,3,2,0.6666666666666666
2591,1,1,1.0
2591,2,2,0.5
3735,2,1,0.5
3184,1,1,1.0
3771,1,2,1.0
3816,1,1,1.0
2629,1,1,1.0
2629,1,2,1.0
2994,1,1,1.0
2275,1,2,0.0
3569,1,1,1.0
2294,1,1,0.0
3666,1,2,1.0
2229,1,2,1.0
2087,1,1,1.0
2087,1,2,0.0
3298,2,1,0.0
2058,1,1,1.0
2313,1,2,1.0
3729,4,1,1.0
2289,2,2,1.0
3831,1,1,0.0
2165,2,1,1.0
2165,3,2,1.0
2438,1,2,1.0
2599,3,1,0.0
2599,1,2,1.0
1993,1,2,1.0
3686,1,1,0.0
3414,1,1,1.0
3414,1,2,0.0
3057,1,2,1.0
1935,1,2,0.0
2879,1,1,1.0
2784,2,1,0.0
3791,1,1,0.0
2326,1,1,1.0
2418,1,2,1.0
3152,1,2,1.0
2776,1,1,1.0
3440,2,1,1.0
3552,2,1,1.0
3557,4,1,0.5
3557,1,2,1.0
3064,1,2,0.0
3814,1,1,1.0
2926,1,2,0.0
2610,1,1,1.0
2610,1,2,0.0
1940,1,2,1.0
3178,3,1,1.0
3178,1,2,1.0
3290,1,1,1.0
3079,1,1,0.0
3279,1,2,1.0
2310,1,1,1.0
2842,1,2,1.0
3602,2,2,0.5
3158,1,1,0.0
3158,1,2,1.0
2405,2,1,1.0
2979,2,1,1.0
2900,1,1,0.0
2108,1,2,1.0
2253,1,2,1.0
3130,1,2,0.0
2205,1,2,1.0
3339,1,1,1.0
2696,2,1,0.0
2551,1,1,1.0
2551,1,2,1.0
3288,3,1,0.6666666666666666
3288,2,2,0.5
2288,1,2,1.0
3014,1,2,0.0
3037,1,1,1.0
3037,1,2,1.0
2548,1,2,0.0
2496,3,2,0.6666666666666666
3438,1,1,0.0
2440,1,1,0.0
3811,1,1,1.0
3572,1,1,1.0
2083,2,2,1.0
2324,1,2,1.0
3044,1,1,1.0
3291,1,1,0.0
3111,2,1,0.0
2278,1,2,0.0
2669,1,1,1.0
2242,2,2,1.0
2492,4,1,0.0
2942,2,1,0.0
3509,1,1,1.0
3433,1,2,0.0
2032,1,2,0.0
3553,1,1,0.0
2658,1,1,1.0
1988,2,2,1.0
2924,1,1,0.0
2924,1,2,1.0
3671,1,1,0.0
3647,1,1,1.0
2838,2,1,1.0
2838,1,2,1.0
3396,1,1,1.0
2286,2,2,1.0
2792,1,1,1.0
3351,1,1,1.0
2441,1,2,0.0
2123,2,2,1.0
2220,1,2,1.0
2488,1,2,1.0
3124,1,1,0.0
3124,1,2,1.0
2273,1,1,1.0
3749,2,1,0.0
3641,1,1,0.0
2127,3,2,1.0
3285,1,1,0.0
3276,1,2,0.0
3606,1,1,1.0
2417,2,2,0.5
2533,1,1,0.0
3066,1,1,1.0
3066,2,2,1.0
2903,2,2,0.0
3746,1,2,1.0
3289,1,2,1.0
2351,1,0,1.0
2160,2,2,1.0
2043,1,1,1.0
2043,1,2,1.0
2389,1,2,0.0
3406,2,1,1.0
2617,1,1,1.0
2468,2,2,1.0
2516,1,1,1.0
2615,1,1,1.0
3001,1,2,0.0
3801,1,1,1.0
3801,1,2,0.0
3144,1,2,1.0
3643,1,2,1.0
3860,1,1,1.0
2745,1,1,0.0
2176,1,1,0.0
2607,1,1,1.0
2292,1,2,0.0
3089,1,2,0.0
1951,1,1,1.0
2149,1,2,1.0
3818,1,2,1.0
2262,1,2,1.0
2233,1,2,0.0
2349,1,0,1.0
3669,1,1,1.0
3363,2,1,0.5
2899,1,1,1.0
3764,2,2,0.5
2691,1,1,1.0
2236,1,2,1.0
2089,1,2,1.0
2679,1,1,1.0
2568,1,1,1.0
2263,1,2,1.0
2804,1,1,0.0
2804,1,2,1.0
2809,1,2,1.0
2410,1,2,0.0
3229,1,1,1.0
3851,1,1,1.0
2935,1,1,1.0
2388,1,2,1.0
2197,1,2,1.0
3283,1,2,1.0
3503,1,1,0.0
3542,1,1,0.0
3295,1,2,1.0
3785,1,1,1.0
3828,1,1,1.0
