LeagueId,NoData,Bet,Score
2718,2,2,0.0
2944,4,1,0.5
2944,1,2,0.0
3469,1,1,0.0
3469,1,2,1.0
3690,9,1,0.5555555555555556
3690,2,2,0.5
2667,4,2,1.0
3080,1,1,1.0
3080,2,2,1.0
3618,4,1,0.75
3395,3,1,1.0
3395,1,2,1.0
3841,1,1,0.0
3841,3,2,0.6666666666666666
3414,2,1,1.0
3414,1,2,0.0
3233,3,1,0.6666666666666666
2271,1,2,1.0
3423,5,1,0.4
3423,3,2,0.6666666666666666
3270,6,1,0.6666666666666666
3270,5,2,0.6
3435,1,1,0.0
3435,1,2,1.0
2995,13,1,0.46153846153846156
2995,4,2,0.75
2810,1,1,1.0
3000,1,1,1.0
3000,1,2,1.0
2980,3,1,1.0
2980,1,2,1.0
2617,1,0,1.0
3712,1,1,1.0
3712,1,2,1.0
3162,12,1,0.5
3162,10,2,0.6
3669,1,1,1.0
3640,4,1,0.25
3640,2,2,0.5
3040,5,1,0.6
3323,9,1,0.5555555555555556
3323,1,2,1.0
3654,5,1,0.8
3654,1,2,1.0
2769,4,1,0.75
2769,4,2,0.25
3288,4,1,0.5
3369,5,1,0.8
3369,3,2,0.3333333333333333
3302,2,1,0.0
3280,3,1,0.3333333333333333
3776,1,2,0.0
3120,2,1,0.0
3120,4,2,0.5
3828,2,1,0.0
3828,2,2,0.5
3184,3,1,0.0
3184,3,2,0.6666666666666666
3403,2,1,1.0
3403,1,2,0.0
2753,2,2,0.5
3592,8,1,0.0
3592,6,2,0.8333333333333334
3227,1,1,0.0
3166,2,1,1.0
3166,6,2,0.6666666666666666
3062,1,2,1.0
2648,2,2,0.5
3830,7,1,0.5714285714285714
3830,2,2,0.0
3411,3,1,1.0
3411,1,2,0.0
3694,4,1,0.5
3694,4,2,0.75
3363,1,1,0.0
3363,1,2,1.0
2710,7,2,0.5714285714285714
3225,2,1,0.0
3225,4,2,0.5
3296,2,1,0.5
3296,2,2,0.5
3497,19,1,0.5789473684210527
3430,1,1,1.0
3430,2,2,0.5
2786,1,1,0.0
3739,2,1,1.0
3739,3,2,1.0
2947,2,1,1.0
3429,5,1,0.6
3429,1,2,1.0
2665,1,1,1.0
2665,1,2,0.0
3427,5,1,0.6
3264,3,1,1.0
3264,2,2,0.5
2924,1,1,1.0
2924,1,2,1.0
3231,3,2,0.6666666666666666
3614,3,1,0.3333333333333333
3614,1,2,1.0
3200,1,1,1.0
2698,3,2,0.6666666666666666
3261,3,1,1.0
3261,1,2,1.0
3652,2,1,1.0
3652,1,2,0.0
3794,1,1,1.0
3794,1,2,1.0
2612,1,2,1.0
2223,1,2,1.0
2897,2,1,1.0
2897,3,2,1.0
3260,2,1,1.0
3408,3,1,0.6666666666666666
3408,2,2,0.0
2814,5,1,0.2
2814,1,2,1.0
3125,5,1,0.4
3125,4,2,0.5
2970,2,2,0.5
2169,1,0,1.0
2789,1,1,1.0
2987,3,1,0.6666666666666666
2987,2,2,0.0
3129,1,1,1.0
3129,1,2,1.0
3219,7,1,0.14285714285714285
3219,3,2,1.0
3722,5,1,0.2
3722,3,2,0.3333333333333333
3019,7,1,0.5714285714285714
3019,2,2,0.5
3259,1,1,1.0
3259,3,2,0.3333333333333333
2999,2,1,0.5
3099,1,2,0.0
2941,4,1,1.0
3267,7,1,0.5714285714285714
3267,1,2,1.0
3502,5,1,0.4
3229,1,1,1.0
3229,2,2,1.0
2788,2,1,0.0
2788,2,2,0.5
3581,2,2,1.0
2644,1,2,1.0
3344,3,1,0.3333333333333333
3344,1,2,1.0
3691,7,1,0.5714285714285714
3691,5,2,0.8
2819,3,1,0.6666666666666666
2819,2,2,0.5
3706,1,2,1.0
3234,1,1,0.0
2896,1,1,1.0
3191,5,1,0.4
3191,4,2,0.5
3254,3,1,1.0
3254,1,2,0.0
2808,1,2,1.0
3710,12,1,0.6666666666666666
3710,5,2,0.8
2827,1,1,1.0
2827,1,2,0.0
3406,1,1,1.0
2719,3,2,0.6666666666666666
3463,1,2,1.0
3096,1,1,0.0
3293,2,1,0.5
3282,1,1,1.0
2692,1,2,0.0
3655,1,1,1.0
3655,2,2,1.0
1928,1,2,0.0
2536,1,0,0.0
2797,4,1,1.0
2797,5,2,0.2
3379,1,1,0.0
3278,2,1,0.0
3278,1,2,0.0
3605,1,1,1.0
3605,3,2,0.0
2775,2,1,0.0
2775,3,2,0.3333333333333333
3091,1,1,1.0
3719,1,1,1.0
3719,1,2,1.0
3112,2,1,0.5
3514,4,1,0.75
3466,2,1,0.5
3466,1,2,1.0
3666,1,1,1.0
3666,2,2,0.0
3528,5,1,0.6
2752,3,1,0.0
2752,2,2,0.5
2802,1,1,1.0
2809,2,1,0.0
3726,2,1,0.0
3726,2,2,1.0
2979,1,1,0.0
3382,2,1,0.5
3382,2,2,0.0
3465,5,1,0.2
3465,1,2,1.0
3520,3,1,0.3333333333333333
2919,1,2,0.0
3551,1,1,0.0
3551,1,2,1.0
2879,2,1,0.0
2879,1,2,0.0
3421,5,1,0.2
2646,1,1,1.0
2646,3,2,0.6666666666666666
3432,1,2,1.0
3507,1,1,0.0
2938,7,1,0.5714285714285714
2938,4,2,0.5
3766,2,1,0.5
3641,1,2,1.0
3734,2,2,0.5
2567,1,2,0.0
2853,1,1,1.0
2853,2,2,1.0
2960,1,1,0.0
3438,3,1,0.0
2965,1,1,1.0
2884,2,1,0.5
2898,2,1,0.5
2898,1,2,1.0
3046,2,1,1.0
3060,1,2,0.0
2680,1,2,1.0
3271,2,1,0.5
3271,1,2,1.0
3399,3,1,0.6666666666666666
3399,2,2,0.5
3813,1,2,1.0
2821,1,1,1.0
2909,1,1,0.0
2909,3,2,1.0
3095,3,1,0.6666666666666666
3095,1,2,1.0
2714,1,2,1.0
3729,4,1,0.25
3412,4,1,0.5
3412,1,2,1.0
2868,2,2,0.5
3587,3,2,1.0
2595,1,2,0.0
3100,1,1,0.0
3100,1,2,0.0
3044,2,1,0.5
3044,2,2,0.0
2959,3,2,0.6666666666666666
3042,1,1,0.0
3042,1,2,0.0
3447,1,2,0.0
3595,1,1,0.0
3595,1,2,0.0
2838,2,2,1.0
3628,3,1,0.3333333333333333
3856,1,2,1.0
3224,5,2,0.4
3840,2,1,0.5
3840,1,2,1.0
3053,3,1,0.6666666666666666
3555,1,1,1.0
3274,4,1,0.0
3274,1,2,1.0
3653,1,1,1.0
2914,4,1,1.0
2914,2,2,1.0
2729,1,1,0.0
2729,1,2,0.0
3569,3,1,0.0
2019,1,0,1.0
3596,2,1,0.5
3071,1,1,1.0
2722,3,2,1.0
3130,2,2,1.0
2553,4,2,0.75
2927,2,1,0.0
2927,1,2,0.0
3793,1,1,0.0
2524,2,2,0.5
3736,1,1,1.0
3542,1,1,1.0
2755,1,2,0.0
2165,1,2,0.0
3156,1,1,1.0
3617,1,1,1.0
2366,1,1,0.0
3741,2,1,1.0
3121,3,1,0.3333333333333333
3121,1,2,0.0
3134,1,1,1.0
3134,4,2,0.25
3597,1,1,1.0
3847,1,2,1.0
2942,1,2,0.0
2685,4,2,0.5
2820,3,1,1.0
3185,1,1,1.0
3297,1,2,1.0
3262,2,1,0.0
3238,1,2,1.0
2784,2,2,0.5
3425,2,1,0.5
3731,2,1,0.5
3731,2,2,1.0
3608,1,1,0.0
3608,1,2,0.0
2862,2,2,0.0
3113,4,1,0.5
3434,1,1,1.0
2800,1,1,1.0
3684,1,2,0.0
3774,1,1,1.0
3467,1,2,0.0
2414,1,2,1.0
3557,1,1,1.0
3557,2,2,0.5
3572,1,1,1.0
3144,1,2,1.0
2662,2,2,0.5
2962,1,1,1.0
2962,1,2,1.0
3146,1,1,0.0
3146,1,2,1.0
3058,1,2,0.0
3443,1,1,0.0
2286,1,0,1.0
3002,1,1,0.0
3002,1,2,1.0
3330,4,2,0.75
3607,1,2,1.0
2932,1,2,1.0
3858,1,1,1.0
3695,2,2,1.0
3787,2,1,1.0
3674,1,1,0.0
3785,2,2,0.5
2348,1,0,1.0
2546,1,2,0.0
3235,1,1,0.0
3553,1,1,1.0
2651,1,2,1.0
2636,1,2,1.0
3823,2,2,0.5
2725,1,2,1.0
3111,1,2,1.0
3610,2,1,0.5
3764,1,1,0.0
3764,1,2,1.0
2702,2,2,1.0
2872,1,1,1.0
3525,1,1,1.0
3801,2,2,0.5
2935,1,2,1.0
2779,1,1,1.0
3063,2,2,0.5
2902,1,2,1.0
3518,1,1,1.0
3609,1,2,1.0
3168,1,2,1.0
2831,1,2,0.0
3530,1,1,0.0
2599,1,2,1.0
3686,1,2,0.0
3668,1,1,1.0
2440,1,1,0.0
3522,5,1,0.6
2842,1,1,1.0
2842,2,2,1.0
3276,2,1,0.0
3133,1,2,0.0
3088,1,1,1.0
3679,1,2,1.0
3510,1,1,0.0
2618,1,2,0.0
2996,1,1,1.0
2573,1,2,0.0
2930,2,2,0.5
3101,1,1,0.0
3301,1,1,0.0
3178,1,1,1.0
3505,1,1,0.0
3291,1,1,1.0
3291,1,2,0.0
3677,1,1,1.0
2111,1,0,1.0
2948,2,2,0.5
3326,1,1,1.0
3209,1,1,1.0
3001,1,2,1.0
3240,1,1,0.0
3066,2,2,0.0
3287,1,1,1.0
2899,1,1,1.0
3195,1,2,1.0
3410,2,1,1.0
3410,1,2,1.0
2380,1,2,1.0
3038,1,1,0.0
3792,1,2,1.0
2803,1,1,1.0
2803,1,2,0.0
2883,1,1,1.0
2883,1,2,0.0
3758,3,2,0.3333333333333333
3290,1,2,1.0
2623,2,2,1.0
3283,1,1,1.0
3471,1,2,0.0
3285,2,2,0.0
2798,1,1,0.0
2715,1,1,1.0
3450,1,2,0.0
3286,1,1,1.0
3377,1,2,1.0
2793,1,1,0.0
3859,1,1,1.0
3810,1,1,0.0
3239,1,1,0.0
3124,1,1,0.0
3770,1,1,1.0
3016,1,2,1.0
3327,1,1,0.0
3508,1,1,0.0
2666,1,2,0.0
2990,1,1,0.0
2631,1,1,1.0
3852,1,1,0.0
