LeagueId,NoData,Bet,Score
3405,3,1,0.6666666666666666
3405,4,2,1.0
3213,6,1,0.8333333333333334
3119,15,1,0.6666666666666666
3119,7,2,0.7142857142857143
2938,7,1,0.5714285714285714
2938,1,2,1.0
3319,4,1,0.75
3319,1,2,1.0
3681,18,1,1.0
3681,11,2,0.9090909090909091
3700,25,1,1.0
3700,11,2,0.8181818181818182
2027,1,2,0.0
2251,2,1,1.0
2251,1,2,1.0
3178,3,1,0.6666666666666666
3178,2,2,1.0
3206,23,1,0.9130434782608695
3206,10,2,0.7
3793,2,1,1.0
3793,1,2,1.0
3693,5,1,1.0
3693,7,2,0.8571428571428571
3021,5,1,1.0
3021,3,2,1.0
2812,17,1,1.0
2812,8,2,0.625
3374,9,1,0.5555555555555556
3374,6,2,0.8333333333333334
3163,6,1,1.0
3163,3,2,0.6666666666666666
3558,23,1,0.8260869565217391
3558,2,2,0.5
3771,3,1,1.0
3771,1,2,0.0
3626,25,1,0.96
3626,14,2,0.8571428571428571
3694,6,1,1.0
3694,6,2,1.0
2680,1,1,1.0
2680,1,2,1.0
3563,15,1,0.9333333333333333
3563,8,2,1.0
2126,3,1,0.6666666666666666
2635,8,1,0.75
2635,3,2,1.0
3233,3,1,1.0
2730,10,1,0.8
2730,1,2,1.0
2560,15,1,0.9333333333333333
2560,5,2,0.6
3105,22,1,0.0
3105,4,2,1.0
3376,6,1,0.6666666666666666
3162,7,1,1.0
3162,2,2,1.0
3657,12,1,0.8333333333333334
3657,5,2,0.8
2919,4,1,0.75
2919,1,2,1.0
3687,31,1,0.8387096774193549
3687,10,2,0.7
3837,1,1,1.0
3837,1,2,1.0
2444,10,1,0.0
2444,1,2,0.0
2605,2,1,0.0
2664,3,1,1.0
2664,2,2,1.0
3049,4,1,1.0
3049,5,2,1.0
3722,6,1,0.8333333333333334
3722,2,2,1.0
3678,11,1,1.0
3678,4,2,0.75
3425,5,1,0.8
3522,28,1,0.9642857142857143
3522,9,2,1.0
3592,12,1,0.75
3592,5,2,0.8
3565,9,1,0.6666666666666666
3677,1,1,1.0
1968,3,1,1.0
1968,2,2,1.0
3824,2,1,1.0
3824,9,2,0.7777777777777778
2936,16,1,0.8125
2936,4,2,1.0
2934,3,1,1.0
2934,5,2,1.0
2402,3,1,0.0
2402,6,2,0.8333333333333334
1928,3,1,1.0
2451,6,1,0.8333333333333334
2451,5,2,1.0
2289,3,1,0.6666666666666666
2289,1,2,1.0
3631,13,1,1.0
3631,6,2,0.8333333333333334
3428,2,1,1.0
3428,2,2,1.0
2637,4,1,1.0
2931,9,1,1.0
2931,15,2,0.7333333333333333
2286,2,1,1.0
2286,2,2,1.0
3346,6,1,0.6666666666666666
2221,3,1,1.0
2221,2,2,1.0
2059,5,1,0.0
2674,4,1,0.0
2674,1,2,1.0
2256,3,1,0.6666666666666666
2256,1,2,1.0
3829,5,1,0.8
3829,4,2,0.75
3608,1,1,1.0
3608,1,2,1.0
3176,18,1,0.7777777777777778
3176,18,2,0.8888888888888888
3359,7,1,0.5714285714285714
3359,2,2,0.5
2121,2,1,0.0
2121,1,2,1.0
2018,1,2,0.0
2023,5,1,0.0
2023,1,2,0.0
3851,2,1,0.5
3851,2,2,1.0
2223,3,1,0.0
3707,26,1,0.9615384615384616
3707,5,2,0.8
2949,3,1,0.6666666666666666
2949,3,2,1.0
1995,2,1,1.0
1995,8,2,0.75
2618,1,1,0.0
1962,6,1,1.0
2530,5,1,1.0
2082,8,1,1.0
2082,4,2,0.75
2199,9,1,0.8888888888888888
2199,6,2,0.6666666666666666
3761,2,1,0.5
3761,4,2,0.75
2752,1,1,0.0
2752,2,2,1.0
1930,3,1,1.0
2532,2,1,1.0
2532,6,2,0.8333333333333334
3082,2,2,1.0
2483,19,1,0.0
2483,6,2,1.0
3048,9,1,0.8888888888888888
2864,17,1,1.0
2864,2,2,0.5
2500,1,1,1.0
3576,3,1,1.0
2963,1,1,1.0
2963,2,2,0.5
2685,7,1,0.5714285714285714
2685,3,2,1.0
2346,2,1,1.0
3643,2,1,1.0
3643,5,2,1.0
2100,16,1,0.0
2100,1,2,0.0
3614,5,1,0.6
3614,1,2,1.0
3750,1,2,1.0
2528,8,1,0.875
2292,2,1,1.0
2054,1,1,1.0
3140,4,1,0.75
3140,6,2,0.5
2208,2,2,0.5
3476,2,1,1.0
3476,2,2,1.0
3160,2,1,0.5
2597,2,1,1.0
2921,10,1,1.0
2921,6,2,1.0
2556,2,1,1.0
3181,11,1,0.0
3181,8,2,0.75
3666,4,1,0.75
3666,6,2,1.0
2945,11,1,1.0
2945,5,2,1.0
2566,2,1,1.0
3689,31,1,0.8709677419354839
3689,10,2,1.0
3347,9,1,0.0
3347,1,2,1.0
3222,9,1,0.0
3222,1,2,1.0
2060,3,1,1.0
2853,2,1,0.5
2853,1,2,1.0
2242,5,1,1.0
2242,1,2,1.0
3307,4,1,1.0
3354,1,1,1.0
2529,1,1,1.0
2529,1,2,1.0
3659,2,1,0.5
2160,9,1,0.0
2160,1,2,1.0
3637,13,1,0.9230769230769231
3637,6,2,0.5
2974,21,1,0.8571428571428571
2974,4,2,0.75
2321,2,1,0.0
2441,4,1,0.25
2441,1,2,0.0
2318,2,1,0.0
3217,9,1,0.5555555555555556
3217,10,2,0.4
3259,6,1,0.0
3259,2,2,1.0
2757,2,1,1.0
3566,20,1,0.8
3566,3,2,1.0
2836,12,1,1.0
2836,1,2,1.0
3091,4,1,0.75
3091,3,2,1.0
3729,6,1,1.0
3729,6,2,0.8333333333333334
3726,3,1,1.0
3726,2,2,1.0
3519,4,1,1.0
2842,6,1,0.8333333333333334
2842,2,2,0.5
2947,2,1,0.5
2947,2,2,1.0
3318,7,1,0.42857142857142855
3318,2,2,1.0
2731,3,1,0.0
2731,1,2,1.0
3100,7,1,0.8571428571428571
3100,1,2,1.0
3090,1,1,1.0
3090,4,2,0.75
3801,3,1,1.0
3089,3,1,1.0
3089,1,2,1.0
2314,2,1,0.0
2314,1,2,1.0
2024,2,1,1.0
2770,11,1,0.0
3775,2,1,1.0
3775,3,2,0.6666666666666666
2375,3,1,1.0
2375,2,2,1.0
2413,6,1,1.0
2413,2,2,0.5
2826,4,1,1.0
2826,1,2,1.0
3740,1,1,1.0
3740,2,2,1.0
2698,12,1,0.0
2698,6,2,0.5
2665,2,1,0.0
3503,2,1,1.0
3503,2,2,1.0
2273,5,1,1.0
2273,1,2,1.0
3125,4,1,0.75
3125,6,2,0.8333333333333334
2817,1,2,1.0
3612,2,1,1.0
3612,1,2,0.0
2443,1,2,1.0
2419,3,1,1.0
3245,5,1,1.0
3155,17,1,0.7647058823529411
3155,5,2,1.0
2550,1,1,1.0
3854,6,1,1.0
3854,7,2,0.8571428571428571
1998,3,2,1.0
3489,16,1,0.9375
3489,4,2,0.75
3336,15,1,1.0
3336,1,2,1.0
2344,2,1,0.0
3743,13,1,0.8461538461538461
3743,7,2,0.5714285714285714
3030,2,1,1.0
2972,5,1,0.8
2972,1,2,1.0
3260,2,1,1.0
3822,6,1,1.0
3822,3,2,1.0
3674,1,1,1.0
3366,7,1,1.0
3366,4,2,0.25
3214,8,1,1.0
3214,3,2,1.0
2446,1,1,1.0
2540,6,1,0.0
2540,3,2,0.6666666666666666
3455,7,1,1.0
3455,6,2,0.6666666666666666
2562,3,1,1.0
2562,1,2,0.0
2503,2,1,1.0
3671,1,1,1.0
3671,1,2,1.0
3817,12,1,0.9166666666666666
3817,8,2,0.75
3092,2,1,1.0
2467,7,1,1.0
2587,5,1,0.0
2587,6,2,1.0
2640,5,1,1.0
2640,1,2,0.0
2531,7,1,0.0
2918,11,1,0.7272727272727273
2918,5,2,0.4
2952,2,1,1.0
2952,3,2,0.6666666666666666
3142,4,1,0.75
3142,2,2,1.0
2775,1,1,1.0
2775,2,2,1.0
3200,2,1,1.0
2896,1,1,1.0
2896,1,2,1.0
2847,1,1,1.0
2473,1,1,1.0
3505,1,1,0.0
3505,2,2,1.0
2614,4,1,0.0
3611,4,1,1.0
2612,6,1,0.0
2722,8,1,1.0
2722,5,2,0.8
2062,1,1,0.0
2062,1,2,1.0
2438,2,1,1.0
2032,4,1,1.0
2032,6,2,1.0
2823,4,1,0.75
2823,5,2,0.8
3426,1,1,1.0
3426,1,2,1.0
2417,7,1,0.0
2417,1,2,1.0
3830,8,1,0.75
3830,2,2,1.0
2112,4,1,1.0
2112,1,2,1.0
3129,5,1,1.0
3129,4,2,0.75
3084,2,1,1.0
3201,4,1,0.75
3201,7,2,0.8571428571428571
3333,1,2,1.0
1936,1,1,1.0
1936,2,2,1.0
2914,1,1,1.0
3331,8,1,0.0
3331,7,2,0.7142857142857143
2800,1,1,1.0
2800,1,2,1.0
3296,1,1,1.0
2774,1,1,0.0
2774,3,2,1.0
2445,4,1,0.75
2008,2,1,1.0
2008,1,2,1.0
2090,3,1,0.6666666666666666
2090,4,2,0.75
3755,8,1,0.75
3047,9,1,1.0
3047,1,2,1.0
1965,1,1,1.0
1965,2,2,0.5
2389,1,1,1.0
3122,3,1,0.3333333333333333
2966,2,1,1.0
3772,10,1,0.8
3772,3,2,1.0
2527,2,1,1.0
1987,1,1,0.0
3575,3,1,0.6666666666666666
3005,3,1,1.0
3005,5,2,0.8
2342,11,1,0.0
2342,2,2,0.5
3357,4,1,0.0
3357,3,2,0.6666666666666666
1990,3,1,1.0
1990,1,2,1.0
2476,8,1,1.0
2476,2,2,1.0
3845,1,1,1.0
2719,6,1,1.0
2719,1,2,1.0
2034,4,2,0.75
2804,6,1,1.0
2804,3,2,0.6666666666666666
3695,1,1,1.0
3695,3,2,0.6666666666666666
3441,1,2,1.0
2845,1,2,1.0
2723,3,1,0.3333333333333333
2723,1,2,1.0
2571,2,1,1.0
2571,1,2,1.0
3077,8,1,0.75
3077,5,2,1.0
3570,3,1,1.0
3009,14,1,0.9285714285714286
3009,2,2,1.0
2662,9,1,0.6666666666666666
2906,2,1,1.0
2906,1,2,0.0
1992,5,1,0.8
1992,3,2,1.0
3601,2,1,1.0
3601,3,2,0.6666666666666666
3422,1,1,1.0
3602,8,1,0.75
3602,1,2,1.0
3432,4,1,1.0
3840,2,1,1.0
3840,1,2,1.0
3143,4,1,0.75
3143,2,2,1.0
2629,3,1,0.0
2629,1,2,1.0
2894,2,1,1.0
2661,1,1,1.0
3028,1,1,1.0
2650,5,1,1.0
2650,1,2,1.0
2000,3,1,1.0
2000,1,2,1.0
1991,1,1,0.0
1991,3,2,1.0
3435,1,2,1.0
3146,3,2,1.0
3487,14,1,0.8571428571428571
3226,9,1,0.7777777777777778
3226,2,2,1.0
3409,2,1,1.0
3409,1,2,1.0
2787,2,1,1.0
2787,3,2,1.0
1983,1,1,1.0
2325,2,1,1.0
3066,3,1,0.6666666666666666
3066,1,2,1.0
2434,5,1,1.0
2434,4,2,0.75
3710,10,1,0.8
3710,1,2,1.0
3818,1,1,1.0
1975,2,1,0.0
2753,3,1,1.0
2753,1,2,1.0
3466,1,1,1.0
3144,1,1,1.0
3144,1,2,0.0
2930,3,1,0.6666666666666666
3843,2,1,1.0
3843,4,2,1.0
3607,1,1,1.0
1986,1,1,1.0
3024,6,2,0.8333333333333334
2210,4,1,0.5
2044,1,1,1.0
3099,1,2,1.0
2134,1,1,1.0
3120,5,1,0.8
3120,3,2,1.0
3468,1,1,1.0
3468,1,2,1.0
1932,1,1,1.0
3651,4,1,1.0
3651,4,2,0.75
3655,3,1,1.0
3655,1,2,1.0
2231,1,1,1.0
2231,12,2,0.9166666666666666
2380,2,1,1.0
2380,1,2,0.0
2516,1,1,1.0
3218,3,1,1.0
3218,3,2,0.6666666666666666
1985,3,1,1.0
1985,3,2,1.0
3196,3,1,0.3333333333333333
3764,2,1,1.0
3764,1,2,1.0
3530,2,2,1.0
2833,2,1,1.0
2655,1,1,1.0
2575,1,1,1.0
3776,4,1,1.0
3373,1,1,1.0
3234,2,1,1.0
3234,1,2,1.0
3121,1,1,1.0
2009,3,1,0.0
2009,1,2,1.0
2855,1,2,1.0
2498,3,1,0.6666666666666666
3207,14,1,0.7142857142857143
3207,2,2,1.0
3533,1,2,1.0
2986,7,1,0.8571428571428571
2986,3,2,1.0
2961,1,2,1.0
1996,1,1,1.0
1966,1,1,1.0
1966,2,2,1.0
2013,5,1,1.0
2801,2,1,1.0
2801,2,2,1.0
2028,1,1,0.0
2028,1,2,1.0
2648,1,1,1.0
2648,7,2,1.0
2456,4,1,0.0
3569,3,1,1.0
3569,1,2,1.0
3187,14,1,0.8571428571428571
3187,8,2,1.0
3494,1,1,1.0
3789,5,1,0.8
3789,5,2,1.0
2580,3,1,1.0
2538,2,1,1.0
2538,1,2,1.0
2030,9,1,1.0
2030,5,2,0.8
3189,3,2,1.0
2291,3,1,1.0
3138,2,1,1.0
3138,5,2,1.0
2374,4,1,0.0
3581,1,1,1.0
3581,2,2,1.0
2884,1,1,1.0
3820,2,1,1.0
3820,4,2,1.0
2671,1,1,1.0
3095,4,1,0.75
3095,3,2,1.0
2481,3,1,1.0
2481,1,2,0.0
3421,2,1,1.0
3063,5,1,0.6
3063,2,2,1.0
2021,7,1,0.5714285714285714
2021,8,2,0.875
3020,2,1,0.5
3020,1,2,1.0
2573,6,1,1.0
3250,2,1,0.5
2469,1,1,1.0
2243,1,1,1.0
2728,2,1,1.0
2728,2,2,1.0
2116,1,1,1.0
3239,4,1,1.0
3239,1,2,1.0
3081,1,2,1.0
3450,1,2,1.0
2771,3,1,0.6666666666666666
1956,2,1,0.0
3560,5,1,1.0
3560,1,2,1.0
3415,3,1,1.0
3107,2,1,0.5
3107,5,2,1.0
2604,1,1,1.0
2604,1,2,1.0
2184,3,1,0.3333333333333333
3329,1,1,1.0
3329,2,2,1.0
2007,1,1,1.0
3209,3,1,0.6666666666666666
3209,1,2,1.0
2213,1,1,1.0
3044,6,1,1.0
3044,3,2,0.6666666666666666
1999,1,1,1.0
1999,3,2,0.6666666666666666
1963,1,1,1.0
1963,1,2,0.0
2838,3,1,1.0
2838,1,2,1.0
3398,2,2,0.5
3350,1,1,1.0
3350,2,2,1.0
3679,3,1,1.0
3679,4,2,0.75
2110,5,1,1.0
3583,6,1,0.0
3583,1,2,1.0
1979,1,1,1.0
1979,2,2,1.0
2386,1,1,1.0
2386,2,2,0.5
3477,1,1,1.0
3477,1,2,1.0
2895,1,1,0.0
2809,4,1,0.75
2809,1,2,1.0
3232,4,1,0.75
3404,5,1,0.6
3246,3,1,0.6666666666666666
3246,1,2,1.0
2630,2,1,0.0
2141,2,1,1.0
3101,1,1,1.0
3101,1,2,1.0
3079,7,1,0.8571428571428571
3079,2,2,1.0
3175,2,1,1.0
3175,2,2,0.5
3848,1,1,1.0
3848,2,2,1.0
2214,3,1,1.0
2214,1,2,1.0
3161,1,2,0.0
3582,3,2,1.0
3785,4,1,1.0
3785,4,2,1.0
2773,1,1,1.0
2249,2,1,1.0
2249,1,2,1.0
2365,2,1,0.0
2967,2,1,1.0
3223,3,1,0.6666666666666666
3223,3,2,0.6666666666666666
2899,1,1,1.0
2899,1,2,1.0
2246,1,1,1.0
1980,2,1,1.0
1980,1,2,1.0
3410,1,1,1.0
3410,1,2,1.0
2715,2,1,1.0
2275,1,1,1.0
2275,2,2,1.0
2873,2,1,1.0
2315,6,1,0.6666666666666666
2315,1,2,1.0
3675,1,2,1.0
3356,2,1,1.0
3356,1,2,1.0
3847,1,1,0.0
3847,2,2,0.5
3231,5,1,0.0
3306,2,1,0.5
2746,1,1,1.0
2820,3,1,0.0
2820,4,2,1.0
2396,2,1,1.0
2396,1,2,1.0
3828,10,1,1.0
2312,4,1,0.75
2204,1,1,1.0
2204,1,2,1.0
3568,6,1,0.0
3423,3,2,0.6666666666666666
2710,2,1,0.5
3571,2,1,1.0
2704,7,1,1.0
3861,1,1,1.0
3861,1,2,1.0
2381,2,1,1.0
3479,2,1,1.0
3358,1,1,1.0
3358,1,2,0.0
3508,3,1,1.0
2104,5,1,0.0
2104,2,2,1.0
3348,6,1,0.8333333333333334
3134,2,1,1.0
3134,1,2,1.0
2493,2,1,0.0
3490,1,1,1.0
2916,3,1,1.0
3427,7,1,1.0
3427,1,2,1.0
2019,5,1,0.0
3550,12,1,0.6666666666666666
3606,2,1,0.5
3606,1,2,1.0
3685,2,1,1.0
3685,1,2,1.0
3850,5,1,1.0
3850,2,2,1.0
2154,1,2,1.0
2596,10,1,1.0
3034,6,1,1.0
2327,1,2,1.0
1993,2,1,1.0
3219,3,1,0.6666666666666666
3219,1,2,1.0
2973,10,1,0.7
2973,5,2,1.0
3261,4,1,0.0
3360,5,1,1.0
3360,1,2,0.0
2117,1,1,1.0
2117,1,2,0.0
2546,1,2,0.0
2330,1,1,1.0
2582,2,1,0.0
2668,7,1,0.0
2668,2,2,1.0
2599,4,1,0.0
3093,1,1,1.0
2085,3,1,0.0
2247,2,1,0.0
3605,2,1,1.0
3605,2,2,1.0
3661,1,2,1.0
2900,1,1,1.0
2948,2,1,1.0
2948,2,2,1.0
3794,2,1,1.0
2996,1,1,1.0
2725,1,1,1.0
2262,1,1,1.0
2220,2,1,0.0
2222,4,1,1.0
3244,7,1,1.0
3244,1,2,1.0
3169,2,1,1.0
3345,1,2,1.0
2935,1,1,1.0
2595,2,1,1.0
1948,2,1,0.0
1948,1,2,1.0
2904,1,1,1.0
3451,3,1,0.3333333333333333
3451,1,2,1.0
2388,1,2,1.0
3539,1,2,1.0
2632,4,1,0.0
2056,2,1,1.0
2300,1,1,1.0
2259,1,1,1.0
2718,4,1,0.0
2718,1,2,1.0
3339,1,2,1.0
2149,1,1,1.0
1943,2,1,1.0
1943,1,2,1.0
2424,6,1,0.8333333333333334
2424,1,2,1.0
3027,1,2,1.0
3497,7,1,1.0
3127,1,1,1.0
2416,2,1,1.0
2416,1,2,1.0
3780,1,1,1.0
3780,1,2,1.0
2796,1,1,1.0
2328,2,1,0.0
3739,5,1,0.8
3431,2,1,1.0
2411,1,1,0.0
2411,1,2,1.0
3396,2,1,1.0
3555,2,1,1.0
3857,1,2,1.0
2872,1,1,1.0
3072,1,1,1.0
3072,1,2,1.0
3520,5,1,1.0
3520,3,2,0.6666666666666666
2962,2,1,0.0
2991,2,1,1.0
2991,1,2,1.0
3308,3,1,1.0
2111,1,1,1.0
2111,1,2,1.0
3037,1,2,1.0
2509,1,1,1.0
2155,1,2,1.0
3164,3,1,0.6666666666666666
2495,1,1,1.0
3652,1,2,1.0
2295,3,1,1.0
1951,2,1,0.0
2909,1,2,0.0
2617,2,1,1.0
2211,2,1,0.5
2115,1,2,1.0
3184,3,2,1.0
2942,2,1,1.0
2942,1,2,1.0
2020,1,1,0.0
2462,2,1,1.0
2462,1,2,1.0
2982,3,1,0.6666666666666666
3229,1,1,1.0
3229,1,2,1.0
3070,3,1,1.0
3070,1,2,1.0
3071,1,2,1.0
2969,2,1,1.0
2969,2,2,0.5
2994,7,1,1.0
2994,1,2,1.0
3267,2,1,0.0
2095,1,1,1.0
2461,2,1,1.0
2461,3,2,1.0
3406,3,1,1.0
2322,1,1,1.0
3572,1,1,1.0
3323,2,1,0.0
2793,1,1,1.0
2793,5,2,1.0
3622,2,1,1.0
3622,2,2,1.0
2457,2,1,1.0
2457,4,2,1.0
3816,1,1,1.0
3816,1,2,1.0
2898,3,1,1.0
2772,2,2,1.0
3844,5,1,1.0
3844,2,2,0.5
2696,1,1,0.0
3240,1,1,1.0
3240,1,2,1.0
3553,1,1,1.0
3553,1,2,0.0
3524,1,1,1.0
2079,1,1,1.0
3513,3,1,0.6666666666666666
3841,3,2,1.0
2699,2,1,0.0
3298,1,1,1.0
3312,1,1,1.0
3639,1,1,1.0
3061,1,1,1.0
3061,1,2,1.0
2868,1,2,0.0
3714,1,1,1.0
3714,2,2,1.0
2707,1,1,1.0
3228,1,1,1.0
3411,3,1,1.0
3411,2,2,1.0
2690,1,1,1.0
2307,1,1,1.0
2367,1,1,0.0
2452,1,1,1.0
2405,2,1,1.0
2405,1,2,1.0
3698,2,1,1.0
2678,2,2,1.0
3165,1,1,1.0
3429,2,1,1.0
2152,2,1,1.0
2152,1,2,1.0
2888,1,1,1.0
2888,1,2,0.0
3542,2,1,1.0
3238,2,1,1.0
2953,3,1,1.0
2953,2,2,1.0
3156,1,2,1.0
3525,1,2,1.0
3068,2,1,0.5
2716,1,1,1.0
2805,1,1,1.0
2454,7,1,0.8571428571428571
3779,1,1,1.0
3779,2,2,1.0
2435,1,2,0.0
3286,2,2,1.0
2339,1,1,1.0
2339,1,2,0.0
3058,1,1,1.0
2224,2,1,0.0
2306,1,1,1.0
1982,2,1,1.0
2366,2,1,1.0
2218,1,2,1.0
2869,1,1,0.0
2423,1,1,1.0
2423,1,2,1.0
3628,2,1,1.0
3628,1,2,0.0
3172,2,1,1.0
2579,2,1,1.0
2188,2,1,1.0
2364,1,1,1.0
2051,1,1,1.0
2069,2,1,1.0
2960,2,1,1.0
3615,1,1,1.0
3615,1,2,1.0
2310,3,1,0.0
3856,1,1,1.0
3856,1,2,1.0
2250,1,2,1.0
2568,1,1,0.0
2568,1,2,1.0
3414,3,1,0.3333333333333333
3414,2,2,1.0
2636,2,1,0.0
2181,1,1,1.0
2083,1,1,1.0
2482,1,2,0.0
3596,1,1,1.0
3596,3,2,0.6666666666666666
2577,2,1,1.0
2263,2,1,1.0
2280,1,1,1.0
2331,1,1,1.0
2331,1,2,1.0
3362,1,1,0.0
2227,1,1,1.0
2131,1,1,1.0
2061,1,1,1.0
3279,1,1,1.0
2978,1,1,1.0
2978,1,2,1.0
3281,1,1,1.0
2492,1,1,1.0
2792,1,2,1.0
2080,1,1,1.0
3641,1,1,0.0
2871,1,1,1.0
3059,1,1,1.0
2705,1,1,1.0
3193,1,2,1.0
2097,2,1,0.5
2980,2,1,0.0
2610,1,1,1.0
3380,1,1,0.0
3284,2,1,1.0
3311,2,1,1.0
2113,1,1,0.0
3623,2,1,1.0
3623,1,2,0.0
2581,2,1,1.0
2999,2,1,1.0
2324,3,1,1.0
3280,1,1,0.0
1967,1,1,0.0
3584,1,1,1.0
2317,1,2,0.0
3355,1,1,0.0
3355,1,2,0.0
2142,1,1,1.0
3265,3,1,0.6666666666666666
1939,1,1,1.0
1978,1,1,1.0
2041,1,2,1.0
3130,1,2,1.0
3621,1,1,1.0
2127,2,1,1.0
3653,1,1,1.0
3653,1,2,1.0
2305,1,2,1.0
3202,1,1,1.0
3753,1,1,1.0
3753,1,2,1.0
3168,1,1,1.0
3278,1,2,1.0
2708,1,2,0.0
3212,1,2,1.0
3325,1,1,0.0
3325,1,2,0.0
3745,2,1,1.0
2807,1,1,1.0
2675,1,1,1.0
2525,1,1,1.0
2519,1,1,1.0
3251,1,1,0.0
3251,2,2,1.0
2130,1,1,1.0
2219,1,1,1.0
2732,1,1,1.0
2570,2,1,1.0
2570,1,2,1.0
3538,1,1,0.0
3538,1,2,0.0
3512,1,1,1.0
3353,1,1,1.0
2043,1,1,1.0
3365,1,1,1.0
2970,1,1,0.0
3235,1,2,1.0
3062,1,2,1.0
3858,1,2,1.0
2178,1,1,1.0
2135,1,1,0.0
2778,1,1,1.0
2463,1,1,1.0
3706,1,1,1.0
3083,1,2,1.0
3371,1,1,1.0
2779,1,1,1.0
2737,1,1,1.0
2788,1,1,1.0
2627,1,1,1.0
2370,1,1,1.0
3804,1,1,1.0
2151,1,1,1.0
